,classes,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-spacing,stalk-shape,veil-color,ring-number,population,latitude,longitude
6808,1,2,2,7,8.05,2,-1,1,2,1,4.0,57.55313308,-99.64767401
6809,1,2,3,7,7.97,2,-1,1,2,1,8.0,57.6603863,-94.75088618
6810,1,3,3,7,8.12,2,-1,1,2,1,-1.0,57.36303331,-96.58845973
6811,1,3,3,7,2.0,2,-1,1,2,1,4.0,57.93742758,-97.68370619
6812,1,2,3,7,6.93,2,-1,1,2,1,3.0,57.46904694,-98.25892927
6813,1,3,3,7,5.36,2,-1,1,2,1,11.0,57.04733714,-96.31056031
6814,1,3,3,7,10.08,2,-1,1,2,1,3.0,57.60586467,-98.42005349
6815,1,3,3,0,4.66,2,-1,1,2,1,-3.0,57.72930284,-97.89141871
6816,1,3,2,7,12.4,2,-1,1,2,1,1.0,57.67564433,-98.95245354
6817,1,3,2,0,10.93,2,-1,1,2,1,4.0,57.62176682,-98.83619326
6818,1,4,3,7,3.03,2,-1,1,2,1,9.0,57.50717847,-97.54575437
6819,1,3,3,0,7.01,2,-1,1,2,1,2.0,57.48936214,-96.59073338
6820,1,3,2,0,4.1,2,-1,1,2,1,7.0,57.6315817,-98.20383051
6821,1,3,3,7,3.18,2,-1,1,2,1,1.0,57.72275233,-95.90138535
6822,1,3,2,7,-1.84,2,-1,1,2,1,9.0,57.4822577,-98.44950561
6823,1,2,3,0,-0.33,2,-1,1,2,1,-8.0,57.70215768,-97.69124126
6824,1,4,2,0,-3.77,2,-1,1,2,1,0.0,57.40075514,-96.92425755
6825,1,2,2,7,7.91,2,-1,1,2,1,9.0,57.04669456,-98.71492746
6826,1,2,3,7,3.85,2,-1,1,2,1,3.0,57.72267176,-97.70541142
6827,0,2,3,3,6.32,2,0,0,2,2,4.54,57.64253581,-99.0519888
6828,1,4,2,0,5.96,2,-1,1,2,1,1.0,57.92241689,-97.18936528
6829,1,2,3,0,4.49,2,-1,1,2,1,4.54,57.4362058,-99.10459735
6830,1,3,3,0,11.44,2,-1,1,2,1,4.0,57.28774972,-97.77514839
6831,1,3,3,0,9.4,2,-1,1,2,1,0.0,57.66854419,-98.91177692
6832,1,2,3,7,11.17,2,-1,1,2,1,1.0,57.58016524,-98.48988221
6833,1,3,3,7,-0.15,2,-1,1,2,1,6.0,57.50485983,-97.02422612
6834,1,3,2,7,4.69,2,-1,1,2,1,0.0,57.70955646,-97.44543694
6835,1,3,2,7,8.46,2,-1,1,2,1,-3.0,57.40506463,-98.49843881
6836,1,3,3,0,-4.8,2,-1,1,2,1,6.0,57.7130923,-98.08471763
6837,1,3,3,7,5.1,2,-1,1,2,1,0.0,57.70882153,-98.08363103
6838,1,2,3,0,6.72,2,-1,1,2,1,4.0,57.98378981,-97.63670232
6839,1,3,3,7,3.21,2,-1,1,2,1,0.0,57.54680601,-97.66590621
6840,1,2,3,7,2.15,2,-1,1,2,1,0.0,57.74130651,-98.8780302
6841,1,3,3,7,4.33,2,-1,1,2,1,7.0,57.71889982,-97.81859651
6842,1,3,2,7,10.41,2,-1,1,2,1,-4.0,57.65867091,-97.47645344
6843,1,4,2,7,14.08,2,-1,1,2,1,0.0,57.6562954,-97.57938346
6844,1,3,3,0,1.36,2,-1,1,2,1,0.0,57.57831399,-98.54744176
6845,1,4,2,7,8.78,2,-1,1,2,1,-4.0,57.69305388,-97.22453029
6846,1,3,3,7,-1.6,2,-1,1,2,1,-1.0,57.62203141,-99.21808471
6847,1,3,2,7,11.39,2,-1,1,2,1,4.0,57.42666815,-96.73488943
6848,1,3,3,7,10.59,2,-1,1,2,1,2.0,57.61047874,-97.67368942
6849,0,0,3,0,-2.0,0,-1,0,1,1,16.0,57.84004942,-98.92255045
6850,1,2,3,0,5.84,2,-1,1,2,1,4.0,57.47587236,-99.14760711
6851,1,3,2,7,8.59,2,-1,1,2,1,1.0,57.76169377,-97.87766739
6852,1,3,2,0,5.38,2,-1,1,2,1,-2.0,57.41683054,-97.42924408
6853,1,3,3,7,1.83,2,-1,1,2,1,2.0,57.98802767,-98.32412458
6854,1,3,2,0,5.25,2,-1,1,2,1,10.0,57.73092277,-98.75547417
6855,1,4,2,0,13.73,2,-1,0,2,0,20.0,57.36943925,-97.57632066
6856,1,2,3,7,2.55,2,-1,1,2,1,6.0,57.73747476,-98.55562509
6857,1,3,3,7,5.74,2,-1,1,2,1,5.0,57.26531129,-96.28141799
6858,1,4,2,0,5.09,2,-1,1,2,1,-4.0,57.35051342,-96.80191368
6859,1,3,3,7,9.34,2,-1,1,2,1,11.0,57.37832915,-98.80737117
6860,0,4,3,8,3.01,2,0,0,2,2,4.0,57.63733692,-98.91060143
6861,1,3,2,0,3.28,2,-1,1,2,1,-1.0,57.53887636,-97.66526598
6862,1,3,2,0,7.99,2,-1,1,2,1,4.0,57.56414363,-97.81350391
6863,1,3,2,0,2.86,2,-1,1,2,1,4.0,57.36950286,-98.27193217
6864,1,3,3,0,18.31,2,-1,1,2,1,3.0,57.53174394,-97.76560481
6865,1,3,3,0,0.56,2,-1,1,2,1,0.0,57.90135918,-98.17838053
6866,1,3,2,7,4.82,2,-1,1,2,1,7.0,57.48533083,-99.54235024
6867,1,2,3,7,9.23,2,-1,1,2,1,3.0,57.58064108,-96.65878875
6868,1,3,2,0,8.65,2,-1,1,2,1,10.0,57.84292033,-97.52499078
6869,1,2,3,0,6.67,2,-1,1,2,1,3.0,57.10715286,-98.87243822
6870,1,2,3,7,6.94,2,-1,1,2,1,5.0,57.52792168,-97.2854061
6871,1,2,3,7,-0.51,2,-1,1,2,1,3.0,57.18790121,-97.9228234
6872,1,3,2,7,3.04,2,-1,1,2,1,-1.0,57.86332855,-97.60866845
6873,1,2,3,0,7.46,2,-1,1,2,1,-1.0,57.68364319,-99.70546214
6874,1,2,3,7,13.81,2,-1,1,2,1,7.0,57.86182641,-97.68818914
6875,1,3,3,0,-1.72,2,-1,1,2,1,4.0,57.49173135,-98.70373302
6876,1,2,3,0,4.87,2,-1,1,2,1,3.0,57.65279693,-98.77247883
6877,1,3,2,7,40.62,2,-1,1,2,1,10.0,57.45071266,-97.51989067
6878,1,2,3,0,-1.59,2,-1,1,2,1,9.0,57.89771249,-98.37817695
6879,1,3,2,7,6.68,2,-1,1,2,1,-6.0,57.53255922,-98.01200441
6880,1,3,3,7,2.86,2,-1,1,2,1,5.0,57.6792131,-98.10804046
6881,1,3,2,0,6.61,2,-1,1,2,1,0.0,57.31003878,-98.16271218
6882,1,3,2,0,5.6,2,-1,1,2,1,-3.0,57.50020796,-98.3483509
6883,1,2,2,7,3.94,2,-1,1,2,1,5.0,57.90904654,-98.77843182
6884,0,4,0,3,-4.59,2,0,0,2,2,2.0,57.05381114,-100.4038225
6885,1,2,3,7,-2.11,2,-1,1,2,1,8.0,57.41171414,-98.65585214
6886,1,4,2,0,0.47,2,-1,1,2,1,8.0,57.54732566,-96.43985657
6887,1,4,2,0,4.55,2,-1,1,2,1,2.0,57.50926839,-97.03055184
6888,1,2,2,7,4.71,2,-1,1,2,1,0.0,57.26698034,-99.60298617
6889,1,3,3,7,5.33,2,-1,1,2,1,-2.0,57.4033158,-99.31210956
6890,1,3,3,0,16.19,2,-1,1,2,1,7.0,57.11478879,-99.69349808
6891,1,3,3,7,6.62,2,-1,1,2,1,4.54,57.76103414,-98.35938834
6892,1,2,3,7,6.61,2,-1,1,2,1,-2.0,57.36860085,-97.49857408
6893,1,3,3,0,3.6,2,-1,1,2,1,1.0,57.37887085,-99.15706974
6894,1,3,2,7,5.23,2,-1,1,2,1,0.0,57.27389855,-98.10466855
6895,1,2,3,0,14.65,2,-1,1,2,1,6.0,57.86150424,-99.73796245
6896,1,2,2,7,6.5,2,-1,1,2,1,-2.0,57.35588571,-96.21405517
6897,1,3,3,7,8.39,2,-1,1,2,1,-1.0,57.50658772,-97.95724723
6898,1,2,3,0,5.08,2,-1,1,2,1,15.0,57.54084725,-97.26334318
6899,1,3,3,0,2.25,2,-1,1,2,1,7.0,57.6725668,-97.63102767
6900,0,2,3,0,0.08,0,-1,0,1,1,6.0,57.45177127,-98.10269883
6901,1,4,3,0,2.95,2,-1,1,2,1,6.0,57.75982138,-100.9398015
6902,1,3,3,0,11.97,2,-1,1,2,1,3.0,57.51889912,-98.24644371
6903,1,4,2,7,8.3,2,-1,1,2,1,3.0,57.6395045,-97.30276492
6904,0,2,2,2,1.15,2,-1,0,2,2,2.0,57.5201329,-99.93840146
6905,0,0,3,0,1.06,0,-1,0,0,1,15.0,57.233291,-96.83993048
6906,0,4,3,3,5.07,2,0,0,2,2,10.0,57.33667224,-98.46417229
6907,0,2,0,3,6.83,2,0,0,2,2,8.0,57.53394463,-97.65121274
6908,1,2,3,0,8.15,2,-1,1,2,1,11.0,57.66921008,-98.43240892
6909,1,4,2,7,7.26,2,-1,1,2,1,5.0,57.67091231,-96.50789759
6910,0,2,3,0,-4.67,0,-1,0,0,1,11.0,57.48158183,-97.69502092
6911,1,4,3,7,9.34,2,-1,1,2,1,-1.0,58.01776791,-97.36908452
6912,1,0,2,0,1.38,2,0,0,3,1,18.0,57.81816847,-98.87402433
6913,1,2,3,7,1.22,2,-1,1,2,1,7.0,57.77820567,-99.84398844
6914,0,0,3,0,5.56,2,0,0,2,2,13.0,57.63190673,-96.91425836
6915,1,4,2,7,7.91,2,-1,1,2,1,3.0,57.69431513,-98.60014357
6916,1,4,3,7,12.88,2,-1,1,2,1,-6.0,57.39391286,-99.18381933
6917,1,3,3,7,4.79,2,-1,1,2,1,4.0,57.42229933,-96.28824088
6918,1,3,2,0,4.0,2,-1,1,2,1,-2.0,57.40558555,-98.89875273
6919,1,3,3,0,3.24,2,-1,1,2,1,0.0,57.45839557,-97.78606518
6920,0,4,0,3,4.84,2,0,0,2,2,7.0,57.79294326,-97.89617572
6921,1,4,3,0,9.82,2,-1,1,2,1,5.0,57.71576672,-99.44037457
6922,1,4,3,7,1.37,2,-1,1,2,1,7.0,57.64697037,-96.199497
6923,1,3,3,7,-2.86,2,-1,1,2,1,12.0,57.61911157,-96.63272209
6924,0,0,0,3,3.5,2,0,0,2,2,9.0,57.6439534,-98.67343888
6925,1,3,2,0,12.83,2,-1,1,2,1,-8.0,57.67350736,-98.44370207
6926,1,3,3,0,7.07,2,-1,1,2,1,5.0,57.4284459,-98.26505966
6927,0,3,3,0,3.1,0,-1,0,0,1,8.0,57.68849955,-98.96752543
6928,0,2,2,5,2.43,2,-1,0,2,2,0.0,57.63904815,-99.9238708
6929,1,3,3,0,2.71,2,-1,1,2,1,10.0,57.51484162,-98.96854937
6930,1,4,2,7,5.65,2,-1,1,2,1,-4.0,57.70692463,-98.23687028
6931,1,3,3,0,9.78,2,-1,1,2,1,-2.0,57.50634958,-99.19058495
6932,0,0,3,8,-0.89,2,0,0,2,2,10.0,57.73988055,-98.67380108
6933,1,2,2,7,3.51,2,-1,1,2,1,3.0,57.43280236,-96.96018751
6934,1,3,2,7,1.91,2,-1,1,2,1,2.0,57.50930288,-99.32549269
6935,1,3,3,7,6.42,2,-1,1,2,1,-6.0,57.73047057,-98.7048518
6936,1,4,2,0,-1.32,2,-1,1,2,1,8.0,57.40166422,-97.93515732
6937,0,2,0,8,2.0,2,0,0,2,2,12.0,57.65168632,-98.9366808
6938,0,0,3,8,2.1,2,0,1,2,2,9.0,57.32648993,-97.47025489
6939,1,4,3,7,-0.53,2,-1,1,2,1,8.0,10.0,-98.27692211
6940,1,3,2,0,4.92,2,-1,1,2,1,-1.0,57.0976691,-98.79020876
6941,0,3,2,0,-6.77,2,-1,0,2,2,4.0,57.47295538,-97.44468938
6942,1,4,3,0,2.84,2,-1,1,2,1,2.0,57.69533874,-96.6080221
6943,1,4,3,0,3.71,2,-1,1,2,1,3.0,57.67387218,-98.01927299
6944,1,3,2,0,5.02,2,-1,1,2,1,-4.0,57.77609338,-99.15963624
6945,1,3,2,7,4.44,0,-1,0,2,0,8.0,57.68601048,-98.08973383
6946,1,2,3,7,-0.48,2,-1,1,2,1,4.0,57.87266501,-97.85865414
6947,1,4,2,7,15.1,2,-1,1,2,1,2.0,57.40756576,-98.30959338
6948,1,2,3,0,6.24,2,-1,1,2,1,8.0,57.37264902,-97.55159026
6949,1,4,3,7,7.18,2,-1,1,2,1,4.0,57.6501735,-98.08747794
6950,1,4,2,0,6.01,2,-1,1,2,1,6.0,58.01853509,-98.04343732
6951,1,3,2,7,0.75,2,-1,1,2,1,2.0,57.1268932,-98.95064856
6952,0,2,0,8,-3.3,2,0,0,2,2,4.0,57.40990074,-96.70410148
6953,1,4,3,0,12.12,2,-1,1,2,1,5.0,57.8869436,-98.42055016
6954,1,3,3,0,2.33,2,-1,1,2,1,0.0,57.45322519,-99.74305341
6955,1,4,3,7,5.1,2,-1,1,2,1,2.0,57.39714882,-99.31337557
6956,1,4,3,7,10.14,2,-1,1,2,1,8.0,57.44124149,-98.40021774
6957,1,4,2,0,7.13,2,-1,1,2,1,1.0,57.29212019,-96.55943156
6958,0,4,0,8,0.99,2,0,0,2,2,-1.0,57.3505746,-98.03009917
6959,1,4,3,0,8.7,2,-1,1,2,1,1.0,57.79628667,-96.57829994
6960,1,4,2,0,8.53,2,-1,1,2,1,15.0,58.19517997,-98.14571565
6961,1,4,3,0,9.61,2,-1,1,2,1,3.0,57.85174865,-96.26855846
6962,1,4,3,7,7.29,2,-1,1,2,1,11.0,57.5044141,-100.1842193
6963,1,2,3,0,0.81,2,-1,1,2,1,1.0,57.43785157,-97.82369121
6964,1,2,2,7,9.91,2,-1,1,2,1,1.0,57.20744433,-96.14223067
6965,1,3,3,7,-4.42,2,-1,1,2,1,7.0,57.24753664,-96.76597525
6966,1,4,2,0,5.2,2,-1,1,2,1,1.0,57.5214172,-101.2112309
6967,0,0,3,0,2.42,2,-1,0,2,2,1.0,57.35373337,-97.113783
6968,1,3,3,0,1.51,2,-1,1,2,1,1.0,57.24493033,-97.36923493
6969,1,4,2,7,5.2,2,-1,1,2,1,3.0,57.73839024,-97.31116979
6970,0,2,3,0,-5.25,2,-1,0,2,2,2.0,57.64820482,-98.34882024
6971,1,3,3,0,3.64,2,-1,1,2,1,5.0,57.97798787,-99.25097055
6972,1,4,3,0,9.36,2,-1,1,2,1,2.0,57.63585496,-98.3376057
6973,1,3,2,0,0.45,2,-1,1,2,1,9.0,57.41849714,-97.8648321
6974,1,2,3,0,12.78,2,-1,1,2,1,1.0,57.52425508,-96.82436861
6975,0,4,0,8,5.68,2,0,0,2,2,8.0,57.65239788,-98.05933273
6976,1,3,2,7,7.26,2,-1,1,2,1,1.0,57.87922012,-98.54703258
6977,1,2,3,7,4.58,2,-1,1,2,1,7.0,57.54460339,-99.50927081
6978,1,2,3,0,7.86,2,-1,1,2,1,4.0,57.06209576,-99.75885081
6979,1,3,3,0,4.67,2,-1,1,2,1,5.0,57.16228233,-99.8062512
6980,1,4,3,0,3.84,2,-1,1,2,1,6.0,57.71441863,-98.84263594
6981,1,4,3,7,7.8,2,-1,1,2,1,7.0,57.24327504,-97.7440225
6982,1,4,3,7,7.55,2,-1,1,2,1,10.0,57.63796421,-98.01406376
6983,1,2,3,7,-2.56,2,-1,1,2,1,-6.0,57.93236202,-97.014692
6984,0,0,3,0,2.04,2,-1,0,2,2,5.0,57.71580212,-97.52613496
6985,1,4,3,7,7.16,2,-1,1,2,1,4.0,57.42421824,-99.45882647
6986,1,2,3,0,8.43,2,-1,1,2,1,8.0,57.1643388,-97.69579722
6987,1,2,2,7,2.71,2,-1,1,2,1,4.0,57.65613862,-99.30655801
6988,1,3,3,7,11.46,2,-1,1,2,1,4.0,57.59420358,-100.1404066
6989,0,0,3,0,1.75,0,-1,0,0,1,10.0,57.93097966,-98.33982837
6990,0,4,3,3,0.64,2,0,0,2,2,5.0,57.71047029,-100.1815033
6991,1,4,2,7,2.13,2,-1,0,2,0,11.0,57.72791766,-98.05506421
6992,1,4,2,0,3.91,2,-1,1,2,1,1.0,58.09139131,-96.28598276
6993,1,3,3,7,3.8,2,-1,1,2,1,3.0,57.47591093,-97.91363929
6994,0,4,3,0,-1.71,0,-1,0,1,1,19.0,57.65428399,-97.35998912
6995,1,3,2,7,13.58,2,-1,1,2,1,8.0,57.53242396,-98.85001058
6996,1,4,2,7,11.21,2,-1,1,2,1,7.0,57.20594876,-99.60288278
6997,0,4,0,8,-7.19,2,0,0,2,2,13.0,58.00134994,-97.75985005
6998,0,2,3,3,0.71,2,0,0,2,2,5.0,57.60084571,-97.42215324
6999,0,4,3,0,-0.91,0,-1,0,1,1,-1.0,57.47540961,-98.7759824
7000,1,4,2,7,11.61,2,-1,1,2,1,4.0,57.78916402,-98.35505796
7001,1,4,2,0,3.96,2,-1,1,2,1,5.0,57.48447203,-97.86580558
7002,1,4,3,7,11.52,2,-1,1,2,1,-3.0,57.98927185,-99.58874978
7003,0,2,3,8,3.2,2,0,0,2,2,16.0,58.13287678,-96.34135568
7004,0,4,3,8,-1.84,2,0,0,2,2,8.0,57.85574439,-97.57092264
7005,0,4,3,8,-0.14,2,0,0,2,2,6.0,57.42517138,-96.80759345
7006,1,4,3,7,5.75,2,-1,1,2,1,-6.0,57.41590877,-98.78781092
7007,1,2,3,7,3.84,2,-1,1,2,1,6.0,57.17754142,-98.07646502
7008,0,4,3,3,-4.42,2,0,0,2,2,1.0,57.43393984,-99.32091108
7009,0,2,0,8,1.52,2,0,0,2,2,4.0,57.32449786,-98.3709383
7010,1,4,2,7,-3.05,2,-1,1,2,1,6.0,57.57971671,-98.91549618
7011,0,0,3,8,2.04,2,0,0,2,2,3.0,57.70034445,-98.95701154
7012,1,4,3,7,7.21,2,-1,1,2,1,1.0,57.37708183,-97.70339985
7013,1,3,3,0,9.65,2,-1,1,2,1,-1.0,57.78809584,-100.2219679
7014,1,3,2,0,7.39,2,-1,1,2,1,7.0,57.8441341,-98.61889729
7015,0,4,3,3,0.31,2,0,0,2,2,7.0,57.53231415,-100.4180645
7016,0,2,3,8,-1.98,2,0,0,2,2,1.0,57.26674808,-98.12424906
7017,1,3,2,7,0.96,2,-1,1,2,1,3.0,57.3586992,-99.84613092
7018,1,2,3,7,6.26,2,-1,1,2,1,4.0,57.4443395,-97.17769216
7019,0,2,0,8,-5.04,2,0,0,2,2,2.0,57.86134924,-99.14201535
7020,0,4,0,8,2.49,2,0,0,2,2,17.0,57.16074488,-96.89110882
7021,1,3,3,7,3.97,2,-1,1,2,1,6.0,57.83682253,-98.21212911
7022,0,3,3,3,8.6,2,-1,0,2,2,11.0,57.69490405,-100.0623885
7023,1,4,3,0,0.98,2,-1,1,2,1,4.0,57.5145626,-97.77089427
7024,1,2,3,0,0.65,2,-1,1,2,1,2.0,57.44146518,-97.41869378
7025,0,4,3,0,8.59,0,-1,0,0,1,12.0,56.99665907,-96.63084696
7026,0,2,3,0,3.73,0,-1,0,1,1,11.0,57.2099507,-97.58955892
7027,1,4,2,7,9.62,2,-1,1,2,1,0.0,57.2646647,-98.00090772
7028,1,2,3,7,10.08,2,-1,1,2,1,4.0,57.74163654,-97.82133074
7029,1,2,3,0,4.89,2,-1,1,2,1,7.0,57.12342958,-97.61766062
7030,1,4,3,7,3.97,2,-1,1,2,1,0.0,57.48222716,-97.39185275
7031,1,2,3,0,-0.27,2,-1,1,2,1,1.0,58.10738367,-97.65660659
7032,0,4,0,8,1.55,2,0,0,2,2,4.0,57.72369057,-97.7369528
7033,0,4,3,0,-1.11,0,-1,0,0,1,17.0,57.29568346,-97.07210784
7034,1,4,2,2,7.52,2,-1,0,2,0,11.0,57.69197291,-98.51812754
7035,0,2,0,3,0.18,2,0,0,2,2,11.0,57.79953297,-97.87684737
7036,0,2,3,0,0.95,0,-1,0,1,1,-1.0,57.32061629,-99.93287056
7037,0,2,3,0,0.78,0,-1,0,1,1,13.0,57.57120061,-97.1995356
7038,1,4,2,7,7.44,2,-1,1,2,1,-5.0,57.58060852,-96.35487099
7039,0,4,0,8,-0.59,2,0,0,2,2,11.0,58.14267226,-97.73561865
7040,0,2,0,3,6.74,2,0,0,2,2,10.0,57.43864021,-98.05725708
7041,0,3,3,0,1.17,0,-1,0,1,1,0.0,57.39290333,-98.14066334
7042,1,4,2,0,3.19,2,-1,1,2,1,0.0,57.54434575,-99.6906852
7043,1,4,2,0,4.0,2,-1,1,2,1,12.0,57.67045529,-101.1212134
7044,1,3,2,0,3.46,2,-1,1,2,1,6.0,57.45840493,-98.64413578
7045,1,3,2,7,5.1,2,-1,1,2,1,1.0,57.96442858,-99.38248981
7046,0,4,0,3,4.62,2,0,0,2,2,18.0,57.47516149,-95.32992652
7047,1,3,2,7,10.76,2,-1,1,2,1,4.0,57.41800742,-98.02671679
7048,1,3,2,0,9.48,2,-1,1,2,1,3.0,57.46519399,-97.64594666
7049,1,4,3,7,10.33,2,-1,1,2,1,-5.0,57.45582173,-96.65272251
7050,0,4,3,3,5.99,2,0,0,2,2,2.0,57.29163097,-98.83732709
7051,0,0,3,0,8.82,0,-1,0,0,1,16.0,57.20662884,-96.45278984
7052,1,4,2,0,0.18,2,-1,1,2,1,12.0,57.53071632,-97.16335103
7053,1,2,3,0,6.67,2,-1,1,2,1,4.0,57.42652028,-97.74453083
7054,0,0,3,0,-3.37,0,-1,0,0,1,5.0,57.48605722,-98.45990696
7055,1,4,3,0,3.41,2,-1,1,2,1,1.0,57.12066174,-99.11338231
7056,1,4,3,0,-2.53,2,-1,1,2,1,4.0,56.8054997,-97.56827366
7057,1,4,3,7,11.41,2,-1,1,2,1,12.0,57.94625963,-97.9933829
7058,1,3,3,7,7.95,2,-1,1,2,1,-2.0,57.3189018,-96.88036464
7059,1,2,3,7,15.24,2,-1,1,2,1,10.0,57.37308712,-99.33617526
7060,1,2,3,0,-4.38,2,-1,1,2,1,5.0,57.3232451,-98.74115194
7061,1,2,3,0,12.85,2,-1,1,2,1,10.0,57.341125,-96.89489356
7062,1,4,2,0,2.71,2,-1,1,2,1,2.0,57.75478707,-97.66887818
7063,0,2,3,5,-8.96,2,-1,0,2,2,-8.0,56.98976016,-96.71295151
7064,1,3,3,7,8.89,2,-1,1,2,1,-3.0,57.95004409,-98.28469238
7065,1,2,2,0,4.96,0,-1,0,2,0,11.0,57.15254502,-99.31565352
7066,1,4,3,0,9.15,2,-1,1,2,1,5.0,57.27185091,-97.80007288
7067,0,4,3,3,-1.57,2,0,0,2,2,6.0,57.92073287,-98.17107191
7068,1,4,3,0,6.29,2,-1,1,2,1,3.0,57.57669624,-97.39393568
7069,1,3,2,0,1.64,2,-1,1,2,1,-3.0,57.10595157,-98.21545111
7070,1,4,3,0,8.21,2,-1,1,2,1,0.0,57.68574668,-98.18502003
7071,1,4,2,7,-4.49,2,-1,1,2,1,12.0,57.82311473,-98.02669226
7072,1,3,2,7,2.77,2,-1,1,2,1,1.0,57.4904746,-97.92303364
7073,0,3,3,2,-4.7,2,-1,0,2,2,-1.0,57.62039676,-99.70062865
7074,1,3,2,0,7.12,2,-1,1,2,1,-1.0,57.47449555,-97.5842369
7075,1,4,3,7,4.52,2,-1,1,2,1,2.0,57.53333491,-97.86878468
7076,1,2,3,7,0.29,2,-1,1,2,1,2.0,57.78210977,-98.96376797
7077,1,3,2,7,5.43,2,-1,1,2,1,9.0,57.74934582,-97.67364335
7078,1,2,3,0,2.43,2,-1,1,2,1,2.0,57.39019268,-99.89670491
7079,0,3,3,0,-2.33,0,-1,0,0,1,18.0,57.54510529,-96.54746193
7080,1,3,3,7,11.52,2,-1,1,2,1,4.0,57.61871598,-99.57471103
7081,1,2,2,7,1.38,2,-1,1,2,1,10.0,57.35255007,-99.40999409
7082,1,2,2,7,5.42,2,-1,1,2,1,1.0,57.37460481,-98.79590025
7083,1,2,3,7,8.25,2,-1,1,2,1,0.0,57.64478815,-98.06996705
7084,1,4,3,7,0.58,2,-1,1,2,1,4.0,57.74325794,-99.37338556
7085,1,2,3,7,11.09,2,-1,1,2,1,-3.0,57.43828087,-98.78369323
7086,0,0,0,3,-0.58,2,0,0,2,2,6.0,57.25605705,-96.51158516
7087,1,4,2,7,7.77,2,-1,1,2,1,-2.0,57.44358156,-98.62783897
7088,1,4,3,7,7.35,2,-1,1,2,1,3.0,57.63153662,-98.38805638
7089,0,4,0,3,-0.08,2,0,0,2,2,10.0,57.3544591,-97.94043337
7090,0,3,3,0,1.72,0,-1,0,0,1,4.0,57.70605789,-98.13888321
7091,1,3,2,0,7.86,2,-1,0,2,0,10.0,57.55107264,-99.71389276
7092,1,4,3,7,6.62,2,-1,1,2,1,9.0,57.57657901,-97.88919509
7093,1,3,3,0,6.13,2,-1,1,2,1,1.0,57.66796816,-96.32040119
7094,1,4,2,0,10.14,2,-1,1,2,1,0.0,57.60063904,-97.68857543
7095,1,4,3,7,2.98,2,-1,1,2,1,8.0,58.11190412,-97.39213806
7096,1,4,2,0,11.96,2,-1,1,2,1,0.0,57.69503223,-97.89023967
7097,1,4,2,0,2.02,2,-1,1,2,1,12.0,58.04405427,-99.82339449
7098,0,2,0,3,-0.08,2,0,0,2,2,17.0,57.43202473,-96.95655106
7099,1,4,2,7,1.25,2,-1,1,2,1,5.0,57.23243686,-98.04739953
7100,1,2,2,2,-1.43,0,-1,0,2,0,11.0,57.83823066,-97.61732927
7101,1,4,2,7,7.43,2,-1,1,2,1,7.0,57.24756084,-99.03358122
7102,1,4,2,7,5.06,2,-1,1,2,1,-9.0,57.81019442,-99.5351853
7103,0,0,3,8,0.27,2,0,0,2,2,13.0,57.42872623,-100.0041798
7104,1,4,3,0,2.04,2,-1,1,2,1,7.0,57.56801911,-96.88915335
7105,1,2,3,7,1.35,2,-1,1,2,1,7.0,58.03176635,-97.72161099
7106,1,3,2,0,1.64,2,-1,1,2,1,3.0,56.9341409,-98.2288423
7107,1,3,3,7,2.47,2,-1,1,2,1,1.0,57.52386067,-99.26662739
7108,1,4,2,7,6.84,2,-1,1,2,1,-1.0,57.88960203,-97.29936842
7109,1,4,2,7,-2.01,2,-1,1,2,1,1.0,57.77765026,-97.17087193
7110,0,0,0,8,7.04,2,0,0,2,2,9.0,57.37212732,-98.88677346
7111,1,4,2,0,6.49,0,-1,0,2,0,14.0,57.70283231,-98.27683535
7112,1,3,2,7,9.14,2,-1,1,2,1,0.0,57.66904889,-99.72131019
7113,1,4,3,0,7.27,2,-1,1,2,1,0.0,57.74954938,-99.2340828
7114,1,4,2,0,1.54,2,-1,1,2,1,3.0,57.46986237,-99.03195096
7115,1,2,3,7,5.2,2,-1,1,2,1,1.0,57.5061524,-97.67520481
7116,0,2,2,3,-0.56,2,-1,0,2,2,3.0,57.70084472,-98.05975448
7117,1,3,3,0,5.62,2,-1,1,2,1,5.0,57.35846792,-98.58308639
7118,1,4,2,7,7.3,2,-1,1,2,1,1.0,57.51396894,-99.36744092
7119,0,4,0,8,-0.87,2,0,0,2,2,6.0,57.42929661,-96.3033681
7120,1,2,3,0,12.22,2,-1,1,2,1,1.0,56.83295584,-100.1943316
7121,1,4,2,0,0.97,2,-1,1,2,1,-3.0,57.55265308,-99.34556709
7122,1,2,3,7,3.71,2,-1,1,2,1,-2.0,57.94168066,-100.327352
7123,0,4,3,8,1.54,2,0,0,2,2,12.0,57.71785811,-96.91568954
7124,1,3,2,0,9.53,2,-1,1,2,1,4.0,57.89303302,-98.77775011
7125,1,4,3,7,0.06,2,-1,1,2,1,-1.0,57.22006056,-98.24980151
7126,1,4,3,7,41.66,2,-1,1,2,1,4.0,58.05831759,-98.52346691
7127,1,3,2,7,3.32,2,-1,1,2,1,11.0,57.90186021,-99.67736952
7128,0,3,3,0,2.41,0,-1,0,0,1,2.0,58.20176614,-95.40613138
7129,1,3,2,0,4.28,2,-1,1,2,1,3.0,57.66647383,-98.71952039
