measure,year,month,sector,size,district,elevation,floors,built,tmp_min,tmp_mean,tmp_max,cost,source
31401,2011,10.0,factory,625.0,2,51.0,1.0,1975.0,15.1,23.7,29.5,287.72,gas
31402,2008,5.0,education,508.0,2,19.0,3.0,2006.0,24.9,,39.6,2365.74,elec
31403,2012,9.0,education,429.0,5,37.0,5.0,1994.0,21.1,26.8,32.4,2492.25,elec
31404,2013,10.0,office,430.0,6,55.0,14.0,2001.0,15.8,23.5,28.4,,gas
31405,2011,10.0,education,349.0,1,55.0,3.0,2003.0,17.2,23.1,31.4,992.83,oil
31406,2011,12.0,residential,258.0,3,51.0,9.0,1962.0,7.0,13.7,20.6,128.27,gas
31407,2014,5.0,office,549.0,8,19.0,3.0,1972.0,20.1,29.4,34.8,1413.13,oil
31408,2007,9.0,,215.0,4,37.0,6.0,,22.2,26.4,34.5,2336.24,elec
31409,2009,1.0,office,1292.0,1,37.0,5.0,1992.0,6.7,,22.0,8288.32,oil
31410,2012,12.0,commercial,1869.0,5,117.0,4.0,1987.0,10.2,15.1,21.8,11127.13,oil
31411,2010,12.0,commercial,129.0,1,337.0,2.0,1952.0,10.0,14.7,18.7,211.63,gas
31412,2010,5.0,residential,530.0,3,19.0,17.0,2007.0,23.7,29.9,38.8,429.86,gas
31413,2005,8.0,office,813.0,8,-7.0,20.0,2000.0,23.9,29.6,38.1,18393.31,elec
31414,2010,12.0,office,804.0,1,337.0,18.0,1995.0,10.9,15.3,20.3,8950.21,gas
31415,2009,3.0,education,453.0,5,55.0,2.0,1937.0,19.5,23.7,30.5,1440.5,elec
31416,2009,6.0,factory,625.0,2,51.0,1.0,1975.0,22.1,,37.4,693.0,elec
31417,2008,5.0,,488.0,6,172.0,4.0,2006.0,22.9,28.6,36.0,3279.36,elec
31418,2011,12.0,commercial,615.0,6,172.0,5.0,1998.0,9.3,15.1,21.6,4821.6,elec
31419,2007,2.0,commercial,501.0,8,117.0,6.0,2009.0,13.5,19.4,25.4,4135.85,oil
31420,2008,7.0,factory,923.0,8,12.0,3.0,1975.0,24.3,30.5,36.1,1700.86,oil
31421,2010,5.0,commercial,388.0,4,37.0,3.0,1970.0,22.7,29.5,35.5,1267.91,oil
31422,2007,7.0,factory,371.0,2,117.0,2.0,1945.0,23.3,29.7,34.3,429.73,oil
31423,2014,,education,243.0,8,19.0,6.0,1991.0,8.2,14.6,24.5,781.02,gas
31424,2010,9.0,office,286.0,3,55.0,15.0,1937.0,19.9,25.8,33.3,3568.27,oil
31425,2012,1.0,commercial,239.0,7,117.0,6.0,1959.0,7.6,14.9,21.9,1502.99,gas
31426,2012,4.0,office,804.0,1,337.0,18.0,1995.0,21.2,27.0,33.0,12416.98,oil
31427,2008,9.0,commercial,5947.0,6,12.0,2.0,1996.0,22.4,27.2,31.2,18649.79,elec
31428,2011,1.0,residential,863.0,5,19.0,4.0,1940.0,7.9,14.2,25.1,2800.84,oil
31429,2011,9.0,commercial,411.0,8,19.0,4.0,1987.0,21.0,26.6,30.8,2064.54,oil
31430,2006,10.0,office,1296.0,3,12.0,20.0,2008.0,15.4,,31.0,22018.79,oil
31431,2005,5.0,commercial,305.0,2,55.0,4.0,1997.0,22.5,,34.3,,elec
31432,2006,12.0,education,1919.0,3,37.0,6.0,1962.0,10.1,15.6,22.3,15546.67,oil
31433,2008,8.0,commercial,239.0,7,117.0,6.0,1959.0,24.5,29.6,34.0,2844.37,elec
31434,2013,12.0,residential,228.0,1,55.0,22.0,1960.0,10.2,14.9,20.7,3232.76,gas
31435,2014,3.0,,1265.0,7,117.0,3.0,1971.0,19.4,23.4,29.0,5976.11,oil
31436,2009,4.0,commercial,451.0,2,12.0,2.0,1981.0,20.0,26.3,32.2,775.11,gas
31437,2014,8.0,commercial,339.0,1,12.0,1.0,1926.0,20.7,29.3,37.0,370.76,gas
31438,2008,2.0,office,487.0,1,51.0,2.0,1934.0,10.2,18.7,26.4,665.78,gas
31439,2010,9.0,commercial,1105.0,7,117.0,6.0,1966.0,21.1,26.1,31.1,8144.96,oil
31440,2007,8.0,education,812.0,7,337.0,3.0,2008.0,24.7,29.8,35.4,,gas
31441,2009,5.0,residential,623.0,1,51.0,26.0,1999.0,23.7,29.9,36.2,9015.89,gas
31442,2012,11.0,factory,349.0,6,172.0,3.0,1958.0,13.7,,26.2,923.45,elec
31443,2010,6.0,residential,258.0,3,51.0,9.0,1962.0,25.2,30.2,34.6,1687.1,oil
31444,2010,12.0,factory,323.0,5,117.0,3.0,1963.0,7.5,14.5,20.9,,gas
31445,2007,6.0,commercial,323.0,1,117.0,5.0,1927.0,25.9,30.5,37.4,1939.94,oil
31446,2013,4.0,residential,390.0,7,55.0,15.0,1933.0,22.3,27.7,32.4,6781.32,elec
31447,2005,8.0,factory,520.0,7,117.0,2.0,1964.0,22.6,28.4,33.0,528.33,gas
31448,2011,8.0,office,821.0,3,51.0,8.0,1993.0,23.2,29.2,35.7,6951.57,elec
31449,2007,11.0,factory,371.0,2,117.0,2.0,1945.0,14.3,19.5,25.3,788.45,elec
31450,2007,5.0,commercial,776.0,7,117.0,3.0,2002.0,24.4,28.9,33.2,2701.06,oil
31451,2014,10.0,office,258.0,4,117.0,11.0,1950.0,18.1,23.8,31.5,3020.69,oil
31452,2009,1.0,commercial,932.0,5,117.0,6.0,1958.0,6.1,,20.8,7101.19,gas
31453,2010,9.0,office,976.0,3,19.0,26.0,2001.0,18.1,26.3,32.9,19277.37,oil
31454,2013,8.0,residential,317.0,6,203.0,28.0,1999.0,22.0,29.5,37.8,5695.73,gas
31455,2012,6.0,education,451.0,5,203.0,4.0,1978.0,25.2,31.0,36.8,1322.13,oil
31456,2006,5.0,commercial,599.0,8,337.0,1.0,1948.0,22.8,28.6,33.7,654.11,oil
31457,2012,2.0,education,451.0,5,203.0,4.0,1978.0,10.4,20.3,28.2,2030.06,oil
31458,2010,1.0,office,464.0,5,55.0,18.0,1947.0,6.5,15.1,23.5,,elec
31459,2014,3.0,education,1013.0,4,117.0,6.0,1977.0,16.2,23.1,29.3,6538.85,oil
31460,2014,,education,594.0,8,203.0,3.0,1936.0,23.3,30.0,36.0,1834.75,oil
31461,2007,3.0,education,399.0,5,12.0,4.0,1975.0,17.1,23.0,28.1,2147.17,elec
31462,2008,10.0,commercial,184.0,4,-7.0,2.0,1926.0,19.4,23.8,30.5,303.45,gas
31463,2012,9.0,commercial,411.0,8,19.0,4.0,1987.0,23.5,27.5,33.0,1130.18,gas
31464,2014,5.0,education,301.0,4,19.0,6.0,1937.0,22.8,29.5,36.5,1597.44,oil
31465,2006,8.0,office,577.0,6,203.0,3.0,1941.0,24.2,29.4,37.7,1282.67,oil
31466,2005,1.0,education,338.0,4,117.0,5.0,2007.0,9.6,14.7,23.3,2742.67,elec
31467,2013,10.0,residential,924.0,7,203.0,25.0,1931.0,15.8,23.5,28.7,26306.73,oil
31468,2013,7.0,office,474.0,2,51.0,26.0,1992.0,20.4,30.3,39.3,17460.64,elec
31469,2012,5.0,commercial,429.0,8,51.0,1.0,1963.0,23.6,29.7,37.0,515.31,oil
31470,2008,1.0,office,373.0,8,203.0,16.0,1940.0,8.7,14.9,21.8,7426.1,elec
31471,2006,9.0,commercial,1128.0,6,172.0,1.0,2008.0,18.7,26.7,32.5,1457.25,oil
31472,2012,4.0,education,1527.0,5,117.0,3.0,1983.0,20.5,26.9,32.5,4986.29,gas
31473,2007,1.0,residential,591.0,5,-7.0,,1964.0,7.9,15.4,20.4,11842.33,gas
31474,2014,11.0,residential,179.0,3,12.0,7.0,1978.0,13.7,18.1,24.3,1376.16,oil
31475,2011,7.0,commercial,1554.0,4,37.0,1.0,1995.0,22.8,29.1,34.6,2686.43,elec
31476,2014,7.0,commercial,547.0,6,37.0,5.0,1992.0,20.9,30.5,36.4,2373.98,gas
31477,2014,8.0,office,356.0,1,55.0,25.0,1952.0,20.6,28.8,36.5,5900.7,oil
31478,2012,12.0,education,451.0,5,203.0,4.0,1978.0,5.8,15.0,20.5,2142.11,gas
31479,2011,11.0,commercial,367.0,2,-7.0,6.0,1974.0,12.2,19.5,26.1,2312.72,gas
31480,2010,9.0,education,599.0,1,337.0,2.0,1946.0,21.9,27.0,32.8,1401.66,oil
31481,2010,,commercial,290.0,2,-7.0,5.0,1981.0,19.6,29.7,36.9,1453.68,gas
31482,2011,3.0,residential,486.0,2,-7.0,17.0,2006.0,19.7,24.2,29.8,8702.86,elec
31483,2007,11.0,commercial,1231.0,5,55.0,5.0,1935.0,12.0,19.8,25.9,8601.37,oil
31484,2013,9.0,factory,243.0,8,19.0,2.0,1983.0,20.9,26.1,33.9,391.71,elec
31485,2006,5.0,factory,388.0,2,337.0,1.0,1941.0,22.8,29.5,36.3,218.31,gas
31486,2014,,residential,1024.0,6,203.0,23.0,1967.0,14.5,20.2,26.9,25732.75,oil
31487,2008,11.0,residential,689.0,5,51.0,22.0,1931.0,13.4,18.8,23.1,10686.89,gas
31488,2007,2.0,commercial,5947.0,6,12.0,2.0,1996.0,13.5,19.3,25.3,11356.39,gas
31489,2013,6.0,commercial,388.0,4,37.0,3.0,1970.0,24.2,30.8,35.9,1468.11,oil
31490,2006,4.0,commercial,529.0,8,117.0,2.0,1938.0,18.9,26.4,33.4,1843.09,elec
31491,2012,7.0,commercial,596.0,1,337.0,6.0,1984.0,23.5,29.7,34.9,2607.33,gas
31492,2013,6.0,residential,486.0,2,-7.0,17.0,2006.0,23.8,,35.8,9160.91,elec
31493,2009,11.0,factory,953.0,2,-7.0,1.0,1982.0,12.0,18.7,25.6,536.21,gas
31494,2014,8.0,residential,689.0,5,51.0,22.0,1931.0,23.0,,33.8,10686.89,gas
31495,2008,,factory,287.0,8,203.0,5.0,1923.0,17.8,,28.9,552.5,gas
31496,2008,9.0,office,487.0,1,51.0,2.0,1934.0,21.5,26.9,34.9,759.72,oil
31497,2014,11.0,office,373.0,8,203.0,16.0,1940.0,11.2,19.6,26.8,5225.52,oil
31498,2013,1.0,education,608.0,1,203.0,6.0,1950.0,9.9,14.7,22.0,3134.8,gas
31499,2011,4.0,office,1266.0,6,37.0,29.0,1952.0,20.1,26.9,34.6,26177.08,gas
31500,2005,6.0,office,176.0,6,55.0,24.0,1972.0,23.9,29.9,36.2,3294.72,oil
31501,2010,10.0,education,480.0,4,51.0,2.0,1951.0,17.4,23.9,30.8,785.66,gas
31502,2013,4.0,office,286.0,3,55.0,,1937.0,21.7,27.0,31.8,287.26,gas
31503,2007,11.0,commercial,1554.0,4,37.0,1.0,1995.0,12.6,19.5,26.6,2430.58,elec
31504,2008,8.0,residential,256.0,8,-7.0,19.0,2005.0,21.0,28.6,33.5,3414.53,oil
31505,2005,6.0,commercial,932.0,5,117.0,6.0,1958.0,24.5,31.4,36.4,7101.19,gas
31506,2007,10.0,office,373.0,8,203.0,16.0,1940.0,13.1,23.1,28.4,5941.46,oil
31507,2010,5.0,residential,317.0,6,203.0,28.0,1999.0,24.3,30.3,38.0,6542.5,oil
31508,2006,4.0,commercial,831.0,8,172.0,2.0,1933.0,20.2,26.4,33.9,1038.68,gas
31509,2007,11.0,residential,623.0,1,51.0,26.0,1999.0,13.1,19.8,26.5,11388.49,gas
31510,2010,6.0,education,857.0,8,37.0,6.0,1966.0,23.7,31.5,37.3,3167.64,gas
31511,2014,9.0,office,429.0,8,203.0,11.0,1927.0,21.5,26.8,31.6,6405.76,elec
31512,2005,1.0,office,277.0,1,172.0,10.0,1928.0,9.7,15.2,21.7,3396.36,oil
31513,2005,6.0,residential,880.0,5,12.0,8.0,2000.0,24.9,,36.5,4963.43,gas
31514,2005,3.0,commercial,615.0,6,172.0,5.0,1998.0,12.7,22.5,33.6,4098.36,elec
31515,2009,4.0,commercial,312.0,4,172.0,3.0,1959.0,21.3,26.5,35.4,1015.56,gas
31516,2013,5.0,residential,486.0,2,-7.0,17.0,2006.0,21.7,30.3,37.4,10993.09,elec
31517,2007,7.0,office,258.0,4,117.0,11.0,1950.0,24.1,,36.3,3838.11,elec
31518,2013,12.0,commercial,284.0,1,172.0,2.0,1976.0,9.3,15.1,20.7,908.95,oil
31519,2009,3.0,commercial,501.0,8,117.0,6.0,2009.0,17.6,24.0,27.5,1784.7,gas
31520,2011,3.0,education,1862.0,8,19.0,6.0,1945.0,17.2,,30.9,17440.12,elec
31521,2013,9.0,education,1107.0,4,203.0,4.0,1927.0,20.1,,31.9,7498.55,elec
31522,2014,7.0,residential,244.0,6,117.0,,1994.0,24.3,,35.0,4333.59,oil
31523,2011,2.0,office,976.0,3,19.0,26.0,2001.0,9.3,19.0,24.3,1628.38,gas
31524,2007,9.0,factory,287.0,8,203.0,5.0,1923.0,19.7,26.4,34.9,552.5,gas
31525,2006,6.0,residential,464.0,3,12.0,3.0,2001.0,23.8,,34.8,879.47,oil
31526,2007,5.0,factory,819.0,3,37.0,6.0,2006.0,22.9,,35.6,4457.98,elec
31527,2009,,education,320.0,2,203.0,5.0,1944.0,11.0,18.5,25.7,2838.53,elec
31528,2014,,factory,388.0,2,337.0,1.0,1941.0,21.5,30.8,36.5,228.23,gas
31529,2014,2.0,residential,313.0,3,-7.0,7.0,1978.0,12.3,19.2,25.4,2087.06,elec
31530,2011,4.0,residential,258.0,3,51.0,9.0,1962.0,21.0,27.2,32.9,104.95,gas
31531,2010,12.0,office,577.0,6,203.0,3.0,1941.0,8.8,15.4,22.6,2326.46,elec
31532,2010,5.0,education,451.0,5,203.0,4.0,1978.0,22.4,29.4,,1689.39,oil
31533,2009,10.0,residential,800.0,7,203.0,2.0,1978.0,17.8,23.6,32.0,1129.39,gas
31534,2006,9.0,office,249.0,6,337.0,3.0,1940.0,22.1,27.3,36.8,486.3,gas
31535,2010,6.0,factory,788.0,4,117.0,6.0,1998.0,26.3,30.7,36.0,2418.37,gas
31536,2006,9.0,education,187.0,1,172.0,4.0,2002.0,19.7,26.4,31.0,654.3,oil
31537,2006,10.0,education,173.0,6,51.0,6.0,1999.0,15.2,23.7,30.0,888.11,gas
31538,2008,12.0,education,594.0,8,203.0,3.0,1936.0,6.1,14.0,22.5,906.85,gas
31539,2007,5.0,commercial,317.0,8,51.0,2.0,1976.0,21.9,29.4,34.2,623.1,oil
31540,2009,6.0,office,493.0,1,51.0,28.0,1995.0,22.5,29.9,37.9,11305.48,oil
31541,2010,9.0,residential,405.0,2,203.0,19.0,1982.0,20.4,26.7,32.4,6833.39,oil
31542,2005,2.0,commercial,448.0,1,-7.0,6.0,1987.0,13.0,20.3,27.1,3641.38,oil
31543,2006,4.0,commercial,239.0,7,117.0,6.0,1959.0,20.9,,34.9,1574.56,gas
31544,2005,3.0,education,243.0,8,19.0,6.0,1991.0,15.1,23.3,31.7,1745.98,oil
31545,2014,11.0,education,243.0,8,19.0,6.0,1991.0,14.0,19.5,28.1,1601.8,oil
31546,2009,1.0,commercial,312.0,4,172.0,3.0,1959.0,8.3,15.2,23.9,1618.08,elec
31547,2006,7.0,commercial,734.0,3,337.0,6.0,1952.0,25.8,30.0,35.6,5593.43,elec
31548,2008,6.0,factory,579.0,7,337.0,1.0,1929.0,20.9,,39.1,587.28,elec
31549,2014,6.0,education,173.0,6,51.0,6.0,1999.0,23.9,30.0,34.4,1464.83,elec
31550,2013,8.0,residential,800.0,7,203.0,2.0,1978.0,23.7,29.1,35.0,1684.8,oil
31551,2014,11.0,commercial,877.0,2,55.0,2.0,1984.0,13.5,19.6,27.7,3176.56,elec
31552,2007,12.0,education,260.0,4,55.0,5.0,1979.0,5.0,14.1,22.7,1926.29,elec
31553,2009,5.0,commercial,339.0,1,12.0,1.0,1926.0,23.3,28.7,33.6,558.13,elec
31554,2006,2.0,factory,987.0,5,203.0,2.0,1934.0,11.5,19.5,28.3,1232.83,oil
31555,2008,7.0,commercial,553.0,4,12.0,2.0,2001.0,24.8,30.1,34.2,1331.55,oil
31556,2013,5.0,education,451.0,1,337.0,5.0,1993.0,23.3,29.3,34.3,3485.33,elec
31557,2005,11.0,residential,163.0,1,12.0,21.0,1989.0,14.7,20.0,27.2,3277.86,elec
31558,2007,3.0,education,608.0,1,203.0,6.0,1950.0,16.9,24.7,31.9,4167.48,elec
31559,2013,10.0,education,351.0,6,117.0,1.0,1979.0,17.9,23.8,28.5,248.09,gas
31560,2005,11.0,office,356.0,1,55.0,25.0,1952.0,14.2,19.4,23.2,9417.86,oil
31561,2008,12.0,office,1203.0,8,172.0,17.0,1963.0,7.6,14.2,20.7,27761.01,elec
31562,2005,7.0,,557.0,6,37.0,7.0,1925.0,24.3,29.8,35.0,4366.88,elec
31563,2006,3.0,education,301.0,4,19.0,6.0,1937.0,17.4,23.7,30.5,1142.11,gas
31564,2007,8.0,,880.0,5,12.0,8.0,2000.0,25.0,29.7,34.9,5224.67,gas
31565,2009,7.0,factory,937.0,3,37.0,4.0,1969.0,26.3,,36.2,2170.65,oil
31566,2006,6.0,factory,3888.0,8,172.0,1.0,1963.0,25.2,30.6,36.7,1562.04,gas
31567,2014,7.0,commercial,622.0,3,51.0,1.0,1966.0,24.5,29.4,33.4,1009.43,elec
31568,2014,11.0,residential,291.0,6,51.0,13.0,1994.0,11.6,18.6,24.5,4194.59,elec
31569,2014,10.0,factory,323.0,5,117.0,3.0,1963.0,16.7,24.1,33.4,580.51,oil
31570,2012,5.0,education,471.0,8,117.0,3.0,2001.0,21.9,28.6,34.7,1124.18,oil
31571,2012,1.0,education,403.0,5,337.0,6.0,1954.0,7.1,14.8,21.5,3028.66,oil
31572,2007,5.0,education,473.0,2,337.0,5.0,1995.0,22.5,,35.2,3846.06,elec
31573,2005,5.0,factory,1005.0,4,172.0,6.0,1953.0,25.2,30.6,35.8,4259.52,oil
31574,2012,10.0,commercial,622.0,3,51.0,1.0,1966.0,18.5,23.9,29.5,51.02,gas
31575,2014,10.0,factory,371.0,5,-7.0,6.0,1953.0,17.5,,27.7,1284.9,oil
31576,2010,2.0,education,814.0,1,55.0,5.0,1935.0,12.5,18.6,26.3,3020.51,gas
31577,2013,3.0,education,1862.0,8,19.0,6.0,1945.0,16.4,23.2,29.4,10773.32,oil
31578,2009,6.0,residential,379.0,8,19.0,27.0,1941.0,24.2,29.5,35.3,7542.74,oil
31579,2013,7.0,commercial,290.0,2,-7.0,5.0,1981.0,25.3,,39.8,1828.83,oil
31580,2010,4.0,factory,3888.0,8,172.0,1.0,1963.0,19.4,26.5,32.5,1301.7,gas
31581,2010,7.0,commercial,157.0,6,12.0,3.0,1921.0,19.7,30.1,37.2,429.27,gas
31582,2013,4.0,residential,1024.0,6,203.0,23.0,1967.0,20.6,26.8,32.8,21366.37,elec
31583,2011,5.0,education,338.0,4,117.0,5.0,2007.0,22.7,28.6,34.1,2623.42,elec
31584,2005,7.0,education,243.0,8,19.0,6.0,1991.0,25.3,30.0,37.8,,elec
31585,2014,7.0,commercial,1869.0,5,117.0,4.0,1987.0,23.3,30.0,36.3,10356.71,gas
31586,2014,3.0,factory,1515.0,3,117.0,6.0,1934.0,15.6,22.4,29.8,7215.64,elec
31587,2012,5.0,office,968.0,3,-7.0,3.0,1965.0,21.8,29.8,36.2,2344.4,oil
31588,2011,12.0,residential,686.0,3,172.0,18.0,1950.0,9.5,14.8,24.0,12408.62,oil
31589,2005,6.0,education,1114.0,4,51.0,4.0,1924.0,24.9,30.2,33.8,6602.72,elec
31590,2013,10.0,commercial,435.0,6,203.0,6.0,1925.0,18.0,23.5,32.1,3653.85,oil
31591,2007,6.0,office,277.0,1,172.0,10.0,,26.0,30.7,36.6,2268.63,oil
31592,2011,11.0,office,1260.0,6,55.0,4.0,1937.0,13.5,18.7,22.8,5644.8,elec
31593,2010,7.0,factory,1005.0,4,172.0,6.0,1953.0,22.4,,34.9,2243.16,gas
31594,2009,9.0,commercial,215.0,4,37.0,6.0,1981.0,19.2,26.3,31.4,1343.66,gas
31595,2008,10.0,commercial,912.0,6,172.0,6.0,1951.0,18.9,23.7,28.7,4512.21,gas
31596,2006,6.0,education,857.0,8,37.0,6.0,1966.0,23.5,30.3,37.6,3443.08,gas
31597,2007,7.0,education,411.0,4,172.0,2.0,1949.0,25.2,30.5,37.8,519.83,gas
31598,2010,8.0,education,1013.0,4,117.0,6.0,1977.0,23.9,29.7,33.5,5973.46,oil
31599,2013,3.0,office,1296.0,3,12.0,20.0,2008.0,17.6,23.6,28.2,1735.6,gas
31600,2009,10.0,residential,880.0,5,12.0,8.0,2000.0,18.7,23.6,28.1,5957.75,oil
31601,2010,9.0,office,435.0,6,117.0,9.0,1990.0,19.5,26.7,33.9,3312.35,oil
31602,2007,4.0,office,479.0,1,203.0,27.0,1973.0,21.4,26.2,31.0,9583.35,oil
31603,2010,4.0,office,601.0,1,19.0,15.0,1934.0,18.4,25.6,30.6,10601.64,elec
31604,2006,6.0,education,388.0,4,172.0,2.0,1936.0,26.2,30.8,37.0,577.34,gas
31605,2010,7.0,commercial,488.0,2,55.0,5.0,1995.0,25.3,30.9,34.4,5260.64,elec
31606,2011,5.0,commercial,260.0,4,117.0,4.0,2009.0,22.1,29.2,37.8,992.99,gas
31607,2010,1.0,factory,819.0,3,37.0,6.0,2006.0,6.2,13.6,21.8,4118.34,oil
31608,2013,9.0,commercial,975.0,2,12.0,3.0,1994.0,21.4,27.9,34.9,3072.07,gas
31609,2009,2.0,factory,342.0,4,172.0,2.0,1984.0,11.4,20.0,24.7,564.61,oil
31610,2005,6.0,commercial,575.0,6,19.0,5.0,1979.0,25.2,30.3,36.5,2869.82,gas
31611,2014,2.0,commercial,1869.0,5,117.0,4.0,1987.0,9.9,19.7,27.1,11632.47,oil
31612,2009,5.0,residential,1186.0,3,117.0,5.0,1999.0,22.5,29.7,35.0,6186.65,elec
31613,2005,12.0,commercial,252.0,8,337.0,5.0,1976.0,9.5,15.0,23.5,2194.98,elec
31614,2013,12.0,commercial,429.0,8,51.0,1.0,1963.0,7.1,14.7,20.9,713.37,elec
31615,2009,9.0,residential,449.0,1,337.0,29.0,1926.0,20.4,26.3,32.5,8391.9,gas
31616,2006,3.0,residential,679.0,2,37.0,4.0,1987.0,18.1,24.0,31.9,2793.91,oil
31617,2009,9.0,office,429.0,8,203.0,11.0,1927.0,20.4,27.6,35.1,4416.98,oil
31618,2006,12.0,office,1296.0,3,12.0,20.0,2008.0,7.7,15.2,,23514.62,elec
31619,2014,7.0,commercial,1231.0,5,55.0,5.0,1935.0,25.6,29.8,35.5,5262.75,oil
31620,2005,10.0,commercial,437.0,1,-7.0,3.0,1960.0,18.4,23.4,30.8,2158.43,elec
31621,2014,4.0,commercial,378.0,3,117.0,5.0,1922.0,19.3,26.9,33.2,2667.17,elec
31622,2014,3.0,education,2447.0,8,19.0,6.0,1943.0,16.0,23.3,28.4,15234.77,oil
31623,2007,2.0,residential,350.0,3,19.0,22.0,1963.0,9.6,19.9,28.9,7059.4,oil
31624,2006,2.0,factory,342.0,4,172.0,2.0,1984.0,13.1,18.9,24.7,620.18,oil
31625,2008,2.0,residential,2730.0,1,-7.0,17.0,1973.0,13.9,,24.6,60815.66,elec
31626,2012,3.0,,599.0,8,337.0,1.0,1948.0,16.8,23.8,32.8,336.92,gas
31627,2009,11.0,commercial,624.0,6,55.0,6.0,1978.0,15.0,20.0,28.1,6385.34,oil
31628,2014,7.0,commercial,429.0,8,51.0,1.0,1963.0,25.8,31.1,39.7,491.89,oil
31629,2013,2.0,commercial,734.0,3,337.0,6.0,1952.0,13.3,19.7,26.4,7457.91,elec
31630,2012,7.0,education,439.0,1,19.0,6.0,1989.0,25.5,29.3,35.5,3540.1,elec
31631,2013,7.0,,453.0,5,55.0,2.0,1937.0,25.0,30.8,38.4,,oil
31632,2005,9.0,commercial,854.0,4,337.0,1.0,1936.0,20.4,26.7,34.8,930.24,oil
31633,2005,11.0,commercial,277.0,2,12.0,5.0,2009.0,14.3,18.8,24.7,2388.85,elec
31634,2014,9.0,factory,625.0,2,51.0,1.0,1975.0,20.8,26.8,33.2,335.67,gas
31635,2008,1.0,factory,923.0,8,12.0,3.0,1975.0,8.3,14.8,21.6,2275.26,oil
31636,2014,5.0,residential,449.0,1,337.0,29.0,1926.0,23.0,28.8,33.4,14437.68,elec
31637,2014,7.0,residential,1024.0,6,203.0,23.0,1967.0,25.4,30.8,37.0,,elec
31638,2014,12.0,residential,460.0,7,55.0,21.0,1967.0,9.4,14.5,22.4,12877.55,elec
31639,2013,6.0,commercial,912.0,6,172.0,6.0,1951.0,24.4,30.8,36.7,9009.1,elec
31640,2013,1.0,education,427.0,4,55.0,1.0,1946.0,10.1,15.9,21.3,662.84,elec
31641,2007,5.0,residential,293.0,8,172.0,28.0,1972.0,22.3,28.9,34.9,6047.17,oil
31642,2009,4.0,education,187.0,1,172.0,4.0,2002.0,20.8,26.7,30.7,1055.58,elec
31643,2014,1.0,commercial,547.0,2,172.0,1.0,1923.0,8.8,15.3,23.6,896.29,elec
31644,2014,4.0,education,388.0,4,172.0,2.0,1936.0,20.9,26.9,33.5,877.05,oil
31645,2005,2.0,office,956.0,2,51.0,13.0,2002.0,13.1,19.4,24.8,9747.28,gas
31646,2012,12.0,education,911.0,5,172.0,1.0,1986.0,7.4,14.8,22.4,1216.96,gas
31647,2009,11.0,office,489.0,2,19.0,18.0,2005.0,13.3,,25.6,13012.88,elec
31648,2005,3.0,education,173.0,6,51.0,6.0,1999.0,17.8,24.1,32.0,810.89,gas
31649,2012,9.0,residential,648.0,8,172.0,29.0,1937.0,18.8,26.1,31.4,20088.35,elec
31650,2007,2.0,residential,982.0,8,55.0,28.0,1959.0,15.5,19.8,26.2,29392.78,elec
31651,2009,4.0,factory,240.0,3,37.0,5.0,1957.0,19.9,,33.1,52.73,gas
31652,2008,11.0,office,843.0,4,203.0,4.0,1941.0,14.1,20.1,25.5,3965.47,elec
31653,2010,6.0,education,545.0,5,19.0,4.0,2002.0,21.7,29.8,35.1,2588.58,gas
31654,2013,11.0,residential,594.0,8,337.0,26.0,1994.0,9.8,19.4,23.2,14889.43,oil
31655,2013,11.0,commercial,239.0,7,117.0,6.0,1959.0,12.8,19.7,25.0,1359.85,gas
31656,2013,4.0,commercial,1265.0,7,117.0,3.0,1971.0,19.3,26.8,33.9,6133.07,oil
31657,2009,8.0,,588.0,2,12.0,4.0,1963.0,23.0,29.5,36.2,2357.97,gas
31658,2014,7.0,education,338.0,4,117.0,,2007.0,23.6,30.1,38.9,1445.96,gas
31659,2010,11.0,education,301.0,4,19.0,6.0,1937.0,11.4,19.6,28.9,2676.06,elec
31660,2011,6.0,residential,1068.0,1,12.0,11.0,1946.0,22.2,31.0,38.0,9896.52,oil
31661,2011,2.0,residential,1186.0,3,117.0,5.0,1999.0,12.1,18.6,24.8,5873.69,oil
31662,2007,3.0,education,320.0,2,203.0,5.0,1944.0,18.5,23.9,32.2,2057.8,oil
31663,2009,6.0,education,529.0,1,55.0,4.0,1974.0,26.0,31.4,36.6,,elec
31664,2006,10.0,commercial,378.0,3,117.0,5.0,1922.0,20.0,24.0,30.3,2800.53,elec
31665,2005,1.0,office,249.0,6,337.0,3.0,1940.0,8.3,15.6,26.7,486.3,gas
31666,2006,7.0,residential,256.0,8,-7.0,19.0,2005.0,23.2,31.3,37.6,2540.41,gas
31667,2005,11.0,commercial,437.0,1,-7.0,3.0,1960.0,10.9,19.2,24.7,1952.87,elec
31668,2009,11.0,residential,350.0,3,19.0,22.0,1963.0,9.5,19.0,25.7,348.02,gas
31669,2013,1.0,factory,923.0,8,12.0,3.0,1975.0,7.8,14.7,20.9,2642.65,oil
31670,2014,4.0,factory,819.0,3,37.0,6.0,2006.0,20.3,26.7,34.9,2716.58,oil
31671,2010,1.0,commercial,776.0,7,117.0,3.0,,7.4,15.4,22.3,5457.2,elec
31672,2010,10.0,,803.0,6,203.0,4.0,1964.0,18.3,24.3,34.2,7050.98,elec
