sample,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,kind
5936,8.7,0.41,2.87,6.2,0.078,165,42,high,3.24,,12.6,7,red
5937,8.9,0.5,1.26,2.2,0.088,145,39,high,3.33,0.83,,6,red
5938,7.4,0.965,0,2.2,0.088,116,32,very high,3.58,0.67,10.2,5,red
5939,6.9,0.49,1.14,,0.079,131,26,high,3.38,,9.8,6,red
5940,8.9,0.5,1.26,2.2,0.088,143,39,high,3.33,0.83,11.1,6,red
5941,9.5,0.39,2.87,8.9,0.069,162,39,very high,3.29,0.81,10.9,7,red
5942,6.4,0.39,1.98,3.3,0.046,130,53,medium,3.36,0.62,12.2,6,red
5943,6.9,0.44,0,1.4,0.07,152,38,medium,3.32,0.58,11.4,6,red
5944,7.6,0.78,0,1.7,0.076,155,45,high,3.31,0.62,10.7,6,red
5945,7.1,0.43,0.85,1.8,0.082,129,51,high,3.49,0.64,10.4,5,red
5946,9.3,0.49,2.16,1.7,0.081,119,14,very high,3.27,0.78,10.9,6,red
5947,9.3,0.5,2.16,1.8,0.084,130,17,very high,3.27,0.77,10.8,6,red
5948,7.1,,0.85,1.8,0.082,125,51,high,3.49,0.64,10.4,5,red
5949,8.5,0.46,2.95,1.4,0.414,116,45,very high,3.03,1.34,9.2,5,red
5950,5.6,0.605,0.25,2.4,0.073,117,25,medium,3.56,0.55,12.9,5,red
5951,8.3,0.33,2.94,2.3,0.07,145,20,medium,3.38,0.77,12.7,7,red
5952,,,1.62,2,0.095,123,77,very high,3.13,0.62,9.1,6,red
5953,8.2,,1.62,2,0.095,123,77,very high,3.13,0.62,9.1,6,red
5954,8.9,0.48,3.71,4,0.101,145,10,high,3.21,0.59,12.1,7,red
5955,7.6,0.42,1.25,3.9,0.104,126,90,very high,3.15,0.57,9.1,5,red
5956,9.9,0.53,3.99,2.4,0.093,172,52,very high,3.19,0.76,11.6,7,red
5957,8.9,0.48,,4,0.101,143,10,high,3.21,0.59,12.1,7,red
5958,11.6,0.23,3.42,1.8,0.074,123,8,very high,3.14,0.7,9.9,6,red
5959,9.1,0.4,4,1.8,0.071,167,16,medium,3.21,0.69,12.5,8,red
5960,8,0.38,2.64,1.9,0.098,128,15,high,3.3,0.64,11.4,6,red
5961,10.2,0.29,3.9,2.4,0.075,132,17,high,3.22,0.63,11.8,6,red
5962,8.2,0.74,0.54,2,0.067,129,10,,3.28,0.57,11.8,6,red
5963,7.7,0.61,1.08,2.4,0.083,128,20,high,3.29,0.6,10.2,6,red
5964,6.6,0.52,0.56,2.4,0.07,151,26,medium,3.4,0.72,12.5,7,red
5965,11.1,0.31,3.71,2.2,0.06,143,10,high,3.02,0.83,10.9,7,red
5966,11.1,,3.71,2.2,0.06,145,10,high,3.02,0.83,10.9,7,red
5967,,0.62,1.75,2.8,0.086,126,52,very high,3.31,0.62,10.8,5,red
5968,9.3,0.33,3.15,1.5,0.057,149,37,,3.18,0.89,11.1,7,red
5969,7.5,0.77,1,8.1,0.098,130,92,very high,3.2,0.58,9.2,5,red
5970,7.2,0.35,1.56,1.8,0.083,147,75,high,3.4,0.58,9.5,6,red
5971,8,0.62,1.98,2.7,0.088,138,37,very high,3.31,0.58,10.7,6,red
5972,,0.77,1,8.1,0.098,,92,very high,3.2,0.58,9.2,5,red
5973,9.1,0.25,2.38,2,0.071,185,67,very high,3.44,0.86,10.2,7,
5974,9.9,0.32,3.36,2,0.073,119,8,high,3.15,0.73,11.4,6,red
5975,8.6,0.37,3.25,6.4,0.08,101,8,very high,3.27,0.58,11,5,red
5976,8.6,0.37,3.25,6.4,0.08,101,8,very high,3.27,0.58,11,5,red
5977,7.9,0.3,4.76,8.3,0.05,175.5,278,medium,3.01,0.51,12.3,7,red
5978,10.3,,3.36,1.4,0.047,125,8,medium,3.16,0.51,11.8,6,red
5979,7.9,0.3,4.76,8.3,0.05,177.5,289,medium,3.01,0.51,12.3,7,red
5980,7.2,0.38,1.8,1.8,0.073,147,70,high,3.42,0.59,9.5,6,red
5981,8.7,,2.7,2.4,0.072,152,59,high,3.33,0.77,12,6,red
5982,7.2,0.38,1.8,1.8,0.073,147,70,high,3.42,0.59,9.5,6,red
5983,6.8,0.48,0.4,1.8,0.074,142,64,high,3.12,0.49,9.6,5,red
5984,8.5,0.34,2.8,4.7,0.055,143,9,very high,3.38,,11.6,7,red
5985,7.9,0.19,2.52,1.6,0.057,136,30,medium,3.29,0.69,11.2,6,red
5986,11.6,0.41,3.78,1.5,0.095,158,41,very high,3.02,0.76,9.9,7,red
5987,11.6,0.41,3.78,1.5,0.095,160,41,very high,3.02,,9.9,7,red
5988,10,0.26,4.32,1.9,0.083,,74,medium,2.98,,11.8,8,red
5989,,0.34,2.52,2,0.086,130,19,high,3.35,0.6,11.4,6,red
5990,7,0.54,0.54,2,0.081,,16,medium,3.43,0.59,11.5,6,red
5991,9.2,0.31,2.52,2.2,0.079,149,31,high,3.33,0.86,12,7,red
5992,6.6,0.725,0.54,5.5,0.117,131,17,high,3.35,0.49,10.8,6,red
5993,9.4,0.4,2.35,2.5,0.087,112,20,very high,3.15,0.5,10.5,5,red
5994,,0.725,0.54,5.5,0.117,129,17,high,3.35,0.49,10.8,6,red
5995,8.6,,1.9,1.5,0.096,99,18,high,3.2,0.52,9.4,5,red
5996,8,0.31,3.15,2.1,0.216,147,16,medium,3.15,,12.5,7,red
5997,8.6,0.52,1.9,1.5,0.096,107,18,high,3.2,0.52,9.4,5,red
5998,,0.34,2.52,2.1,0.072,,36,medium,3.11,0.78,12.4,6,red
5999,7.4,0.49,1.62,2.1,0.071,132,25,medium,3.35,0.63,12,6,red
6000,6.1,0.48,0.54,1.7,0.078,,30,medium,3.45,,11.2,6,red
6001,7.4,0.49,1.62,2.1,0.071,132,25,medium,3.35,0.63,12,6,red
6002,8,,2.04,2.2,0.073,138,25,medium,3.28,0.66,12.4,6,red
6003,6.3,0.57,1.4,2.1,0.048,115,49,medium,3.41,0.6,12.8,5,red
6004,8.2,0.23,2.52,1.9,0.069,129,17,medium,3.21,0.54,12.3,6,red
6005,9.1,0.3,2.87,2,0.068,146,24,,3.27,,11.7,7,red
6006,8.1,0.78,0.5,3.3,0.09,112,13,very high,3.36,0.49,9.5,5,red
6007,,0.47,2.58,2.1,0.171,147,66,very high,3.17,0.76,10.8,6,
6008,8.3,0.53,0,1.4,0.07,124,14,high,3.25,0.64,10,6,red
6009,5.4,0.42,1.89,2,0.092,165,55,medium,3.78,0.64,12.3,7,red
6010,7.9,0.33,2.46,1.5,0.056,130,35,medium,3.29,0.71,11,6,
6011,8.9,0.24,2.34,1.6,0.074,121,10,high,3.12,0.59,9.5,6,red
6012,5,0.4,3,4.3,0.046,151,80,low,3.49,0.66,13.6,6,red
6013,7,0.69,0.42,2.5,0.091,137,21,high,3.38,0.6,11.3,6,red
6014,7,0.69,0.42,2.5,0.091,137,21,high,3.38,0.6,11.3,6,red
6015,7,0.69,0.42,2.5,0.091,137,21,high,3.38,0.6,11.3,6,red
6016,7.1,0.39,0.72,2.1,0.065,130,24,medium,3.3,0.53,13.3,6,red
6017,5.6,0.66,0,2.5,0.066,103,15,medium,3.52,0.58,12.9,5,red
6018,7.9,0.54,2.72,2.5,0.076,170,17,medium,3.2,0.72,13.1,8,red
6019,6.6,0.5,0,1.8,0.062,143,28,medium,3.44,0.55,12.3,6,red
6020,6.3,0.47,0,1.4,0.055,147,33,low,3.45,0.48,12.3,6,red
6021,10.7,0.4,2.22,1.9,0.081,139,29,high,3.12,,11.2,6,red
6022,6.5,0.58,0,2.2,0.096,89,13,high,3.62,,11.5,4,red
6023,8.8,0.24,2.45,1.7,0.055,149,27,medium,3.14,0.59,11.3,7,red
6024,5.8,0.29,1.56,1.7,0.063,123,11,low,3.39,0.54,13.5,6,red
6025,6.3,0.76,0,2.9,0.072,146,52,medium,3.51,0.6,11.5,6,red
6026,,0.43,1.65,2.7,0.095,128,89,very high,3.22,0.68,10,5,red
6027,10.5,0.43,2.1,3.3,0.092,148,70,very high,3.21,0.69,10.5,6,red
6028,9.1,0.6,0,1.9,0.058,119,10,very high,3.18,0.63,10.4,6,red
6029,5.9,0.19,1.05,1.7,0.045,155,135,medium,3.32,0.44,9.5,5,red
6030,7.4,0.36,2.38,1.8,0.075,162,38,medium,3.38,0.88,13.6,7,
6031,7.2,0.48,0.49,5.5,0.089,154,18,high,3.37,0.68,11.2,7,red
6032,8.5,0.28,2.45,1.7,0.061,150,15,high,3.3,0.74,11.8,7,red
6033,,0.25,2.58,1.7,0.067,144,50,medium,3.38,0.6,11.9,6,red
6034,10.4,0.52,2.7,2,0.08,130,13,very high,3.22,0.76,11.4,6,red
6035,10.4,0.52,2.7,2,0.08,128,13,very high,3.22,0.76,11.4,6,red
6036,7.5,,0.75,3.7,0.104,125,94,very high,3.14,0.58,9.1,5,red
6037,8.2,0.51,1.44,2,0.079,,86,very high,3.34,0.64,9.5,6,red
6038,7.3,0.4,1.8,1.7,0.08,155,79,high,3.41,0.65,9.5,6,red
6039,8.2,,1.92,2.5,0.08,144,71,high,3.27,0.85,11,6,red
6040,6.9,0.45,0.66,2.4,0.043,130,12,medium,3.3,0.65,11.4,6,red
6041,7,0.22,1.8,1.8,0.065,142,20,high,3.61,,10,6,red
6042,,0.32,1.15,2.3,0.066,135,70,high,3.43,0.62,10.1,5,red
6043,8.2,0.2,2.58,2.5,0.076,145,51,high,3.53,0.81,10.4,6,red
6044,7.8,0.5,0.72,1.8,0.178,126,21,high,3.28,0.87,9.8,6,red
6045,10,0.41,3.15,6.2,0.071,150,14,very high,3.21,0.49,11.8,7,red
6046,7.8,0.39,2.52,2,0.086,133,21,high,3.39,0.66,11.6,6,red
6047,10,0.35,2.82,2,0.061,126,11,high,3.23,0.52,12,6,red
6048,8.2,0.33,2.24,2.8,0.067,150,12,medium,3.3,,12.8,7,red
6049,6.1,0.58,1.38,2.5,0.044,140,70,medium,3.46,0.65,12.5,6,
6050,8.3,0.6,1.25,2.2,0.118,,38,high,3.15,0.53,9.8,5,red
6051,9.6,0.42,2.1,2.1,0.083,139,38,high,3.23,0.66,11.1,6,red
6052,6.6,0.58,0,2.2,0.1,168,63,high,3.59,,11.4,6,red
6053,,0.6,1.25,2.2,0.118,107,38,high,3.15,0.53,9.8,5,red
6054,8.5,0.18,3.57,1.75,0.071,183,88,high,3.33,,11.8,7,red
6055,5.1,0.51,1.26,2.1,0.042,152,101,medium,3.46,0.87,12.9,7,red
6056,6.7,0.41,2.58,2.8,0.076,142,54,high,3.42,1.16,,6,red
6057,10.2,0.41,2.15,,0.11,109,37,very high,3.16,0.67,10.8,5,red
6058,10.6,0.36,3.99,2.3,0.087,146,20,high,3.14,0.72,11.1,7,red
6059,,0.45,2.58,1.4,0.076,128,21,high,3.21,0.75,10.2,6,red
6060,8.5,0.32,2.94,2.3,0.075,146,19,medium,3.14,0.71,11.8,7,red
6061,,0.785,1.2,1.7,0.078,,21,high,3.29,0.67,10,5,red
6062,9,0.785,1.2,1.7,0.078,108,21,high,3.29,0.67,10,5,red
6063,8.5,,2.5,1.9,0.369,115,38,high,3.01,1.1,9.4,5,red
6064,9.9,0.54,1.3,2,0.111,107,60,very high,2.94,0.98,10.2,5,red
6065,8.2,0.33,2.73,2.5,0.074,165,48,high,3.32,0.88,12.4,7,red
6066,6.5,,1.62,2.8,0.067,126,44,medium,3.21,0.56,12,6,red
6067,7.6,0.5,1.74,2.3,0.086,125,14,high,3.32,0.62,11.5,6,red
6068,9.2,0.36,2.04,1.6,0.062,129,12,high,3.2,0.67,10.5,6,red
6069,7.1,0.59,0,2.2,0.078,144,44,high,3.42,0.68,10.8,6,red
6070,9.7,0.42,2.76,2.1,0.074,121,16,high,3.27,0.74,12.3,6,red
6071,,0.36,1.86,1.7,0.079,150,65,very high,3.46,0.62,9.5,6,red
6072,7.6,0.36,1.86,1.7,0.079,148,65,very high,3.46,0.62,9.5,6,red
6073,6.5,0.61,0,2.2,0.095,166,59,high,3.61,0.7,11.5,6,red
6074,6.5,,0.12,5.6,0.079,105,47,high,3.58,0.5,11.2,4,red
6075,7.1,0.66,0,2.4,0.052,146,11,medium,3.35,,12.7,7,red
6076,5.6,0.915,0,2.1,0.041,117,78,medium,3.68,0.73,,5,red
6077,8.2,0.35,1.98,2.4,0.076,131,47,high,3.27,0.81,11,6,red
6078,8.2,0.35,1.98,2.4,0.076,135,47,high,3.27,0.81,11,6,red
6079,9.8,0.39,2.15,1.65,0.068,,11,medium,3.19,0.46,11.4,5,red
6080,10.2,0.4,2.4,2.5,0.068,157,54,very high,3.38,0.86,10.5,6,red
6081,6.8,0.66,0.35,1.6,0.07,116,61,high,3.29,,9.3,5,red
6082,,0.64,1.15,2.1,0.08,113,119,high,3.36,0.7,10.9,5,red
6083,7,0.43,1.8,2,0.085,130,39,medium,3.33,0.46,11.9,6,red
6084,6.6,0.8,0.15,7.8,0.079,104,12,high,3.52,0.5,12.2,5,red
6085,7,0.43,1.8,2,0.085,128,39,medium,3.33,0.46,11.9,6,red
6086,6.7,0.64,1.15,2.1,0.08,109,119,high,3.36,0.7,10.9,5,red
6087,8.8,0.955,0.2,1.8,0.075,85,19,high,3.3,0.44,9.6,4,red
6088,9.1,0.4,3.42,4.6,0.08,124,20,high,3.28,0.57,12.5,6,red
6089,6.5,0.885,0,2.3,0.166,104,12,high,3.56,0.51,10.8,5,red
6090,7.2,0.25,2.59,2.5,0.063,151,41,medium,3.52,0.8,12.4,7,red
6091,,0.885,0,2.3,0.166,110,12,high,3.56,0.51,10.8,5,red
6092,7,0.745,0.72,1.8,0.114,131,64,high,3.22,0.59,9.5,6,red
6093,6.2,,1.32,1.8,0.078,141,56,high,3.52,0.6,9.5,6,red
6094,7.9,0.58,1.38,2.3,0.076,145,94,high,3.21,0.58,9.5,6,red
6095,7.7,0.57,1.26,1.5,0.069,124,9,medium,3.16,0.54,9.8,6,
6096,,0.26,1.56,2,0.052,145,77,high,3.15,0.79,10.9,6,red
6097,7.9,0.58,1.38,2.3,0.076,149,94,high,3.21,0.58,9.5,6,red
6098,7.7,0.57,1.26,1.5,0.069,126,9,medium,3.16,,9.8,6,red
6099,7.9,0.34,2.52,1.9,0.065,145,10,medium,3.27,0.54,11.2,7,red
6100,8.6,0.42,3.12,1.8,0.068,164,12,high,3.35,0.69,11.7,8,red
6101,9.9,0.74,0.95,5.8,0.111,139,76,,3.14,0.55,9.4,5,red
6102,7.2,0.36,3.22,2.1,0.074,166,44,high,3.4,0.85,11,7,red
6103,7.2,0.36,3.22,2.1,0.074,162,44,high,3.4,0.85,11,7,red
6104,7.2,0.36,3.22,2.1,0.074,164,44,high,3.4,0.85,,7,red
6105,9.9,0.72,2.75,1.7,0.136,122,52,very high,3.35,0.94,10,5,red
6106,7.2,0.36,3.22,2.1,0.074,160,44,high,3.4,,11,7,red
6107,6.2,0.39,3.01,2,0.071,156,24,medium,3.45,0.87,11.2,7,red
6108,6.8,0.65,0.12,2.1,0.078,128,15,high,3.35,0.62,10.4,6,red
6109,6.6,0.44,0.75,2.1,0.076,124,53,high,3.32,0.62,9.3,5,red
6110,6.8,0.65,0.12,2.1,0.078,132,15,high,3.35,0.62,10.4,6,red
6111,9.6,0.38,2.52,1.9,0.071,121,13,high,3.15,0.75,10.5,6,red
6112,10.2,0.33,2.76,1.9,0.081,126,9,,3.1,0.48,10.4,6,red
6113,8.8,0.27,2.76,2.1,0.095,140,29,medium,3.26,0.56,11.3,6,red
6114,7.9,0.57,1.86,2,0.079,130,79,,3.29,0.69,9.5,6,red
6115,8.2,0.34,2.22,1.9,0.057,161,74,medium,3.23,,12,6,red
6116,8.2,0.4,1.86,1.9,0.082,128,24,high,3.24,0.69,10.6,6,red
6117,9,0.39,2.4,1.3,0.044,147,50,medium,3.2,0.83,10.9,6,red
6118,10.9,0.32,3.12,1.8,0.132,133,44,very high,3.28,0.77,11.5,6,red
6119,10.9,,3.12,1.8,0.132,141,44,very high,3.28,0.77,11.5,6,red
6120,8.1,0.53,1.32,2.2,0.078,153,89,high,3.26,0.46,9.6,6,red
6121,10.5,0.36,2.82,2.2,0.074,127,23,high,3.23,0.76,12,6,red
6122,12.6,0.39,2.94,2.5,0.08,134,20,very high,3.07,0.82,10.3,6,red
6123,9.2,,1.15,2.6,0.091,120,77,very high,3.15,,9.4,5,red
6124,7.5,0.58,0.15,4.1,0.08,129,46,high,3.02,0.47,9.2,5,red
6125,9,0.58,1.25,2,0.104,108,21,very high,3.27,0.72,9.6,5,red
6126,5.1,0.42,0,1.8,0.044,158,88,low,3.68,0.73,13.6,7,red
6127,7.6,0.43,1.45,2.1,0.075,117,66,very high,3.4,,9.5,5,red
6128,7.7,0.18,2.04,2.7,0.066,135,58,medium,3.37,0.78,11.8,6,red
6129,7.8,0.815,0.05,2.6,0.074,146,90,high,3.38,,10.8,5,red
6130,7.6,0.43,1.45,2.1,0.075,119,66,very high,3.4,0.64,9.5,5,red
6131,10.2,0.23,1.48,2.2,0.057,98,36,high,3.23,0.49,9.3,4,
6132,7.1,0.75,0.06,2.2,0.059,133,18,medium,3.39,0.4,12.8,6,red
6133,6,0.33,1.28,12.9,0.054,90,113,high,3.3,0.56,11.5,4,red
6134,7.8,0.55,0,1.7,0.07,129,17,high,3.26,0.64,9.4,6,red
6135,7.1,0.75,0.06,2.2,0.059,129,18,medium,3.39,0.4,12.8,6,red
6136,8.1,0.73,0,2.5,0.081,88,24,very high,3.38,0.46,9.6,4,red
6137,6.5,0.67,0,4.3,0.057,93,20,medium,3.45,0.56,11.8,4,red
6138,7.5,,1,1.7,0.076,136,60,high,3.1,0.4,9.3,5,red
6139,9.8,0.37,1.95,2.5,0.079,130,65,very high,3.16,0.59,9.8,5,red
6140,9,0.4,2.46,2,0.058,133,40,medium,3.22,,12.2,6,red
6141,8.3,0.56,1.1,2.4,0.082,108,86,very high,3.37,0.62,9.5,5,
6142,5.9,0.29,1.5,13.4,0.067,192,160,very high,3.33,0.54,10.3,6,red
6143,,0.55,0.95,1.8,0.082,117,34,high,3.49,0.68,10.5,5,red
6144,7.4,0.74,0.35,1.7,0.086,109,48,high,3.12,0.48,10,5,red
6145,7.4,0.55,0.95,1.8,0.082,119,34,high,3.49,0.68,10.5,5,red
6146,6.9,0.41,1.98,2.2,0.081,142,36,high,3.41,0.75,11.1,6,red
6147,7.1,0.6,0.06,2.3,0.079,148,37,high,3.4,0.61,10.9,6,red
6148,7.1,0.6,0.06,2.3,0.079,140,37,high,3.4,0.61,10.9,6,red
6149,7.5,0.58,0.7,2.2,0.077,131,60,high,3.28,0.59,9.8,5,red
6150,7.1,0.72,0,1.8,0.123,106,14,high,3.45,0.58,9.8,5,red
6151,7.9,0.66,0,1.4,0.096,110,13,high,3.43,0.58,9.5,5,red
6152,7.8,0.7,0.3,1.9,0.079,116,35,high,3.4,0.69,10.9,5,red
6153,,,0.1,2.4,0.069,124,46,medium,3.47,0.45,11,5,red
6154,7.5,0.59,1.1,1.8,0.082,145,60,high,3.1,0.42,9.2,5,red
6155,7,0.58,1.68,4.8,0.085,130,69,high,3.32,,11,6,red
6156,6.8,0.64,0,2.7,0.123,133,33,high,3.44,0.63,11.3,6,red
6157,,0.64,0,2.7,0.123,133,33,high,3.44,0.63,,6,
6158,8.6,0.635,3.4,1.8,0.403,117,56,high,3.02,1.15,9.3,5,red
6159,6.3,1.02,0,2,0.083,95,24,medium,3.59,0.55,11.2,4,red
6160,9.8,0.45,1.9,2.5,0.081,132,66,very high,3.15,0.58,9.8,5,red
6161,8.2,0.78,0,2.2,0.089,93,26,very high,3.37,0.46,9.6,4,red
6162,8.5,0.37,1.92,1.8,0.066,144,51,medium,3.38,,11.8,6,red
6163,7.2,0.57,0.3,2.3,0.081,136,36,high,3.38,0.6,10.3,6,
6164,,0.57,0.3,2.3,0.081,134,36,high,3.38,0.6,10.3,6,red
6165,10.4,0.43,3,2.3,0.068,131,19,high,3.1,0.87,11.4,6,
6166,6.9,0.41,1.86,2,0.079,141,51,high,3.47,0.55,9.5,6,red
6167,5.5,0.49,0.24,1.8,0.044,192,87,low,3.5,0.82,14,8,red
6168,5,0.38,0.06,1.6,0.048,142,60,low,3.7,0.75,14,6,red
6169,7.3,0.44,1.2,1.6,0.049,140,64,medium,3.38,0.57,11.7,6,red
6170,5.9,0.46,0,1.9,0.077,127,44,medium,3.5,0.53,11.2,5,red
6171,7.5,0.58,1,2,0.073,134,44,high,3.1,0.43,9.3,5,red
6172,7.8,0.58,0.78,2.1,0.102,137,36,medium,3.24,0.53,11.2,6,red
6173,8,0.715,1.32,2.3,0.075,133,81,high,3.24,0.54,9.5,6,red
6174,8.5,0.4,1.6,6.3,0.05,83,10,high,3.28,0.56,12,4,red
6175,,0.69,0,1.9,0.114,125,10,high,3.35,0.6,9.7,6,red
6176,8,0.715,1.32,2.3,0.075,137,81,high,3.24,0.54,9.5,6,red
6177,9.8,0.3,2.73,1.7,0.062,147,9,medium,3.14,0.57,11.5,7,red
6178,7.1,0.46,1.2,1.9,0.077,146,54,high,3.37,0.64,10.4,6,red
6179,7.1,0.46,1.2,1.9,0.077,154,54,high,3.37,0.64,10.4,6,red
6180,7.9,0.765,0,2,0.084,131,22,high,3.33,0.68,10.9,6,
6181,8.7,0.63,1.68,2.7,0.096,137,69,very high,3.26,0.63,10.2,6,red
6182,7,0.42,0.95,2.3,0.071,118,36,medium,3.39,0.56,10.9,5,red
6183,11.3,0.37,2.5,1.8,0.09,114,47,very high,3.15,0.57,10.5,5,red
6184,7.1,0.16,2.64,2.5,0.068,139,31,medium,3.35,,12.4,6,red
6185,8,0.6,0.4,2.6,0.056,105,7,medium,3.22,0.37,13,5,red
6186,7,0.6,1.5,4.5,0.068,118,110,very high,3.3,1.17,10.2,5,red
6187,7,0.6,1.5,4.5,0.068,120,110,very high,3.3,1.17,10.2,5,red
6188,7.6,0.74,0,1.9,0.1,106,12,high,3.36,0.59,11,5,red
6189,8.2,0.635,0.6,2.1,0.073,147,60,high,3.29,0.75,10.9,6,red
6190,5.9,0.395,0.78,2.4,0.056,134,28,medium,3.62,0.67,12.4,6,red
6191,7.5,0.755,0,1.9,0.084,88,12,high,3.34,,9.7,4,red
6192,8.2,0.635,0.6,2.1,0.073,151,60,high,3.29,0.75,10.9,6,red
6193,6.6,0.63,0,,0.093,149,77.5,high,3.2,0.45,9.5,5,
6194,,0.63,0,4.3,0.093,153,77.5,high,3.2,0.45,9.5,5,red
6195,7.2,0.53,0.84,2.1,0.064,137,29,medium,3.35,0.61,12.1,6,red
6196,5.7,0.6,0,1.4,0.063,133,18,low,3.45,0.56,12.2,6,red
6197,7.6,1.58,0,2.1,0.137,67,9,medium,3.5,0.4,10.9,3,red
6198,5.2,0.645,0,2.15,0.08,135,28,medium,3.78,,12.5,6,red
6199,6.7,0.86,0.42,2,0.1,140,57,high,3.6,0.74,11.7,6,red
6200,9.1,0.37,1.92,2.1,0.064,122,15,high,3.3,0.8,11.2,6,red
6201,8,0.28,2.2,1.8,0.081,124,68,high,3.36,0.66,11.2,5,red
6202,7.6,0.79,1.05,2.3,0.087,121,68,high,3.12,0.44,9.2,5,red
6203,7.5,0.61,1.3,1.9,0.073,124,88,high,3.3,0.53,9.8,5,red
6204,9.7,0.69,1.6,2.5,0.088,118,91,very high,3.29,0.62,10.1,5,red
6205,6.8,0.68,0.36,3.9,0.068,93,29,high,3.41,0.52,11.1,4,red
6206,9.7,0.69,1.6,2.5,0.088,124,91,very high,3.29,0.62,10.1,5,red
6207,7,0.62,0.5,1.4,0.071,127,63,high,3.28,0.61,9.2,5,red
6208,7.5,0.61,1.3,1.9,0.073,126,88,high,3.3,0.53,9.8,5,red
6209,,0.51,0.9,3,0.064,130,27,medium,3.33,0.59,12.8,6,red
6210,8,1.18,1.05,1.9,0.083,116,41,high,3.34,0.47,10.5,5,red
6211,7,0.36,1.26,2.3,0.086,144,65,high,3.4,0.54,10.1,6,red
6212,7,0.36,1.26,2.4,0.086,144,69,high,3.4,0.53,10.1,6,red
6213,7.5,0.63,1.62,2,0.083,133,91,high,3.26,,9.8,6,red
6214,5.4,0.74,0,1.2,0.041,136,46,medium,4.01,0.59,12.5,6,red
6215,9.9,0.44,2.76,2.2,0.091,132,41,,3.18,0.69,11.9,6,red
6216,7.5,0.63,1.62,2,0.083,139,91,high,3.26,0.58,9.8,6,red
6217,,0.76,4.08,1.7,0.414,140,64,high,2.9,1.33,9.1,6,red
6218,9.7,0.66,1.7,2.6,0.094,112,88,very high,3.26,0.66,10.1,5,red
6219,5,0.74,0,1.2,0.041,134,46,medium,4.01,0.59,12.5,6,red
6220,9.1,0.34,2.1,1.8,0.058,109,18,medium,3.18,,11.4,5,red
6221,9.1,0.36,2.73,1.8,0.06,161,55,high,3.18,0.82,11,7,red
6222,6.7,0.46,1.44,1.7,0.077,138,34,medium,3.39,0.6,10.6,6,red
6223,6.7,0.46,1.44,1.7,0.077,144,34,medium,3.39,0.6,10.6,6,red
6224,6.7,0.46,1.44,1.7,0.077,140,34,medium,3.39,0.6,10.6,6,red
6225,6.7,0.46,1.44,1.7,0.077,138,34,medium,3.39,0.6,10.6,6,red
6226,6.5,0.52,0.55,1.8,0.073,113,38,high,3.34,0.52,9.3,5,red
6227,7.4,0.6,1.56,2.1,0.083,131,91,high,3.29,0.56,9.8,6,red
6228,7.4,0.6,1.56,2.1,0.083,135,91,high,3.29,0.56,9.8,6,red
6229,7.8,0.87,1.3,3.8,0.107,129,67,high,3.26,0.46,9.2,5,red
6230,8.4,0.39,0.6,1.7,0.075,126,25,high,3.09,0.43,9.7,6,red
6231,9.1,0.775,1.1,2.2,0.079,110,48,very high,3.18,0.51,9.6,5,red
6232,7.2,0.835,0,2,0.166,106,11,high,3.39,0.52,10,5,red
6233,6.6,0.58,0.12,2.4,0.069,131,40,medium,3.38,,12.6,6,red
6234,,0.5,0,1.4,0.057,115,26,medium,3.36,0.45,9.5,5,red
6235,6,0.5,0,1.4,0.057,113,26,medium,3.36,0.45,9.5,5,red
6236,6,0.5,0,1.4,0.057,117,26,medium,3.36,0.45,9.5,5,red
6237,7.5,0.51,0.12,1.7,0.084,137,31,high,3.36,0.54,10.5,6,red
6238,7.5,0.51,0.12,1.7,0.084,131,31,high,3.36,0.54,10.5,6,red
6239,7.5,0.51,0.12,1.7,0.084,137,31,high,3.36,0.54,10.5,6,red
6240,7.6,0.54,0.12,1.7,0.085,137,31,high,3.37,0.51,10.4,6,red
6241,7.5,0.51,0.12,1.7,0.084,137,31,high,3.36,0.54,10.5,6,red
6242,11.5,0.42,2.4,2.6,0.077,106,20,very high,3.09,0.53,11,5,red
6243,8.2,0.44,1.44,2.3,0.063,128,28,high,3.25,0.53,10.2,6,red
6244,6.1,0.59,0.05,2.1,0.056,103,13,medium,3.52,0.56,11.4,5,red
6245,,0.655,0.15,1.8,0.078,103,12,high,3.34,0.39,9.5,5,red
6246,7.2,0.655,0.15,1.8,0.078,107,12,high,3.34,0.39,9.5,5,red
6247,6.9,0.57,0,2.8,0.081,119,41,high,3.41,0.52,10.8,5,red
6248,9,0.6,1.45,2,0.069,132,73,high,3.34,,10,5,red
6249,7.2,0.62,0.06,2.3,0.065,122,46,medium,3.32,0.51,11.8,6,red
6250,7.6,0.645,0.15,1.9,0.086,114,57,high,3.37,,10.3,5,red
6251,7.6,0.645,0.15,1.9,0.086,114,57,high,3.37,0.46,10.3,5,red
6252,7.2,0.58,0.15,2.3,0.077,107,28,high,3.35,0.52,10,5,red
6253,6.1,0.32,1.25,1.8,0.086,101,32,medium,3.36,0.44,10.1,5,red
6254,,,1.25,1.8,0.084,106,28,medium,3.36,0.44,10.1,5,red
