measure,year,month,sector,size,district,elevation,floors,built,tmp_min,tmp_mean,tmp_max,cost,source
30070,2013.0,4.0,office,1292.0,1,37.0,5.0,1992.0,22.5,27.1,34.2,9044.0,elec
30071,2008.0,7.0,office,373.0,8,203.0,,1940.0,24.9,30.5,36.1,6075.9,elec
30072,,6.0,education,1114.0,4,51.0,4.0,1924.0,23.0,31.0,38.0,,oil
30073,2011.0,3.0,office,843.0,4,203.0,4.0,1941.0,16.7,24.5,31.1,2798.26,oil
30074,2008.0,6.0,,812.0,7,337.0,3.0,2008.0,23.1,29.8,39.0,4518.1,elec
30075,2011.0,10.0,office,356.0,1,55.0,25.0,1952.0,16.5,23.2,31.7,5214.51,gas
30076,2009.0,10.0,commercial,476.0,7,37.0,4.0,2003.0,18.5,24.5,,,oil
30077,2007.0,9.0,residential,3228.0,3,-7.0,5.0,1944.0,22.5,27.2,31.5,10197.25,oil
30078,2008.0,7.0,residential,239.0,5,37.0,18.0,1998.0,24.5,29.8,,2873.42,gas
30079,2006.0,9.0,commercial,501.0,8,117.0,6.0,2009.0,19.5,25.8,29.8,3446.68,oil
30080,2009.0,3.0,factory,579.0,7,337.0,1.0,1929.0,17.0,22.6,31.2,,gas
30081,2014.0,5.0,office,956.0,2,51.0,13.0,2002.0,24.5,28.9,35.3,12795.87,oil
30082,2013.0,9.0,commercial,339.0,1,37.0,4.0,2009.0,20.3,26.4,32.4,2445.14,elec
30083,2014.0,9.0,residential,880.0,5,12.0,8.0,2000.0,17.3,26.3,,5224.24,oil
30084,2013.0,2.0,education,457.0,4,37.0,6.0,1961.0,11.8,18.8,24.5,3869.51,elec
30085,2009.0,3.0,residential,163.0,1,12.0,21.0,1989.0,19.4,24.1,31.1,2965.48,oil
30086,2005.0,9.0,commercial,388.0,4,37.0,3.0,1970.0,22.2,27.5,31.3,959.83,gas
30087,2008.0,2.0,office,1084.0,8,19.0,24.0,1924.0,12.1,20.0,27.5,36786.62,elec
30088,2005.0,1.0,,331.0,1,55.0,19.0,1964.0,6.3,15.6,21.8,7448.39,oil
30089,2010.0,5.0,factory,1005.0,4,172.0,6.0,1953.0,23.3,28.7,,3084.34,gas
30090,2010.0,3.0,residential,615.0,2,203.0,,1961.0,19.0,24.4,34.0,3435.69,oil
30091,2009.0,5.0,office,821.0,3,51.0,8.0,1993.0,21.5,28.8,37.3,311.52,gas
30092,2005.0,,,1024.0,6,203.0,23.0,1967.0,,15.8,24.6,27032.28,oil
30093,2005.0,4.0,residential,954.0,8,117.0,27.0,1943.0,19.5,26.5,33.0,31468.45,elec
30094,2005.0,8.0,commercial,1029.0,5,117.0,4.0,1956.0,24.8,29.2,36.1,4496.92,oil
30095,2009.0,7.0,commercial,184.0,4,-7.0,2.0,1926.0,,30.0,36.8,506.34,oil
30096,2008.0,12.0,commercial,941.0,3,117.0,4.0,1954.0,8.7,14.8,19.3,5696.67,oil
30097,2013.0,5.0,commercial,,1,-7.0,6.0,1987.0,25.1,29.5,36.0,2641.77,oil
30098,2010.0,9.0,residential,256.0,8,-7.0,19.0,2005.0,20.0,27.1,31.4,4951.94,elec
30099,2012.0,10.0,factory,368.0,7,-7.0,1.0,1932.0,17.6,23.3,,277.55,oil
30100,2012.0,12.0,education,420.0,1,12.0,6.0,1925.0,8.1,15.6,23.1,1771.76,gas
30101,2012.0,1.0,education,388.0,4,172.0,2.0,1936.0,,15.3,,1222.76,oil
30102,2013.0,5.0,commercial,351.0,3,203.0,5.0,1946.0,23.4,28.3,36.3,2476.66,elec
30103,2011.0,10.0,education,1862.0,8,19.0,6.0,1945.0,17.0,23.2,30.5,10790.05,oil
30104,2012.0,5.0,residential,648.0,8,172.0,29.0,1937.0,21.7,29.7,36.1,7172.38,gas
30105,2012.0,3.0,factory,788.0,4,117.0,6.0,1998.0,17.4,23.3,29.5,5212.62,elec
30106,2011.0,12.0,education,338.0,4,117.0,5.0,2007.0,8.5,13.8,20.2,2861.91,elec
30107,2006.0,7.0,factory,2362.0,6,117.0,6.0,2007.0,22.9,31.4,36.4,6919.48,gas
30108,2013.0,10.0,commercial,312.0,4,172.0,3.0,1959.0,,24.3,29.8,893.69,gas
30109,2006.0,3.0,factory,2362.0,6,117.0,6.0,2007.0,19.3,23.2,31.1,13094.93,elec
30110,2009.0,3.0,,520.0,7,117.0,2.0,1964.0,16.3,23.5,30.3,472.72,gas
30111,2011.0,10.0,office,657.0,5,203.0,24.0,1999.0,16.7,23.4,30.0,19284.89,elec
30112,2013.0,9.0,office,577.0,6,203.0,3.0,1941.0,20.2,26.6,32.8,965.9,gas
30113,2014.0,12.0,residential,177.0,5,337.0,25.0,1947.0,5.3,14.0,22.7,4354.31,oil
30114,2011.0,9.0,factory,497.0,3,51.0,6.0,1957.0,21.0,25.6,32.0,1491.52,oil
30115,2014.0,2.0,factory,218.0,4,37.0,6.0,1990.0,,19.5,30.1,547.4,gas
30116,2011.0,9.0,commercial,975.0,2,12.0,3.0,1994.0,18.5,25.9,,5801.8,elec
30117,2006.0,10.0,office,123.0,5,12.0,23.0,1963.0,16.9,24.6,30.1,2041.47,oil
30118,2013.0,4.0,commercial,558.0,2,117.0,3.0,1938.0,22.3,26.7,,1997.92,gas
30119,2009.0,11.0,office,741.0,2,55.0,9.0,2004.0,13.4,19.9,26.5,9339.45,oil
30120,2012.0,6.0,commercial,213.0,1,172.0,3.0,1960.0,25.2,30.8,36.6,669.74,gas
30121,2008.0,5.0,commercial,615.0,6,172.0,5.0,1998.0,21.7,28.9,34.4,3202.92,gas
30122,2008.0,1.0,factory,379.0,2,117.0,1.0,1973.0,10.4,15.4,,203.55,gas
30123,2005.0,5.0,factory,579.0,7,337.0,1.0,1929.0,22.0,29.5,36.6,402.22,oil
30124,2012.0,6.0,residential,661.0,5,-7.0,12.0,1938.0,22.1,30.1,37.1,6180.99,gas
30125,2011.0,11.0,commercial,1571.0,5,-7.0,6.0,1990.0,13.9,20.0,27.8,9937.9,oil
30126,2007.0,9.0,residential,800.0,7,203.0,2.0,1978.0,18.7,27.2,32.5,,gas
30127,2011.0,3.0,factory,323.0,5,117.0,3.0,1963.0,17.0,22.7,26.8,581.92,oil
30128,2006.0,12.0,,371.0,5,-7.0,6.0,1953.0,6.6,15.1,21.7,1956.79,elec
30129,2008.0,6.0,factory,,7,37.0,1.0,1999.0,20.0,29.8,35.4,,gas
30130,2014.0,6.0,commercial,1554.0,4,37.0,1.0,1995.0,24.5,29.8,36.5,2138.18,oil
30131,2013.0,3.0,residential,394.0,1,37.0,11.0,1940.0,15.0,22.1,26.4,2539.29,gas
30132,2005.0,10.0,commercial,553.0,4,12.0,2.0,2001.0,15.6,23.3,30.6,1684.6,oil
30133,2005.0,9.0,commercial,776.0,7,117.0,3.0,2002.0,23.4,26.8,,3177.72,oil
30134,2012.0,11.0,education,1013.0,4,117.0,6.0,1977.0,12.2,19.3,26.9,8301.32,oil
30135,2007.0,8.0,commercial,657.0,2,19.0,5.0,1972.0,24.3,29.8,35.9,8215.65,elec
30136,2014.0,4.0,office,277.0,1,172.0,10.0,,17.2,26.0,35.1,1983.6,gas
30137,2011.0,11.0,commercial,301.0,7,12.0,2.0,1920.0,14.6,19.4,24.5,630.96,gas
30138,2012.0,12.0,commercial,213.0,1,172.0,3.0,1960.0,,14.7,21.3,553.27,gas
30139,2014.0,11.0,office,285.0,7,55.0,8.0,1932.0,13.0,19.5,26.5,3058.29,oil
30140,2008.0,6.0,residential,623.0,1,51.0,,1999.0,24.9,30.4,36.8,12508.1,oil
30141,2006.0,9.0,commercial,1265.0,7,117.0,3.0,1971.0,18.7,27.3,,5869.4,oil
30142,2014.0,2.0,commercial,734.0,3,337.0,6.0,1952.0,11.4,19.4,27.7,6525.67,elec
30143,2007.0,1.0,residential,293.0,8,172.0,28.0,1972.0,8.6,15.1,21.2,10440.41,elec
30144,2007.0,10.0,office,172.0,1,19.0,23.0,1947.0,15.9,23.4,,4493.52,oil
30145,2012.0,8.0,residential,880.0,5,12.0,8.0,2000.0,24.4,29.5,33.4,4702.2,gas
30146,2009.0,6.0,commercial,1003.0,4,-7.0,6.0,1994.0,21.9,29.7,37.1,,elec
30147,2012.0,7.0,residential,623.0,8,337.0,26.0,1993.0,24.1,28.9,34.4,12508.1,oil
30148,2007.0,1.0,education,338.0,4,117.0,5.0,2007.0,,14.4,24.6,,elec
30149,2014.0,5.0,factory,1272.0,2,19.0,3.0,1922.0,24.4,29.2,37.1,2244.67,gas
30150,2005.0,8.0,education,427.0,4,55.0,1.0,1946.0,23.5,28.9,36.1,349.46,gas
30151,2008.0,5.0,factory,520.0,7,117.0,2.0,1964.0,22.7,29.2,32.9,954.41,elec
30152,2011.0,9.0,commercial,284.0,1,172.0,2.0,1976.0,20.0,26.2,35.0,672.98,gas
30153,2014.0,2.0,residential,2730.0,1,-7.0,17.0,1973.0,15.8,20.1,25.3,42936.94,oil
30154,2007.0,12.0,office,423.0,7,37.0,4.0,1991.0,8.7,14.5,21.1,2179.3,elec
30155,2006.0,12.0,factory,368.0,7,-7.0,1.0,1932.0,6.4,13.7,19.3,444.36,elec
30156,2013.0,12.0,education,861.0,7,19.0,5.0,2003.0,7.1,13.7,19.1,7984.57,elec
30157,2008.0,1.0,commercial,1231.0,5,55.0,5.0,1935.0,8.6,16.4,20.4,10110.91,oil
30158,2009.0,5.0,factory,287.0,8,203.0,5.0,1923.0,23.7,29.1,,552.5,gas
30159,2011.0,7.0,factory,371.0,5,-7.0,6.0,1953.0,23.5,30.4,,1871.71,elec
30160,2010.0,12.0,office,176.0,6,55.0,24.0,1972.0,8.8,14.2,18.5,4991.67,oil
30161,2009.0,5.0,factory,371.0,2,117.0,2.0,1945.0,24.3,29.5,34.8,417.49,gas
30162,2007.0,4.0,commercial,1554.0,4,37.0,1.0,1995.0,19.4,27.1,,1618.65,gas
30163,2008.0,2.0,commercial,,5,55.0,5.0,1935.0,13.8,19.4,26.0,8338.82,oil
30164,2011.0,6.0,education,480.0,4,51.0,2.0,1951.0,25.0,29.4,34.7,1490.23,elec
30165,2012.0,6.0,residential,464.0,3,12.0,3.0,2001.0,22.6,29.9,,1641.67,elec
30166,2008.0,9.0,education,222.0,4,117.0,2.0,1982.0,19.6,27.3,33.8,436.36,oil
30167,2010.0,9.0,,813.0,8,-7.0,20.0,2000.0,22.8,27.5,35.3,8347.23,gas
30168,2009.0,7.0,education,,5,337.0,5.0,1922.0,23.7,30.6,35.1,1889.63,oil
30169,2007.0,1.0,education,529.0,1,55.0,4.0,1974.0,10.9,15.0,21.9,1818.32,gas
30170,2014.0,1.0,commercial,411.0,8,19.0,4.0,1987.0,5.8,14.7,20.6,2663.25,oil
30171,2006.0,10.0,commercial,1265.0,7,117.0,3.0,1971.0,17.9,23.3,28.2,6034.39,oil
30172,2014.0,6.0,commercial,1127.0,6,12.0,2.0,1936.0,,29.9,36.7,3180.84,elec
30173,2008.0,2.0,residential,1068.0,1,12.0,11.0,1946.0,10.0,19.6,26.4,11841.98,elec
30174,2011.0,3.0,education,471.0,8,117.0,3.0,2001.0,18.0,24.3,32.0,1534.45,elec
30175,2006.0,6.0,factory,,7,-7.0,1.0,1932.0,23.2,31.0,38.1,186.95,gas
30176,2011.0,8.0,office,479.0,1,203.0,27.0,1973.0,24.1,29.6,35.0,13760.71,elec
30177,2013.0,10.0,commercial,488.0,2,55.0,5.0,1995.0,15.6,23.2,32.0,3314.88,oil
30178,2009.0,6.0,residential,390.0,7,55.0,15.0,1933.0,24.1,30.0,35.9,8476.65,elec
30179,2008.0,4.0,education,312.0,1,-7.0,1.0,1941.0,21.9,26.8,32.2,243.73,gas
30180,2011.0,4.0,residential,291.0,6,51.0,13.0,1994.0,20.4,25.9,30.4,4194.59,elec
30181,2011.0,10.0,commercial,239.0,7,117.0,6.0,1959.0,17.9,23.8,31.5,2456.5,elec
30182,2009.0,7.0,education,493.0,2,51.0,2.0,1993.0,24.0,30.3,37.9,1530.59,elec
30183,2006.0,12.0,factory,579.0,7,337.0,1.0,1929.0,9.7,15.2,25.9,294.14,gas
30184,2009.0,9.0,education,439.0,1,19.0,6.0,1989.0,19.5,26.8,31.7,3540.1,elec
30185,2009.0,10.0,office,225.0,6,19.0,23.0,1946.0,17.0,23.3,31.0,3529.35,gas
30186,2014.0,6.0,office,225.0,6,19.0,23.0,,25.2,30.2,38.4,,oil
30187,2014.0,6.0,office,285.0,7,55.0,8.0,1932.0,24.7,31.1,,3230.3,elec
30188,2010.0,4.0,office,956.0,2,51.0,13.0,2002.0,20.4,27.1,32.8,9747.28,gas
30189,2006.0,2.0,office,429.0,8,203.0,11.0,1927.0,11.9,19.6,26.5,5177.63,oil
30190,2012.0,,commercial,547.0,2,172.0,1.0,1923.0,10.3,15.2,20.4,574.5,gas
30191,2014.0,9.0,education,594.0,8,203.0,3.0,1936.0,21.8,26.4,30.9,1667.95,oil
30192,2013.0,9.0,office,1210.0,1,117.0,7.0,2004.0,23.2,27.5,33.9,7927.92,oil
30193,2012.0,2.0,education,,1,55.0,3.0,2003.0,13.0,18.5,25.3,1386.98,oil
30194,2005.0,7.0,education,338.0,4,117.0,5.0,2007.0,23.9,31.1,39.4,1320.23,gas
30195,2008.0,11.0,education,837.0,5,203.0,3.0,1934.0,14.4,20.2,25.2,2360.45,gas
30196,2011.0,4.0,office,277.0,1,172.0,10.0,1928.0,22.5,27.8,32.4,2268.63,oil
30197,2014.0,1.0,education,256.0,7,37.0,,1946.0,9.7,15.0,20.5,1100.62,oil
30198,2013.0,7.0,,812.0,7,,3.0,2008.0,25.1,30.4,35.9,1875.82,gas
30199,,4.0,residential,291.0,6,51.0,13.0,1994.0,20.4,27.3,33.0,2322.01,gas
30200,2008.0,10.0,office,435.0,6,117.0,9.0,1990.0,16.6,23.5,30.3,2305.94,gas
30201,2006.0,7.0,commercial,365.0,3,203.0,2.0,1963.0,,29.7,41.0,65.58,gas
30202,2014.0,6.0,residential,239.0,5,37.0,18.0,1998.0,25.9,30.5,36.2,2890.14,oil
30203,2010.0,12.0,residential,258.0,3,51.0,9.0,1962.0,9.9,15.1,20.4,122.44,gas
30204,2010.0,2.0,education,581.0,7,337.0,5.0,1984.0,13.4,19.8,26.7,4427.34,oil
30205,2009.0,5.0,office,1342.0,6,19.0,5.0,1944.0,18.3,28.5,35.3,8642.48,elec
30206,2013.0,7.0,commercial,388.0,4,37.0,3.0,1970.0,23.1,29.4,37.7,1401.37,oil
30207,2008.0,8.0,education,451.0,5,203.0,4.0,1978.0,23.0,30.6,39.2,2320.62,gas
30208,2010.0,11.0,office,657.0,5,203.0,24.0,1999.0,13.9,20.2,25.6,13002.29,gas
30209,2013.0,6.0,commercial,1554.0,4,37.0,1.0,1995.0,25.8,30.5,36.5,2686.43,elec
30210,2010.0,10.0,commercial,831.0,8,172.0,2.0,1933.0,16.4,23.2,28.3,2199.48,oil
30211,2005.0,10.0,commercial,836.0,2,12.0,3.0,1971.0,16.5,22.9,32.5,3893.22,elec
30212,2007.0,9.0,education,1107.0,4,203.0,4.0,1927.0,20.5,26.5,33.6,5936.35,elec
30213,2011.0,3.0,education,,5,337.0,6.0,1954.0,16.3,23.6,30.2,1862.7,oil
30214,2011.0,9.0,,525.0,8,117.0,1.0,1993.0,21.9,26.3,31.9,783.92,elec
30215,2008.0,3.0,office,460.0,3,12.0,16.0,1981.0,14.7,23.6,28.5,7047.94,elec
30216,2005.0,2.0,,334.0,8,37.0,4.0,2001.0,17.4,20.9,26.6,2053.2,oil
30217,2011.0,,commercial,588.0,2,12.0,4.0,1963.0,8.4,15.5,19.9,1684.27,gas
30218,2011.0,11.0,factory,320.0,8,37.0,3.0,1990.0,12.7,18.9,,,gas
30219,2008.0,1.0,education,326.0,7,12.0,5.0,1983.0,7.7,14.5,20.2,2645.29,elec
30220,,7.0,commercial,489.0,6,37.0,2.0,1934.0,23.2,30.7,37.3,1121.37,oil
30221,2010.0,10.0,commercial,367.0,2,-7.0,6.0,1974.0,17.5,22.8,28.7,2102.47,gas
30222,2011.0,1.0,education,1107.0,4,203.0,4.0,1927.0,9.0,15.1,22.3,5936.35,elec
30223,2011.0,8.0,residential,982.0,8,55.0,28.0,1959.0,22.6,28.6,34.3,11599.13,gas
30224,2014.0,3.0,education,399.0,5,12.0,4.0,1975.0,15.5,23.9,29.2,1579.27,gas
30225,2012.0,3.0,commercial,975.0,2,12.0,3.0,1994.0,16.8,23.2,30.7,,elec
30226,2008.0,11.0,office,464.0,5,55.0,18.0,1947.0,12.1,19.8,26.1,7000.42,oil
30227,2005.0,,,1418.0,5,12.0,20.0,1964.0,24.2,28.7,32.9,21169.61,oil
30228,2008.0,9.0,factory,240.0,3,37.0,5.0,1957.0,21.5,26.7,33.2,789.75,oil
30229,2005.0,12.0,office,1260.0,6,55.0,4.0,1937.0,7.2,15.4,24.2,6514.19,oil
30230,2013.0,12.0,commercial,,1,-7.0,6.0,1987.0,3.8,14.5,21.6,5023.76,oil
30231,2005.0,6.0,residential,615.0,2,203.0,7.0,1961.0,22.0,30.2,36.1,3656.75,oil
30232,2007.0,11.0,office,,3,19.0,26.0,2001.0,15.0,20.6,25.7,1486.78,gas
30233,2011.0,11.0,residential,530.0,3,19.0,17.0,2007.0,11.4,18.8,24.4,9808.65,elec
30234,2014.0,4.0,commercial,260.0,4,117.0,4.0,2009.0,21.0,26.3,32.2,1192.46,oil
30235,2008.0,3.0,office,582.0,4,37.0,3.0,1975.0,16.3,23.2,29.0,1901.15,oil
30236,2005.0,8.0,,579.0,7,337.0,1.0,1929.0,21.7,28.8,35.0,356.06,gas
30237,2013.0,7.0,commercial,657.0,2,19.0,5.0,1972.0,24.8,30.1,37.2,3450.17,gas
30238,2010.0,9.0,commercial,932.0,5,117.0,6.0,1958.0,19.9,25.6,33.3,7580.16,elec
30239,2006.0,1.0,education,861.0,7,19.0,5.0,2003.0,8.3,14.7,22.7,,gas
30240,2010.0,11.0,education,320.0,2,203.0,5.0,1944.0,12.4,18.9,27.7,2450.2,oil
30241,2010.0,2.0,commercial,575.0,6,19.0,,1979.0,14.9,20.3,27.9,4958.8,elec
30242,2014.0,1.0,commercial,351.0,3,203.0,5.0,1946.0,6.1,14.5,20.9,137.1,gas
30243,2012.0,7.0,,686.0,3,172.0,,1950.0,22.1,30.0,,7021.32,oil
30244,2006.0,8.0,commercial,734.0,3,337.0,6.0,1952.0,21.1,29.2,37.6,6214.92,elec
30245,2010.0,4.0,office,489.0,2,19.0,18.0,2005.0,22.2,26.9,34.3,8307.33,oil
30246,2010.0,4.0,education,254.0,1,337.0,3.0,1963.0,21.6,26.9,35.3,684.57,gas
30247,2008.0,5.0,factory,833.0,2,117.0,4.0,1935.0,23.2,29.0,35.7,1619.1,gas
30248,2011.0,1.0,commercial,1231.0,5,55.0,5.0,1935.0,9.0,15.8,23.8,9221.57,elec
30249,2008.0,12.0,commercial,836.0,2,12.0,3.0,1971.0,9.5,15.5,22.1,2993.3,gas
30250,,1.0,education,301.0,4,19.0,6.0,1937.0,8.5,13.9,19.4,2548.63,elec
30251,2008.0,9.0,office,577.0,6,203.0,3.0,1941.0,19.5,27.3,36.8,1666.46,oil
30252,2005.0,5.0,commercial,2080.0,2,117.0,6.0,2006.0,24.8,30.1,38.8,23678.05,elec
30253,2013.0,1.0,education,857.0,8,37.0,6.0,1966.0,7.5,13.9,22.5,3029.91,gas
30254,2010.0,4.0,residential,,3,-7.0,5.0,1944.0,17.1,26.4,,,gas
30255,2008.0,6.0,factory,923.0,8,12.0,3.0,1975.0,25.4,29.9,34.4,1700.86,oil
30256,2014.0,4.0,education,349.0,1,55.0,3.0,2003.0,18.2,25.2,34.6,1196.09,elec
30257,2013.0,10.0,education,312.0,1,-7.0,1.0,1941.0,15.5,23.9,31.1,292.48,gas
30258,,8.0,commercial,1029.0,5,117.0,4.0,1956.0,24.8,29.4,36.9,4751.68,gas
30259,2007.0,3.0,education,427.0,4,55.0,1.0,1946.0,15.4,23.3,30.9,349.46,gas
30260,2008.0,5.0,factory,3888.0,8,172.0,1.0,1963.0,24.1,29.3,34.7,2501.93,oil
30261,2005.0,3.0,office,956.0,2,51.0,13.0,2002.0,16.3,23.8,31.5,8052.1,gas
30262,2013.0,4.0,commercial,657.0,5,337.0,1.0,1964.0,20.8,26.7,35.0,890.59,elec
30263,2011.0,11.0,residential,1024.0,6,203.0,23.0,1967.0,15.1,19.5,26.2,20413.92,oil
30264,2013.0,10.0,commercial,305.0,2,55.0,4.0,1997.0,17.0,23.4,30.9,2104.26,elec
30265,2006.0,11.0,commercial,260.0,4,117.0,4.0,2009.0,14.5,19.9,25.2,1038.13,gas
30266,2010.0,12.0,office,1266.0,6,37.0,29.0,1952.0,9.3,15.6,22.1,21624.55,gas
30267,2006.0,12.0,residential,256.0,8,-7.0,19.0,2005.0,7.3,14.2,22.1,4945.43,oil
30268,2009.0,8.0,office,460.0,3,12.0,16.0,1981.0,23.2,29.4,36.5,7418.88,elec
30269,2014.0,6.0,commercial,635.0,2,12.0,5.0,2008.0,25.5,29.7,35.7,2879.92,gas
30270,2014.0,5.0,commercial,,1,172.0,2.0,1976.0,21.1,29.6,38.1,713.29,oil
30271,2009.0,11.0,commercial,501.0,8,117.0,6.0,2009.0,13.6,18.7,25.4,1972.56,gas
30272,2009.0,4.0,education,243.0,8,19.0,6.0,1991.0,18.9,26.3,32.3,2473.93,elec
30273,2013.0,7.0,commercial,365.0,3,203.0,2.0,1963.0,26.5,30.5,34.4,65.58,gas
30274,2014.0,2.0,commercial,657.0,2,19.0,5.0,1972.0,10.1,19.6,28.8,5493.94,oil
30275,2010.0,10.0,commercial,2080.0,2,117.0,6.0,2006.0,17.6,22.7,28.5,14208.45,oil
30276,2012.0,5.0,residential,1085.0,5,37.0,7.0,1928.0,21.8,28.9,35.5,6618.4,elec
30277,2013.0,,commercial,157.0,6,12.0,3.0,1921.0,10.9,15.3,21.3,470.15,gas
30278,2010.0,2.0,education,222.0,4,117.0,2.0,1982.0,,19.9,26.1,297.3,gas
30279,2006.0,2.0,,575.0,4,172.0,14.0,1940.0,15.9,19.5,22.7,10929.46,oil
30280,2009.0,9.0,residential,530.0,3,19.0,17.0,2007.0,20.0,26.7,32.3,6831.02,oil
30281,2011.0,2.0,commercial,239.0,7,117.0,6.0,1959.0,9.5,19.9,26.5,3102.95,elec
30282,2014.0,1.0,office,277.0,1,172.0,10.0,1928.0,8.3,14.9,19.3,3809.46,oil
30283,2011.0,4.0,factory,243.0,8,19.0,2.0,1983.0,18.7,26.6,32.9,379.0,oil
30284,2014.0,9.0,education,349.0,1,55.0,3.0,2003.0,21.6,27.2,,,oil
30285,2009.0,9.0,commercial,411.0,8,19.0,4.0,1987.0,21.5,27.5,34.2,2603.57,elec
30286,2006.0,10.0,,2362.0,6,117.0,6.0,2007.0,17.2,24.5,28.9,11904.48,elec
30287,2011.0,11.0,factory,452.0,5,-7.0,2.0,1939.0,12.5,18.6,27.1,653.58,oil
30288,2006.0,11.0,commercial,1105.0,7,117.0,6.0,1966.0,12.7,19.6,26.3,6948.97,gas
30289,2007.0,4.0,education,488.0,6,172.0,,2006.0,17.5,27.3,31.4,2361.14,elec
30290,2012.0,4.0,factory,953.0,2,-7.0,,1982.0,19.6,27.0,32.9,787.67,oil
30291,,5.0,,601.0,1,19.0,15.0,1934.0,22.6,29.8,35.1,8086.46,oil
30292,2007.0,1.0,education,599.0,1,337.0,2.0,1946.0,8.3,14.4,21.0,1388.93,oil
30293,2005.0,9.0,commercial,435.0,6,203.0,6.0,1925.0,20.0,27.1,32.3,2265.48,gas
30294,2011.0,8.0,factory,579.0,7,337.0,1.0,1929.0,21.9,29.7,36.7,587.28,elec
30295,2011.0,,,508.0,2,19.0,3.0,2006.0,24.0,30.7,36.8,1647.57,oil
30296,2005.0,11.0,education,,1,,4.0,2002.0,9.6,20.3,27.2,876.32,oil
30297,2013.0,,commercial,489.0,6,37.0,2.0,1934.0,,29.2,34.6,,gas
30298,2011.0,11.0,factory,306.0,6,337.0,5.0,1989.0,12.0,18.5,23.9,1294.42,oil
30299,2010.0,11.0,residential,,8,172.0,29.0,1937.0,13.3,19.0,22.6,7927.37,gas
30300,2011.0,1.0,education,425.0,5,-7.0,4.0,1932.0,8.5,16.1,23.4,1975.21,elec
30301,2006.0,11.0,commercial,284.0,1,172.0,,1976.0,,18.5,22.9,543.56,gas
30302,2007.0,2.0,commercial,,8,337.0,5.0,1976.0,13.3,19.6,27.2,1596.35,elec
30303,2005.0,,office,557.0,6,37.0,7.0,1925.0,24.0,29.3,35.0,4148.54,elec
30304,,10.0,office,1218.0,5,172.0,23.0,1959.0,17.8,23.7,29.8,20306.8,oil
30305,2008.0,10.0,office,657.0,5,203.0,24.0,1999.0,17.1,23.6,,16874.28,elec
30306,2012.0,12.0,,575.0,6,19.0,5.0,1979.0,7.1,14.6,18.7,4733.4,elec
30307,2009.0,10.0,commercial,451.0,2,12.0,2.0,1981.0,15.5,23.2,31.4,1420.99,oil
30308,2011.0,7.0,residential,880.0,5,12.0,8.0,2000.0,23.8,29.6,36.8,5747.13,gas
30309,2010.0,5.0,office,474.0,2,51.0,,1992.0,26.0,30.0,36.3,,gas
30310,2010.0,9.0,commercial,122.0,6,117.0,,1997.0,21.7,27.6,32.9,105.9,gas
30311,2007.0,2.0,residential,1186.0,3,117.0,5.0,1999.0,15.1,19.9,24.9,5675.31,oil
30312,2013.0,1.0,office,,8,37.0,7.0,1925.0,8.0,14.4,21.0,7467.05,elec
30313,2008.0,6.0,residential,179.0,3,12.0,7.0,1978.0,25.2,31.3,,752.06,oil
30314,2006.0,,commercial,411.0,8,19.0,4.0,1987.0,14.5,20.7,26.4,2398.45,oil
30315,2007.0,,office,489.0,2,19.0,18.0,2005.0,22.5,27.7,36.1,7174.51,oil
30316,2011.0,4.0,commercial,476.0,7,37.0,4.0,2003.0,20.8,27.1,33.1,3948.29,elec
30317,2009.0,2.0,factory,349.0,6,172.0,3.0,1958.0,16.3,20.9,25.7,511.2,gas
30318,2010.0,7.0,residential,228.0,1,55.0,22.0,1960.0,19.7,30.3,38.3,4401.54,oil
30319,2009.0,,commercial,,3,12.0,3.0,1948.0,14.3,19.7,26.0,97.03,gas
30320,2006.0,5.0,residential,863.0,5,19.0,4.0,1940.0,23.0,29.1,35.7,2424.52,oil
30321,2010.0,9.0,education,565.0,5,117.0,5.0,2006.0,20.1,26.8,34.5,4491.61,elec
30322,2010.0,12.0,commercial,,4,-7.0,,1994.0,7.5,13.8,17.5,9908.04,elec
30323,2011.0,6.0,,122.0,6,117.0,1.0,,23.9,29.2,34.7,100.6,gas
30324,2013.0,9.0,office,487.0,1,51.0,2.0,1934.0,20.3,26.6,32.7,634.07,gas
30325,2014.0,1.0,commercial,734.0,3,337.0,6.0,1952.0,1.3,15.6,24.0,8079.4,elec
30326,2007.0,9.0,education,338.0,4,117.0,5.0,2007.0,19.7,27.3,31.8,2861.91,elec
30327,2012.0,10.0,education,222.0,4,117.0,2.0,1982.0,17.6,23.3,32.3,313.82,gas
30328,2006.0,9.0,commercial,157.0,6,12.0,3.0,1921.0,21.5,26.8,32.4,470.15,gas
30329,2007.0,2.0,,923.0,8,12.0,3.0,1975.0,15.2,20.6,,,oil
30330,2012.0,6.0,factory,240.0,3,37.0,5.0,1957.0,24.6,29.9,,62.78,gas
30331,2011.0,7.0,education,594.0,8,203.0,3.0,1936.0,25.2,30.6,36.2,2418.96,elec
30332,,3.0,office,1218.0,5,172.0,23.0,1959.0,17.4,22.6,29.6,25696.68,elec
30333,2013.0,10.0,factory,323.0,5,117.0,3.0,1963.0,18.4,23.4,,567.32,oil
30334,2005.0,11.0,office,176.0,6,55.0,24.0,1972.0,10.1,18.7,26.3,4967.42,elec
