,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
6297,Male,Yes,63.0,No,Executive,1.0,High,3.0,6.0,17.518,9.283,12.767999999999999,10.663,C
6298,Male,No,19.0,No,Healthcare,1.0,Low,3.0,6.0,15.162,0.005,8.667,7.358,D
6299,Female,Yes,26.0,No,Healthcare,1.0,High,2.0,7.0,11.607000000000001,10.811,10.902000000000001,8.624,C
6300,Female,No,26.0,Yes,Artist,9.0,Low,1.0,6.0,7.608,2.86,1.4340000000000002,0.41100000000000003,A
6301,Female,No,30.0,Yes,Engineer,3.0,Low,3.0,6.0,8.408,-0.268,10.988,-1.301,D
6302,Female,Yes,36.0,Yes,Doctor,0.0,Low,1.0,6.0,0.938,4.586,5.729,7.157,B
6303,Female,No,22.0,No,Healthcare,1.0,Low,9.0,4.0,11.463,6.597,9.144,5.87,D
6305,Male,No,27.0,No,Doctor,9.0,Low,4.0,6.0,13.569,4.718,11.218,5.169,D
6306,Male,Yes,42.0,Yes,Executive,1.0,High,5.0,6.0,4.949,-0.669,-0.98,5.29,B
6307,Male,No,21.0,No,Healthcare,1.0,Low,2.0,2.0,11.934000000000001,2.249,10.629000000000001,3.59,D
6308,Male,Yes,38.0,Yes,Executive,0.0,High,3.0,6.0,13.863,10.1,9.071,14.584000000000001,C
6309,Male,Yes,63.0,Yes,Artist,0.0,Average,4.0,6.0,7.155,9.21,20.555999999999997,9.407,C
6310,Female,Yes,47.0,Yes,Homemaker,1.0,High,5.0,6.0,7.414,1.357,1.892,4.324,A
6311,Female,No,25.0,Yes,Engineer,8.0,Low,3.0,6.0,17.045,2.798,8.22,0.32,D
6312,Female,Yes,69.0,Yes,Artist,1.0,High,2.0,6.0,1.7480000000000002,6.084,-0.7879999999999999,7.825,B
6313,Male,Yes,53.0,Yes,Artist,9.0,Low,1.0,6.0,0.899,6.645,-5.193,4.5089999999999995,B
6314,Male,Yes,36.0,Yes,Artist,1.0,Low,2.0,6.0,16.942,10.052999999999999,2.359,4.42,C
6316,Female,No,59.0,Yes,Artist,0.0,Low,3.0,3.0,3.352,1.0070000000000001,1.3940000000000001,-2.917,B
6317,Male,No,19.0,No,Healthcare,1.0,Low,3.0,6.0,12.886,2.804,4.744,7.263,D
6319,Female,No,51.0,Yes,Lawyer,6.0,Low,1.0,6.0,3.532,1.053,-2.924,9.66,B
6320,Male,No,43.0,Yes,Entertainment,5.0,Low,1.0,3.0,7.5089999999999995,1.095,1.935,6.8,D
6321,Male,No,42.0,Yes,Artist,1.0,Low,1.0,6.0,4.654,4.4719999999999995,-2.438,5.968999999999999,B
6322,Female,Yes,72.0,Yes,Doctor,1.0,High,2.0,6.0,22.293000000000003,7.912000000000001,8.24,16.668,C
6323,Male,No,37.0,Yes,Artist,7.0,Low,2.0,6.0,1.81,4.462,4.157,1.485,A
6324,Male,Yes,66.0,No,Lawyer,0.0,High,2.0,6.0,1.746,1.515,3.159,1.27,B
6325,Male,Yes,39.0,Yes,Artist,1.0,Average,2.0,1.0,5.507999999999999,2.678,6.684,-0.051,A
6326,Female,No,21.0,No,Entertainment,5.0,Low,5.0,4.0,12.481,4.329,7.3629999999999995,-0.789,D
6327,Male,No,21.0,No,Healthcare,1.0,Low,4.0,6.0,12.200999999999999,5.811,9.18,19.392,D
6328,Female,Yes,28.0,Yes,Executive,8.0,High,2.0,6.0,15.478,16.575,16.243,7.6579999999999995,C
6329,Male,Yes,56.0,Yes,Artist,0.0,Average,4.0,6.0,11.165999999999999,8.302999999999999,7.296,14.743,C
6330,Female,No,40.0,Yes,Homemaker,9.0,Low,3.0,6.0,8.565,7.303,4.162,0.265,D
6331,Male,No,26.0,Yes,Healthcare,1.0,Low,1.0,6.0,8.835,4.373,6.1979999999999995,7.581,D
6332,Male,No,18.0,No,Healthcare,8.0,Low,6.0,4.0,8.256,1.026,1.406,4.716,D
6333,Male,No,23.0,No,Healthcare,1.0,Low,8.0,4.0,8.713,-1.633,12.668,2.112,D
6334,Female,Yes,45.0,Yes,Artist,1.0,Average,5.0,3.0,4.6419999999999995,2.715,-0.924,6.006,B
6336,Female,Yes,87.0,No,Artist,0.0,Low,1.0,6.0,5.425,2.853,4.8919999999999995,0.125,A
6337,Female,Yes,56.0,Yes,Artist,5.0,Average,4.0,6.0,16.267,15.501,4.482,13.100999999999999,C
6338,Male,No,47.0,Yes,Artist,1.0,Low,2.0,6.0,3.98,-0.34600000000000003,6.462999999999999,4.6419999999999995,B
6339,Female,No,68.0,Yes,Doctor,1.0,Low,1.0,6.0,6.705,-0.5660000000000001,2.6689999999999996,4.468999999999999,A
6340,Male,No,18.0,No,Healthcare,1.0,Low,3.0,4.0,9.603,10.139,13.078,2.5860000000000003,D
6342,Female,Yes,41.0,Yes,Doctor,0.0,Low,1.0,6.0,3.721,5.559,6.8660000000000005,3.2889999999999997,B
6343,Male,No,23.0,No,Healthcare,1.0,Low,4.0,6.0,6.882999999999999,1.079,2.367,0.511,D
6344,Male,No,35.0,Yes,Artist,9.0,Low,1.0,6.0,-1.246,3.525,0.191,5.787999999999999,B
6345,Male,Yes,66.0,Yes,Executive,1.0,High,2.0,6.0,9.972000000000001,3.498,-0.8690000000000001,11.588,C
6346,Male,No,22.0,No,Doctor,8.0,Low,3.0,6.0,5.691,8.901,5.526,0.045,D
6347,Male,No,23.0,No,Healthcare,0.0,Low,4.0,6.0,15.324000000000002,2.658,13.26,12.862,D
6348,Male,No,18.0,No,Marketing,1.0,Low,4.0,1.0,7.593,0.132,-1.3559999999999999,6.16,D
6349,Male,Yes,60.0,No,Artist,0.0,Low,1.0,6.0,4.879,3.29,-1.06,5.4910000000000005,B
6351,Female,Yes,30.0,No,Engineer,1.0,Average,8.0,4.0,8.616,14.652000000000001,-1.275,10.062000000000001,D
6352,Male,No,28.0,No,Entertainment,1.0,Low,2.0,6.0,8.262,2.504,12.307,1.776,D
6353,Male,Yes,42.0,No,Artist,6.0,Low,2.0,6.0,1.754,4.529,-3.819,0.14,B
6354,Male,No,46.0,Yes,Artist,1.0,Low,2.0,6.0,2.847,5.319,-0.622,2.498,B
6356,Male,Yes,43.0,Yes,Artist,0.0,Low,1.0,6.0,3.228,4.466,-0.973,3.898,B
6358,Female,No,27.0,Yes,Healthcare,5.0,Low,3.0,6.0,15.595999999999998,2.987,10.909,10.457,C
6359,Female,No,27.0,Yes,Engineer,4.0,Low,2.0,6.0,2.803,0.068,2.289,6.401,D
6360,Male,Yes,82.0,Yes,Lawyer,0.0,Low,1.0,6.0,5.8629999999999995,5.566,22.589000000000002,5.959,D
6361,Male,No,21.0,No,Healthcare,0.0,Low,4.0,6.0,6.632999999999999,7.459,14.22,6.676,D
6362,Female,No,25.0,No,Doctor,1.0,Low,4.0,4.0,7.188,4.255,4.303999999999999,2.958,A
6363,Male,Yes,60.0,No,Artist,0.0,Average,2.0,4.0,6.132999999999999,-0.133,0.026000000000000002,4.47,B
6364,Female,Yes,71.0,Yes,Lawyer,0.0,High,2.0,6.0,5.2589999999999995,5.946000000000001,9.868,6.313,C
6365,Female,No,39.0,Yes,Entertainment,7.0,Low,1.0,6.0,8.802999999999999,3.803,1.49,4.694,A
6366,Male,Yes,83.0,Yes,Lawyer,1.0,Low,1.0,6.0,9.883,8.01,9.485,6.277,D
6367,Female,Yes,35.0,Yes,Artist,1.0,Low,2.0,6.0,4.65,-0.5870000000000001,1.584,1.074,B
6368,Male,No,19.0,No,Healthcare,1.0,Low,4.0,7.0,11.46,10.19,6.4239999999999995,4.658,D
6369,Male,No,43.0,Yes,Artist,0.0,Low,1.0,6.0,7.7,6.237,4.74,3.4330000000000003,A
6370,Male,No,23.0,No,Healthcare,1.0,Low,9.0,2.0,13.835999999999999,13.725,13.759,2.086,D
6371,Male,No,20.0,No,Healthcare,8.0,Low,3.0,3.0,6.662999999999999,10.708,1.932,6.489,D
6372,Male,No,20.0,No,Healthcare,1.0,Low,3.0,6.0,4.851,4.272,5.531000000000001,6.053999999999999,D
6373,Female,Yes,50.0,Yes,Artist,4.0,Low,1.0,6.0,1.195,-0.254,1.6380000000000001,3.215,B
6374,Male,Yes,35.0,Yes,Executive,4.0,High,4.0,6.0,10.284,6.396,0.945,8.469,C
6375,Male,Yes,32.0,Yes,Doctor,11.0,Average,2.0,6.0,5.227,3.242,4.647,3.78,A
6376,Female,Yes,33.0,No,Engineer,5.0,High,3.0,6.0,20.045,8.81,11.0,4.971,D
6379,Female,No,37.0,Yes,Engineer,0.0,Low,1.0,4.0,8.741,5.14,3.617,2.381,A
6380,Male,Yes,50.0,Yes,Artist,0.0,Average,4.0,6.0,13.174000000000001,10.383,9.828,5.4510000000000005,C
6382,Female,No,30.0,Yes,Entertainment,9.0,Low,1.0,6.0,10.812999999999999,2.822,8.674,5.652,D
6383,Female,No,28.0,No,Healthcare,3.0,Low,2.0,6.0,6.739,4.104,2.759,4.4830000000000005,A
6384,Male,Yes,39.0,Yes,Artist,1.0,Low,1.0,6.0,6.056,1.012,-3.8089999999999997,1.544,B
6385,Male,Yes,81.0,No,Lawyer,1.0,High,2.0,6.0,6.94,5.519,6.295,3.033,A
6386,Female,Yes,65.0,No,Engineer,0.0,Average,2.0,6.0,-2.109,7.66,6.819,9.013,B
6389,Male,Yes,30.0,Yes,Healthcare,0.0,Low,2.0,6.0,6.26,4.919,3.3739999999999997,1.757,A
6390,Male,No,40.0,Yes,Artist,8.0,Low,1.0,6.0,4.447,0.731,0.7140000000000001,4.0760000000000005,B
6391,Male,No,28.0,Yes,Artist,4.0,Low,6.0,4.0,5.9910000000000005,1.98,0.502,6.537999999999999,B
6392,Male,Yes,28.0,Yes,Doctor,0.0,Low,9.0,4.0,7.861000000000001,1.6580000000000001,7.2620000000000005,8.082,D
6394,Male,Yes,48.0,Yes,Entertainment,1.0,Low,3.0,6.0,3.728,4.027,5.7620000000000005,1.5930000000000002,A
6396,Female,Yes,39.0,Yes,Entertainment,7.0,Average,2.0,6.0,0.324,4.34,1.069,1.695,B
6397,Male,Yes,42.0,No,Doctor,5.0,Average,5.0,6.0,1.207,6.042999999999999,0.474,0.282,B
6398,Male,Yes,38.0,No,Entertainment,1.0,Average,2.0,6.0,1.52,1.896,3.78,2.582,B
6399,Male,No,35.0,Yes,Artist,0.0,Low,1.0,6.0,20.487,10.45,5.997000000000001,0.27899999999999997,C
6400,Male,Yes,43.0,Yes,Entertainment,1.0,Average,3.0,6.0,-0.924,3.452,3.625,3.5039999999999996,B
6401,Female,Yes,83.0,Yes,Lawyer,1.0,Low,1.0,6.0,-3.372,5.416,1.6219999999999999,5.147,B
6402,Male,Yes,43.0,Yes,Artist,8.0,Low,1.0,6.0,1.1520000000000001,3.148,0.9620000000000001,3.688,B
6403,Female,Yes,46.0,Yes,Artist,0.0,Average,4.0,6.0,14.218,5.468,5.452000000000001,4.4719999999999995,C
6404,Male,Yes,50.0,Yes,Doctor,0.0,Average,3.0,6.0,-0.114,-0.861,3.986,2.27,B
6407,Female,Yes,38.0,Yes,Artist,1.0,Average,2.0,6.0,18.583,10.097999999999999,13.058,4.15,C
6408,Female,No,26.0,Yes,Healthcare,0.0,Low,3.0,6.0,11.709000000000001,7.306,10.719000000000001,5.851,D
6409,Male,No,37.0,No,Healthcare,0.0,Low,5.0,3.0,3.156,1.9180000000000001,5.492999999999999,3.09,A
6410,Male,Yes,72.0,Yes,Executive,1.0,High,2.0,6.0,15.687000000000001,14.295,4.9030000000000005,6.244,C
6411,Male,Yes,52.0,Yes,Artist,1.0,Average,4.0,6.0,-1.305,-0.753,-1.386,6.28,B
6412,Male,Yes,85.0,Yes,Lawyer,1.0,High,2.0,4.0,6.934,3.85,3.765,0.965,A
6413,Female,No,29.0,Yes,Healthcare,6.0,Low,3.0,6.0,10.686,-3.7880000000000003,4.821000000000001,13.57,D
6414,Male,No,26.0,No,Healthcare,0.0,Low,4.0,3.0,23.337,-0.764,7.545,8.321,C
6415,Female,No,33.0,Yes,Doctor,0.0,Low,6.0,4.0,16.864,19.837,12.161,7.385,C
6416,Female,No,40.0,Yes,Healthcare,0.0,Low,1.0,2.0,11.599,7.231,6.619,4.604,D
6417,Female,No,32.0,Yes,Artist,1.0,Low,7.0,6.0,4.957,4.563,4.12,1.7280000000000002,A
6419,Female,No,25.0,Yes,Healthcare,1.0,Low,1.0,6.0,0.67,7.602,2.37,8.113,D
6420,Male,No,35.0,No,Artist,1.0,Low,1.0,7.0,5.894,4.996,2.827,4.97,A
6421,Female,Yes,68.0,Yes,Lawyer,0.0,Low,1.0,6.0,20.377,4.2219999999999995,8.933,9.416,C
6422,Female,No,28.0,No,Homemaker,1.0,Low,3.0,3.0,8.165,0.9470000000000001,8.706,3.469,D
6423,Male,No,33.0,Yes,Healthcare,1.0,Low,4.0,6.0,12.503,11.345,12.448,9.263,C
6424,Male,Yes,36.0,Yes,Artist,7.0,Average,5.0,2.0,-0.8909999999999999,3.6519999999999997,-3.2689999999999997,2.535,B
6425,Male,Yes,51.0,Yes,Executive,3.0,High,5.0,6.0,16.482,1.074,10.157,4.949,C
6426,Female,No,36.0,Yes,Artist,11.0,Low,3.0,6.0,5.222,3.9189999999999996,5.757999999999999,1.81,A
6427,Male,Yes,25.0,Yes,Artist,8.0,Low,4.0,6.0,3.8089999999999997,2.289,4.763999999999999,9.552,D
6430,Female,Yes,35.0,Yes,Artist,0.0,Average,2.0,6.0,21.671,9.886000000000001,6.289,11.835999999999999,C
6431,Male,No,21.0,No,Healthcare,1.0,Low,4.0,2.0,10.377,-2.086,11.42,3.841,D
6433,Female,No,20.0,No,Marketing,1.0,Low,4.0,6.0,7.601,-0.312,0.324,3.6060000000000003,D
6434,Male,Yes,35.0,No,Executive,1.0,High,3.0,6.0,7.281000000000001,11.402000000000001,8.127,-1.0070000000000001,C
6435,Female,No,39.0,No,Engineer,6.0,Low,1.0,3.0,13.283,10.639000000000001,16.248,6.372999999999999,C
6436,Male,Yes,83.0,No,Executive,1.0,High,2.0,6.0,8.449,7.197,4.905,5.231,D
6437,Male,Yes,45.0,Yes,Artist,1.0,Average,2.0,6.0,19.007,8.051,15.770999999999999,-0.685,C
6438,Male,Yes,40.0,Yes,Artist,9.0,Low,2.0,6.0,20.227,3.056,7.403,9.807,C
6439,Female,No,27.0,Yes,Artist,1.0,Low,5.0,6.0,14.96,10.061,15.509,4.963,C
6440,Male,Yes,51.0,No,Entertainment,7.0,Average,3.0,6.0,8.003,4.2589999999999995,16.269000000000002,11.744000000000002,C
6441,Male,Yes,35.0,Yes,Artist,1.0,Average,3.0,6.0,5.737,1.067,-1.318,4.547,B
6442,Female,No,26.0,Yes,Artist,0.0,Low,3.0,6.0,5.722,1.234,3.926,-0.89,A
6443,Male,Yes,57.0,Yes,Artist,0.0,Low,2.0,6.0,12.603,6.106,8.701,5.667999999999999,C
6444,Male,Yes,20.0,No,Healthcare,1.0,Average,4.0,7.0,11.888,6.473,3.2910000000000004,7.976,D
6445,Female,No,49.0,Yes,Artist,4.0,Low,1.0,6.0,7.832000000000001,3.9619999999999997,4.109,1.133,A
6446,Male,No,52.0,Yes,Entertainment,1.0,Low,2.0,6.0,4.832,2.544,-1.749,1.17,B
6447,Male,Yes,35.0,Yes,Artist,1.0,Average,3.0,6.0,16.74,7.007000000000001,12.325999999999999,6.942,C
6448,Male,Yes,39.0,Yes,Healthcare,1.0,Low,3.0,6.0,10.011000000000001,7.827000000000001,9.238,7.087000000000001,D
6449,Male,Yes,69.0,Yes,Executive,0.0,Low,2.0,4.0,3.694,-0.9590000000000001,-0.304,-0.067,B
6451,Male,Yes,36.0,Yes,Artist,8.0,Low,4.0,4.0,12.231,2.949,11.677,7.942,D
6452,Female,Yes,25.0,Yes,Engineer,6.0,Average,2.0,6.0,4.686,5.599,3.553,0.348,A
6453,Female,Yes,60.0,Yes,Artist,0.0,Low,1.0,6.0,2.1180000000000003,3.49,0.9740000000000001,8.884,B
6454,Female,No,37.0,Yes,Healthcare,1.0,Low,2.0,6.0,5.119,5.577000000000001,6.162000000000001,0.419,A
6455,Female,No,42.0,No,Artist,0.0,Low,1.0,5.0,12.487,9.434,-2.5860000000000003,8.583,D
6456,Male,No,22.0,No,Healthcare,9.0,Low,4.0,3.0,12.024000000000001,2.489,7.082000000000001,4.01,D
6457,Male,Yes,41.0,No,Doctor,2.0,Average,4.0,6.0,4.587,0.196,1.547,0.78,A
6458,Male,Yes,75.0,No,Executive,0.0,Low,1.0,6.0,11.925999999999998,0.315,2.949,2.4019999999999997,D
6460,Female,Yes,77.0,Yes,Artist,0.0,High,2.0,6.0,1.206,-5.202000000000001,2.977,5.587999999999999,B
6462,Male,Yes,43.0,Yes,Executive,1.0,High,4.0,6.0,4.745,1.433,5.0760000000000005,9.392999999999999,B
6464,Male,No,33.0,No,Doctor,1.0,Low,2.0,3.0,5.706,3.642,2.117,2.79,B
6465,Male,Yes,60.0,Yes,Executive,1.0,High,4.0,6.0,3.3310000000000004,-1.9040000000000001,0.125,0.995,B
6466,Female,Yes,61.0,Yes,Artist,1.0,Low,2.0,6.0,16.871,9.448,11.148,8.919,C
6468,Male,No,25.0,Yes,Healthcare,1.0,Low,4.0,6.0,4.573,3.542,12.880999999999998,5.4670000000000005,D
6469,Male,Yes,83.0,Yes,Artist,2.0,High,2.0,6.0,7.175,1.905,1.294,6.787000000000001,A
6470,Female,No,38.0,Yes,Artist,7.0,Low,1.0,6.0,8.69,2.82,16.455,15.482000000000001,C
6471,Male,No,28.0,Yes,Artist,0.0,Low,4.0,7.0,8.789,9.999,7.75,10.45,C
6472,Male,Yes,65.0,Yes,Entertainment,0.0,High,2.0,6.0,4.449,3.696,3.16,2.346,A
6473,Female,Yes,61.0,Yes,Doctor,0.0,Average,4.0,7.0,0.27399999999999997,0.149,-1.746,4.565,B
6475,Female,Yes,51.0,No,Engineer,4.0,Low,2.0,4.0,3.5180000000000002,-0.027999999999999997,9.341000000000001,6.564,D
6476,Male,Yes,36.0,No,Executive,2.0,High,3.0,4.0,10.469000000000001,4.85,-0.293,2.352,D
6477,Female,Yes,55.0,Yes,Artist,2.0,Average,2.0,6.0,14.532,5.7989999999999995,11.98,-0.24600000000000002,C
6478,Male,Yes,43.0,Yes,Artist,1.0,Average,4.0,4.0,5.121,-3.905,5.126,8.106,B
6479,Female,Yes,46.0,Yes,Artist,0.0,Average,4.0,6.0,5.113,3.4130000000000003,2.98,1.304,A
6480,Female,Yes,43.0,Yes,Artist,8.0,Average,2.0,6.0,7.547000000000001,1.369,4.667,8.201,B
6481,Male,Yes,57.0,No,Doctor,4.0,Low,3.0,4.0,-0.892,2.55,5.7,2.022,B
6482,Male,Yes,35.0,No,Doctor,0.0,Low,1.0,4.0,3.407,5.247999999999999,5.537999999999999,-1.88,A
6483,Male,Yes,65.0,Yes,Artist,0.0,Average,2.0,6.0,8.696,10.477,9.758,12.679,C
6484,Female,Yes,37.0,Yes,Artist,0.0,Low,3.0,6.0,5.817,0.8959999999999999,5.178999999999999,2.498,A
6485,Male,Yes,35.0,Yes,Artist,4.0,Average,2.0,6.0,7.084,3.9530000000000003,5.211,6.404,A
6486,Male,Yes,37.0,No,Executive,1.0,Low,2.0,6.0,6.186,3.6289999999999996,4.98,4.025,A
6487,Male,Yes,38.0,Yes,Executive,0.0,Average,3.0,6.0,4.896,5.079,0.313,1.575,B
6488,Male,No,19.0,No,Healthcare,1.0,Low,3.0,4.0,7.803999999999999,0.247,2.884,9.532,D
6489,Male,Yes,41.0,Yes,Artist,8.0,Low,3.0,6.0,7.5,12.673,7.103,2.752,D
6490,Male,Yes,27.0,Yes,Entertainment,1.0,Low,3.0,3.0,1.745,4.4719999999999995,-0.14800000000000002,5.843999999999999,B
6491,Male,No,36.0,Yes,Artist,0.0,Low,1.0,3.0,1.3330000000000002,5.976,-0.9520000000000001,4.445,B
6493,Male,Yes,53.0,No,Artist,1.0,Average,6.0,6.0,1.5130000000000001,3.0580000000000003,6.76,0.43200000000000005,A
6494,Male,Yes,45.0,Yes,Artist,0.0,Low,1.0,6.0,20.078,5.571000000000001,9.418,10.405999999999999,C
6496,Female,Yes,42.0,No,Entertainment,1.0,Low,6.0,3.0,4.34,4.887,9.802999999999999,3.2030000000000003,B
6497,Male,No,18.0,No,Healthcare,0.0,Low,3.0,6.0,12.948,3.534,5.257999999999999,5.718999999999999,D
6499,Female,No,36.0,Yes,Artist,0.0,Low,1.0,6.0,3.957,-1.739,1.949,-0.555,B
6501,Male,Yes,42.0,Yes,Artist,1.0,Average,3.0,6.0,19.664,6.434,8.839,4.315,C
6502,Female,Yes,80.0,No,Lawyer,1.0,High,2.0,6.0,16.495,6.182,6.321000000000001,2.725,C
6503,Female,No,18.0,No,Healthcare,0.0,Low,5.0,3.0,7.8260000000000005,7.468,5.815,-2.176,D
6504,Male,Yes,61.0,No,Entertainment,1.0,Low,3.0,6.0,6.372000000000001,6.547999999999999,6.962000000000001,5.644,A
6505,Male,Yes,57.0,Yes,Entertainment,0.0,Low,2.0,6.0,8.786,5.696000000000001,1.113,-0.23600000000000002,A
6506,Male,No,36.0,No,Marketing,0.0,Low,2.0,6.0,9.537,5.481,6.09,-4.494,D
6507,Female,No,43.0,Yes,Artist,8.0,Low,1.0,6.0,6.981,-0.951,4.291,0.5579999999999999,A
6508,Female,No,33.0,No,Homemaker,7.0,Low,3.0,6.0,12.415,3.468,12.147,2.123,D
6509,Male,No,31.0,No,Healthcare,1.0,Low,3.0,2.0,-2.336,-1.827,1.8730000000000002,3.625,B
6511,Male,No,38.0,Yes,Doctor,4.0,Low,1.0,2.0,5.2010000000000005,7.9910000000000005,1.347,2.436,B
6512,Male,Yes,45.0,Yes,Artist,7.0,High,4.0,3.0,7.4479999999999995,1.41,-1.74,2.8810000000000002,A
6513,Male,Yes,72.0,Yes,Lawyer,0.0,High,2.0,6.0,3.5210000000000004,7.494,5.002,5.7620000000000005,C
6514,Female,Yes,43.0,Yes,Doctor,9.0,Low,2.0,4.0,2.489,4.111000000000001,5.8020000000000005,3.52,A
6516,Male,No,45.0,Yes,Artist,1.0,Low,2.0,6.0,7.611000000000001,4.47,4.961,1.035,A
6519,Male,No,43.0,Yes,Artist,7.0,Low,3.0,6.0,5.202000000000001,6.224,4.239,1.3619999999999999,A
6520,Female,Yes,42.0,No,Artist,0.0,Average,3.0,6.0,7.127999999999999,5.415,6.016,4.149,A
6522,Male,No,26.0,Yes,Healthcare,1.0,Low,3.0,6.0,1.294,2.6710000000000003,-5.49,-2.248,B
6523,Female,Yes,60.0,Yes,Lawyer,1.0,High,3.0,6.0,12.088,15.537,11.597000000000001,3.596,C
6524,Male,Yes,41.0,Yes,Executive,5.0,Low,2.0,1.0,5.939,7.667000000000001,5.032,5.757000000000001,A
6526,Male,No,27.0,Yes,Artist,1.0,Low,3.0,6.0,11.193,6.16,6.544,-0.9359999999999999,D
6528,Female,No,46.0,Yes,Artist,8.0,Low,1.0,6.0,19.627,16.639,12.559000000000001,-2.637,C
6529,Female,Yes,35.0,Yes,Artist,1.0,Average,2.0,6.0,-0.461,5.088,1.8730000000000002,0.5329999999999999,B
6530,Female,No,43.0,Yes,Artist,2.0,Low,2.0,6.0,4.967,2.812,4.355,0.745,A
6531,Male,No,18.0,No,Healthcare,1.0,Low,3.0,4.0,8.602,1.476,6.3870000000000005,4.105,D
6532,Female,No,22.0,No,Healthcare,1.0,Low,3.0,6.0,7.042999999999999,4.1610000000000005,11.636,6.542999999999999,D
6533,Male,Yes,56.0,No,Executive,1.0,Average,3.0,6.0,3.128,4.294,-1.91,5.164,B
6534,Female,Yes,35.0,Yes,Homemaker,9.0,Average,2.0,4.0,3.4810000000000003,-0.958,8.808,5.7860000000000005,B
6538,Female,Yes,61.0,Yes,Homemaker,1.0,Average,3.0,3.0,6.277,4.637,1.42,6.367000000000001,B
6539,Male,No,33.0,No,Doctor,1.0,Low,6.0,4.0,7.367999999999999,5.072,3.375,4.906000000000001,A
6540,Female,Yes,69.0,No,Entertainment,1.0,Low,2.0,3.0,-0.242,4.311,2.225,1.3090000000000002,B
6541,Female,Yes,38.0,Yes,Engineer,4.0,Low,2.0,4.0,5.992000000000001,5.535,3.8760000000000003,0.6729999999999999,A
6542,Male,Yes,42.0,Yes,Doctor,1.0,Average,5.0,4.0,20.448,12.665999999999999,4.928999999999999,11.539000000000001,C
6543,Male,Yes,61.0,Yes,Entertainment,3.0,Average,6.0,6.0,3.7110000000000003,3.6519999999999997,2.148,5.419,B
6544,Female,No,20.0,No,Healthcare,4.0,Low,6.0,2.0,2.654,0.133,2.938,3.017,D
6545,Female,Yes,46.0,Yes,Engineer,1.0,Average,2.0,6.0,9.947000000000001,9.006,11.165999999999999,9.955,C
6547,Male,Yes,51.0,Yes,Doctor,1.0,High,2.0,3.0,14.710999999999999,9.267999999999999,8.791,14.165999999999999,C
6548,Female,Yes,58.0,Yes,Artist,4.0,Average,5.0,6.0,8.382,1.476,14.99,11.130999999999998,C
6549,Female,No,33.0,Yes,Healthcare,1.0,Low,5.0,6.0,15.614,18.184,6.093,1.463,C
6550,Male,No,26.0,No,Entertainment,0.0,Low,2.0,6.0,2.3409999999999997,2.388,5.171,-0.408,A
6551,Male,Yes,58.0,No,Executive,4.0,High,3.0,6.0,19.008,2.557,9.162,11.648,C
6552,Male,Yes,65.0,Yes,Homemaker,0.0,High,2.0,6.0,3.969,1.4,6.132999999999999,4.9030000000000005,A
6553,Male,Yes,41.0,Yes,Engineer,1.0,Average,2.0,4.0,9.323,3.1210000000000004,11.419,9.215,C
6554,Male,Yes,42.0,Yes,Doctor,0.0,Average,2.0,6.0,5.426,11.277000000000001,10.897,6.699,C
6555,Male,Yes,25.0,No,Engineer,14.0,Low,1.0,6.0,12.503,4.561,3.51,7.59,D
6556,Female,No,30.0,No,Homemaker,10.0,Low,6.0,6.0,5.742999999999999,-2.005,4.715,2.134,D
6562,Female,Yes,37.0,No,Entertainment,2.0,Average,4.0,4.0,8.551,1.9769999999999999,3.034,6.2139999999999995,A
6563,Female,No,25.0,No,Doctor,0.0,Low,2.0,6.0,10.57,3.833,8.343,3.2880000000000003,D
6564,Male,No,41.0,Yes,Marketing,0.0,Low,2.0,6.0,9.902000000000001,2.276,6.87,3.647,D
6565,Female,Yes,83.0,Yes,Executive,1.0,High,3.0,6.0,4.9910000000000005,4.796,7.0,2.997,A
6566,Male,Yes,35.0,Yes,Entertainment,0.0,Average,3.0,6.0,12.03,13.502,2.385,9.459,C
6567,Male,No,21.0,No,Healthcare,3.0,Low,7.0,4.0,7.143,4.527,4.672,6.037999999999999,D
6570,Male,Yes,51.0,No,Executive,0.0,Low,4.0,4.0,3.012,-0.397,0.61,4.055,B
6571,Male,No,25.0,Yes,Entertainment,1.0,Low,3.0,6.0,4.789,4.35,4.956,-2.064,A
6572,Male,No,29.0,Yes,Healthcare,2.0,Low,3.0,6.0,8.582,11.081,6.775,16.38,C
6573,Male,Yes,45.0,No,Marketing,1.0,Low,2.0,3.0,4.357,6.85,8.844,7.766,D
6575,Female,Yes,47.0,No,Engineer,8.0,Average,5.0,4.0,2.012,2.67,7.28,8.945,B
6576,Female,No,56.0,Yes,Lawyer,1.0,Low,2.0,6.0,15.765,1.104,12.595,1.225,D
6577,Female,No,40.0,Yes,Artist,8.0,Low,2.0,6.0,0.9390000000000001,-0.821,-1.6269999999999998,-3.505,B
6578,Female,Yes,65.0,Yes,Lawyer,1.0,Low,1.0,6.0,6.7860000000000005,3.605,2.9419999999999997,3.938,A
6579,Male,No,40.0,Yes,Artist,2.0,Low,1.0,3.0,4.178999999999999,2.301,1.9580000000000002,5.612,B
6580,Male,Yes,42.0,Yes,Doctor,8.0,Average,2.0,2.0,2.737,2.244,4.449,7.385,B
