fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,kind
10.2,0.24,2.45,2.4,0.075,110.0,115.61731664259348,4.0,3.14,0.61,10.4,5,1.0
10.5,0.59,1.96,2.1,0.07,96.0,47.0,4.0,3.3,0.56,9.6,4,0.0
10.6,0.34,2.94,3.2,0.078,142.0,78.0,4.0,3.19,0.7,10.0,6,1.0
12.3,0.27,2.94,3.1,0.079,146.0,46.0,4.0,3.2,0.8,10.2,6,1.0
9.9,0.5,0.96,2.3,0.103,86.0,14.0,4.0,3.34,0.52,10.0,4,0.0
8.8,0.44,2.45,2.8,0.083,118.0,111.0,4.0,3.3,0.6,9.5,5,1.0
8.8,0.47,2.45,2.9,0.085,117.0,110.0,4.0,3.29,0.6,9.8,5,1.0
10.6,0.31,2.94,2.2,0.063,138.0,40.0,4.0,3.14,0.51,9.8,6,0.0
12.3,0.5,2.45,2.2,0.089,109.0,14.0,4.0,3.19,0.44,9.6,5,1.0
11.7,0.49,2.45,2.2,0.083,107.0,15.0,4.0,3.19,0.43,9.2,5,1.0
12.0,0.28,3.43,1.9,0.074,146.0,21.0,4.0,2.98,0.66,9.9,7,1.0
11.8,0.33,3.43,3.4,0.093,196.0,80.0,4.0,3.3,0.76,10.7,7,1.0
7.6,0.51,1.44,2.4,0.091,128.0,38.0,4.0,3.47,0.66,9.6,6,1.0
11.1,0.31,3.43,2.7,0.094,152.0,47.0,4.0,3.12,1.02,10.6,7,1.0
7.3,0.73,1.2,1.9,0.108,116.0,102.0,3.0,3.26,0.59,9.3,5,1.0
10.2,0.29,3.43,2.6,0.059,143.0,13.0,4.0,3.05,0.74,10.5,7,1.0
9.0,0.45,2.45,2.6,0.084,117.0,75.0,4.0,3.35,0.57,9.7,5,1.0
6.6,0.39,2.94,1.7,0.07,145.0,149.0,1.0,3.12,0.5,11.5,6,1.0
9.0,0.45,2.45,2.6,0.084,117.0,75.0,4.0,3.35,0.57,9.7,5,1.0
9.9,0.49,2.9,3.5,0.094,109.0,43.0,4.0,3.29,0.58,9.0,5,1.0
7.9,0.72,0.85,2.6,0.096,122.0,38.0,4.0,3.4,0.53,9.5,5,0.0
8.9,0.595,2.05,7.9,0.086,136.0,109.0,4.0,3.27,0.57,9.3,5,1.0
12.4,0.4,3.06,2.0,0.059,132.0,24.0,4.0,3.04,0.6,9.3,6,1.0
11.9,0.58,3.48,1.9,0.071,125.0,18.0,4.0,3.09,0.63,10.0,6,1.0
8.5,0.585,1.08,2.1,0.078,125.0,30.0,3.0,3.2,0.48,9.8,6,1.0
12.7,0.59,2.7,2.3,0.082,125.0,22.0,4.0,3.0,0.7,9.3,6,1.0
8.3,0.58,0.78,2.9,0.096,132.0,63.0,4.0,3.17,0.62,9.1,6,1.0
8.3,0.6,0.78,2.6,0.085,124.0,24.0,4.0,3.31,0.59,9.2,6,1.0
9.4,0.41,3.36,4.6,0.072,152.0,20.0,4.0,3.34,0.79,12.2,7,1.0
8.8,0.48,2.46,3.3,0.092,144.0,52.0,4.0,3.31,0.53,10.5,6,1.0
10.1,0.65,2.22,5.1,0.11,129.0,65.0,4.0,3.32,0.64,10.4,6,1.0
6.3,0.36,1.14,3.2,0.075,137.0,39.0,3.0,3.56,0.52,12.7,6,1.0
8.8,0.24,2.7,2.5,0.083,125.0,57.0,4.0,3.39,0.54,9.2,5,1.0
7.5,0.64,0.0,2.4,0.077,138.0,29.0,3.0,3.32,0.6,10.0,6,1.0
8.2,0.39,1.9,1.5,0.058,112.0,29.0,3.0,3.26,0.74,9.8,5,1.0
9.6,0.6,2.5,2.3,0.079,126.0,71.0,4.0,3.5,0.57,9.7,5,1.0
9.6,0.6,2.5,2.3,0.079,132.0,71.0,4.0,3.5,0.57,9.7,5,1.0
11.5,0.31,3.06,2.2,0.079,138.0,28.0,4.0,3.03,0.93,9.8,6,1.0
11.4,0.46,2.5,2.7,0.122,104.0,17.0,4.0,3.13,0.7,10.2,5,1.0
8.3,0.54,1.2,3.4,0.076,116.0,112.0,4.0,3.27,0.61,9.4,5,1.0
8.2,0.56,1.15,3.4,0.078,114.0,104.0,4.0,3.28,0.62,9.4,5,1.0
10.0,0.58,1.1,1.9,0.08,109.0,32.0,4.0,3.13,0.55,9.5,5,1.0
7.9,0.51,1.5,2.9,0.077,143.0,45.0,4.0,3.49,0.96,12.1,6,1.0
6.8,0.69,0.0,5.6,0.124,119.0,58.0,4.0,3.46,0.72,10.2,5,1.0
6.8,0.69,0.0,5.6,0.124,119.0,58.0,4.0,3.46,0.72,10.2,5,1.0
8.8,0.6,1.45,2.2,0.098,109.0,15.0,4.0,3.36,0.49,9.1,5,1.0
8.8,0.6,1.45,2.2,0.098,103.0,15.0,4.0,3.36,0.49,9.1,5,1.0
8.7,0.3391686330029889,1.56,2.5,0.097,129.0,31.0,4.0,3.27,0.6,9.3,6,1.0
7.6,0.685,1.15,2.3,0.111,122.0,84.0,3.0,3.21,0.61,9.3,5,1.0
8.7,0.54,1.56,2.5,0.097,129.0,31.0,4.0,3.27,0.6,9.3,6,1.0
10.4,0.28,2.7,2.7,0.105,99.0,19.0,4.0,3.25,0.63,9.5,5,1.0
7.6,0.41,0.84,3.0,0.087,139.0,43.0,3.0,3.32,0.57,10.5,6,1.0
7.9,0.35,1.05,1.9,0.073,150.0,102.0,3.0,3.27,0.58,9.5,5,1.0
8.7,0.84,0.0,1.4,0.065,122.0,33.0,3.0,3.27,0.55,9.7,5,1.0
9.6,0.88,1.4,2.4,0.086,136.0,147.0,4.0,3.24,0.53,9.4,5,1.0
9.5,0.885,1.35,2.3,0.084,131.0,145.0,4.0,3.24,0.53,9.4,5,1.0
9.9,0.54,2.25,2.3,0.071,116.0,40.0,4.0,3.39,0.62,9.4,5,1.0
9.5,0.59,2.2,2.3,0.071,117.0,68.0,4.0,3.46,0.63,9.5,5,1.0
9.9,0.54,2.25,2.3,0.071,120.0,40.0,4.0,3.39,0.62,9.4,5,1.0
9.5,0.59,2.2,2.3,0.071,123.0,68.0,4.0,3.46,0.63,9.5,5,1.0
9.9,0.54,2.25,2.3,0.071,114.0,40.0,4.0,3.39,0.62,9.4,5,1.0
7.8,0.64,0.7,6.0,0.115,149.0,11.0,4.0,3.37,0.69,10.1,7,1.0
7.3,0.67,0.25,3.6,0.107,112.0,20.0,4.0,3.4,0.63,10.1,5,1.0
8.3,0.845,0.04,2.2,0.07,83.0,14.0,3.0,3.32,0.58,11.0,4,1.0
8.7,0.48,2.1,2.8,0.066,148.0,28.0,3.0,3.33,0.67,11.2,7,1.0
6.7,0.42,1.62,8.6,0.068,140.0,148.0,2.0,3.16,0.57,11.3,6,1.0
10.7,0.43,1.95,2.2,0.106,106.0,32.0,4.0,2.89,0.5,9.6,5,1.0
9.8,0.88,1.25,2.5,0.104,133.0,155.0,4.0,3.41,0.67,11.2,5,1.0
9.4,0.33,3.54,2.8,0.079,127.0,30.0,4.0,3.12,0.54,12.0,6,1.0
8.6,0.47,2.35,2.4,0.074,103.0,29.0,4.0,3.08,0.46,9.5,5,0.0
9.7,0.55,0.85,2.9,0.087,120.0,53.0,4.0,3.14,0.61,9.4,5,1.0
10.7,0.43,1.95,2.2,0.106,110.0,32.0,4.0,2.89,0.5,9.6,5,1.0
12.0,0.5,4.13,1.4,0.073,165.0,42.0,4.0,2.92,0.68,10.5,7,1.0
7.2,0.52,0.42,1.4,0.074,125.0,20.0,4.0,3.32,0.81,9.6,6,1.0
7.1,0.84,0.08,4.4,0.096,85.0,13.0,4.0,3.41,0.57,11.0,4,0.0
7.2,0.52,0.42,1.4,0.074,129.0,20.0,4.0,3.32,0.81,9.6,6,1.0
7.5,0.42,1.55,1.6,0.08,115.0,42.0,4.0,3.31,0.64,9.0,5,1.0
7.2,0.57,0.36,1.6,0.076,129.0,27.0,4.0,3.36,0.7,9.6,6,1.0
10.1,0.28,2.76,1.8,0.05,127.0,13.0,4.0,3.04,0.79,10.2,6,1.0
12.1,0.4,2.6,2.0,0.092,115.0,54.0,4.0,3.03,0.66,10.2,5,1.0
9.4,0.59,0.7,2.0,0.084,121.0,48.0,4.0,3.2353386767248153,0.56,9.7,5,1.0
11.3,0.34,2.7,2.0,0.082,124.0,15.0,4.0,2.94,0.66,9.2,6,1.0
10.0,0.73,2.15,2.3,0.059,117.0,31.0,3.0,3.15,0.57,11.0,5,1.0
11.3,0.34,2.7,2.0,0.082,124.0,15.0,4.0,2.94,0.66,9.2,6,1.0
6.9,0.4,1.2,2.5,0.083,126.0,45.0,3.0,3.26,0.58,10.0,5,1.0
8.2,0.73,1.05,1.7,0.074,101.0,13.0,3.0,3.2,0.52,9.5,5,1.0
8.2,0.73,1.05,1.7,0.074,105.0,13.0,3.0,3.2,0.52,9.5,5,1.0
10.8,0.4,2.46,2.2,0.084,129.0,17.0,4.0,3.08,0.67,9.3,6,1.0
9.3,0.41,1.95,2.2,0.064,108.0,31.0,4.0,3.26,0.65,10.2,5,1.0
10.8,0.4,2.46,2.2,0.084,125.0,17.0,4.0,3.08,0.67,9.3,6,1.0
8.3,0.78,0.5,2.6,0.081,141.0,87.0,4.0,3.48,0.53,10.0,5,1.0
10.8,0.26,2.25,3.3,0.06,120.0,49.0,4.0,3.13,0.54,9.6,5,1.0
8.0,0.45,1.38,2.2,0.094,140.0,29.0,3.0,3.21,0.49,10.2,6,1.0
8.5,0.46,1.55,2.25,0.078,138.0,58.0,4.0,3.33,0.54,9.8,5,1.0
8.1,0.78,1.15,2.6,0.059,103.0,15.0,4.0,3.37,0.56,11.3,5,1.0
8.1,0.78,1.15,2.6,0.059,101.0,15.0,4.0,3.37,0.56,11.3,5,1.0
7.1,0.65,0.9,1.8,0.07,115.0,40.0,4.0,3.44,0.6,9.1,5,1.0
9.1,0.64,1.15,3.1,0.095,115.0,38.0,4.0,3.28,0.59,9.7,5,1.0
7.7,0.66,0.2,1.6,0.039,106.0,9.0,3.0,3.4,0.47,9.4,5,1.0
8.1,0.38,2.4,1.8,0.157,105.0,17.0,4.0,3.3,1.05,9.4,5,1.0
9.0,0.48,1.6,2.8,0.084,119.0,122.0,4.0,3.32,0.62,9.4,5,1.0
9.0,0.47,1.55,2.7,0.084,122.0,125.0,4.0,3.31,0.61,9.4,5,1.0
7.0,0.65,0.12,2.1,0.066,126.0,25.0,4.0,3.47,0.67,9.5,6,1.0
7.0,0.65,0.12,2.1,0.066,128.0,25.0,4.0,3.47,0.67,9.5,6,1.0
9.4,0.615,1.4,3.2,0.087,116.0,72.0,4.0,3.31,0.53,9.7,5,1.0
11.8,0.38,3.3,2.1,0.071,125.0,19.0,4.0,3.11,0.62,10.8,6,1.0
7.0,0.65,0.12,2.1,0.066,132.0,25.0,4.0,3.47,0.67,9.5,6,1.0
7.0,0.64,0.12,2.1,0.067,133.0,23.0,4.0,3.47,0.67,9.4,6,1.0
7.5,0.38,1.92,2.6,0.073,100.0,84.0,4.0,3.32,0.7,9.6,4,1.0
9.1,0.765,0.16,1.6,0.078,82.0,14.0,4.0,3.29,0.54,9.7,4,1.0
7.0,0.78,0.4,2.0,0.093,110.0,19.0,3.0,3.4,0.47,10.0,5,1.0
7.4,0.49,0.95,3.0,0.077,116.0,37.0,3.0,3.37,0.51,10.5,5,1.0
7.8,0.545,0.72,2.5,0.068,135.0,35.0,3.0,3.34,0.61,11.6,6,1.0
9.7,0.3391686330029889,2.82,1.6,0.062,127.0,33.0,4.0,3.27,0.66,10.0,6,1.0
8.9,0.565,1.7,3.0,0.093,116.0,112.0,4.0,3.38,0.61,9.5,5,1.0
8.7,0.69,0.0,3.2,0.084,117.0,33.0,4.0,3.36,0.45,9.4,5,1.0
9.9,0.74,1.4,2.6,0.078,119.0,77.0,4.0,3.28,0.51,9.8,5,1.0
7.2,0.49,1.08,2.7,0.069,129.0,34.0,3.0,3.29,0.48,9.2,6,1.0
8.0,0.43,1.8,2.3,0.075,110.0,48.0,4.0,3.34,0.46,9.4,5,1.0
7.6,0.46,0.55,2.6,0.079,114.0,49.0,3.0,3.21,0.57,10.0,5,1.0
8.4,0.56,0.2,2.0,0.082,112.0,22.0,4.0,3.22,0.44,9.6,5,1.0
7.1,0.66,0.0,3.9,0.086,113.0,45.0,4.0,3.46,0.54,9.5,5,1.0
8.4,0.56,0.2,2.0,0.082,116.0,22.0,4.0,3.22,0.44,9.6,5,1.0
8.9,0.48,1.2,2.85,0.094,135.0,106.0,4.0,3.1,0.53,9.2,5,1.0
7.6,0.42,0.4,2.7,0.084,113.0,48.0,3.0,3.21,0.59,10.0,5,1.0
9.0,0.66,0.85,3.0,0.077,109.0,13.0,4.0,3.29,0.55,10.4,5,1.0
8.1,0.72,0.54,2.8,0.084,144.0,49.0,4.0,3.43,0.72,11.1,6,1.0
6.4,0.57,0.1,1.8,0.067,102.0,11.0,4.0,3.46,0.68,9.5,5,1.0
6.4,0.57,0.1,1.8,0.067,100.0,11.0,4.0,3.46,0.68,9.5,5,1.0
6.4,0.865,0.18,3.2,0.071,145.0,58.0,3.0,3.61,0.49,12.7,6,1.0
7.3,0.835,0.15,2.1,0.092,108.0,19.0,3.0,3.39,0.47,9.6,5,1.0
7.0,0.45,1.7,2.7,0.082,118.0,72.0,4.0,3.55,0.6,9.5,5,1.0
7.7,0.56,1.0,2.0,0.075,109.0,39.0,4.0,3.48,0.62,9.3,5,0.0
8.2,0.59,0.0,2.5,0.093,143.0,58.0,4.0,3.5,0.65,9.3,6,1.0
9.0,0.46,1.15,2.8,0.092,134.0,104.0,4.0,3.1,0.56,9.2,5,1.0
9.0,0.69,0.0,2.4,0.088,117.0,38.0,4.0,3.35,0.6,9.3,5,1.0
8.3,0.76,1.74,4.2,0.075,134.0,16.0,3.0,3.45,0.68,11.5,6,1.0
9.2,0.53,1.2,2.6,0.078,128.0,139.0,4.0,3.21,0.57,9.5,5,1.0
6.5,0.615,0.0,1.9,0.065,111.0,18.0,4.0,3.46,0.65,9.2,5,1.0
11.6,0.41,2.9,2.8,0.096,129.0,101.0,4.0,3.13,0.53,10.0,5,1.0
11.1,0.39,2.7,2.7,0.095,119.0,101.0,4.0,3.13,0.51,9.5,5,1.0
7.3,0.51,1.08,2.1,0.07,134.0,28.0,4.0,3.52,0.73,9.5,6,1.0
8.2,0.34,2.28,2.5,0.08,132.0,57.0,4.0,3.3,0.47,9.0,6,1.0
8.6,0.33,2.0,2.6,0.083,124.0,68.0,4.0,3.3,0.48,9.4,5,1.0
7.2,0.5,1.08,2.1,0.071,134.0,31.0,4.0,3.52,0.72,9.6,6,1.0
7.3,0.51,1.08,2.1,0.07,132.0,28.0,4.0,3.52,0.73,9.5,6,0.0
8.3,0.65,0.5,2.9,0.089,113.0,40.0,4.0,3.29,0.55,9.5,5,1.0
8.3,0.65,0.5,2.9,0.089,121.0,40.0,4.0,3.29,0.55,9.5,5,0.0
7.6,0.54,0.65,2.5,0.097,126.0,66.0,4.0,3.39,0.61,9.4,5,1.0
8.3,0.65,0.5,2.9,0.089,115.0,40.0,4.0,3.29,0.55,9.5,5,1.0
8.1,0.87,0.0,2.2,0.084,112.0,31.0,3.0,3.25,0.5,9.8,5,1.0
8.1,0.87,0.0,2.2,0.084,112.0,31.0,3.0,3.25,0.5,9.8,5,1.0
8.8,0.42,1.05,2.5,0.092,127.0,88.0,4.0,3.19,0.52,9.2,5,1.0
9.0,0.58,1.25,2.8,0.075,109.0,104.0,4.0,3.23,0.57,9.7,5,1.0
9.3,0.655,1.3,2.0,0.096,105.0,35.0,4.0,3.25,0.42,9.6,5,1.0
8.8,0.7,0.0,1.7,0.069,134.0,19.0,4.0,3.31,0.53,10.0,6,1.0
9.3,0.655,1.3,2.0,0.096,107.0,35.0,4.0,3.25,0.42,9.6,5,1.0
9.1,0.68,0.66,2.8,0.093,135.0,44.0,4.0,3.31,0.55,9.5,6,1.0
9.2,0.67,0.6,3.0,0.091,136.0,48.0,4.0,3.31,0.54,9.5,6,0.0
8.8,0.59,0.9,2.9,0.089,116.0,74.0,4.0,3.14,0.54,9.4,5,1.0
7.5,0.6,1.6,2.7,0.103,113.0,98.0,4.0,3.45,0.62,9.5,5,1.0
7.1,0.59,0.12,2.3,0.082,144.0,94.0,4.0,3.55,0.53,9.7,6,1.0
7.9,0.72,0.05,1.9,0.076,105.0,115.61731664259348,3.0,3.39,0.54,9.6,5,1.0
7.1,0.59,0.12,2.3,0.082,144.0,115.61731664259348,4.0,3.55,0.53,9.7,6,1.0
9.4,0.685,1.3,2.4,0.082,127.0,143.0,4.0,3.28,0.55,9.4,5,1.0
9.5,0.57,1.35,2.3,0.082,123.0,144.0,4.0,3.27,0.55,9.4,5,1.0
7.9,0.4,1.74,1.8,0.157,119.0,44.0,4.0,3.3,0.92,9.5,6,1.0
7.9,0.4,1.8,1.8,0.157,124.0,45.0,4.0,3.31,0.91,9.5,6,1.0
8.3,0.43,1.5,3.4,0.079,111.0,34.0,4.0,3.36,0.61,10.5,5,1.0
7.1,0.52,0.15,2.6,0.076,121.0,115.61731664259348,4.0,3.5,0.6,9.8,5,1.0
6.5,0.46,0.7,2.4,0.114,105.0,115.61731664259348,4.0,3.66,0.65,9.8,5,1.0
9.0,0.82,0.25,2.4,0.081,124.0,96.0,4.0,3.36,0.53,10.0,5,1.0
6.5,0.46,0.7,2.4,0.114,109.0,37.0,4.0,3.66,0.65,9.8,5,1.0
7.1,0.59,0.05,2.5,0.077,118.0,85.0,4.0,3.55,0.59,9.8,5,1.0
9.9,0.35,2.05,2.3,0.083,109.0,61.0,4.0,3.21,0.5,9.5,5,1.0
9.9,0.35,2.05,2.3,0.083,111.0,61.0,4.0,3.21,0.5,9.5,5,0.0
10.0,0.56,1.44,2.2,0.079,135.0,58.0,4.0,3.18,0.56,10.1,6,1.0
10.0,0.56,1.44,2.2,0.079,143.0,58.0,4.0,3.18,0.56,10.1,6,1.0
8.6,0.63,0.85,2.9,0.099,121.0,119.0,4.0,3.09,0.52,9.3,5,1.0
7.4,0.37,2.58,2.6,0.082,140.0,82.0,4.0,3.33,0.68,9.7,6,1.0
8.8,0.64,0.85,2.9,0.084,131.0,130.0,4.0,3.23,0.54,9.6,5,1.0
7.1,0.61,0.12,2.5,0.081,139.0,87.0,4.0,3.48,0.6,9.7,6,1.0
7.7,0.6,0.0,2.6,0.055,103.0,13.0,3.0,3.38,0.56,10.8,5,1.0
10.1,0.27,3.24,2.3,0.065,129.0,26.0,3.0,3.17,0.53,12.5,6,1.0
10.8,0.89,1.5,2.6,0.132,103.0,60.0,4.0,2.99,1.18,10.2,5,1.0
8.7,0.46,1.55,2.5,0.126,124.0,64.0,4.0,3.1,0.74,9.6,5,1.0
9.3,0.37,3.08,1.6,0.038,163.0,42.0,3.0,3.24,0.81,10.8,7,1.0
9.4,0.5,2.04,3.6,0.082,121.0,14.0,4.0,3.29,0.52,10.7,6,1.0
9.4,0.5,2.04,3.6,0.082,123.0,14.0,4.0,3.29,0.52,10.7,6,1.0
7.2,0.61,0.4,4.0,0.082,124.0,108.0,3.0,3.25,0.51,9.4,5,1.0
8.6,0.55,0.45,3.3,0.068,108.0,17.0,4.0,3.23,0.44,10.0,5,1.0
5.1,0.585,0.0,1.7,0.044,156.0,86.0,2.0,3.56,0.94,12.9,7,1.0
7.7,0.56,0.48,2.5,0.114,134.0,46.0,4.0,3.24,0.66,9.6,6,1.0
8.4,0.52,1.32,2.7,0.084,122.0,18.0,3.0,3.26,0.57,9.9,6,1.0
8.2,0.28,2.8,2.4,0.052,142.0,10.0,2.0,3.33,0.7,12.8,7,1.0
8.4,0.25,2.73,2.0,0.041,144.0,10.0,2.0,3.27,0.71,12.5,7,1.0
8.2,0.28,2.8,2.4,0.052,144.0,10.0,2.0,3.33,0.7,12.8,7,1.0
7.4,0.53,0.6,1.9,0.165,98.0,12.0,4.0,3.26,0.86,9.2,5,1.0
7.6,0.48,1.86,2.8,0.07,126.0,15.0,3.0,3.22,0.55,10.3,6,1.0
7.3,0.49,0.5,2.6,0.068,106.0,14.0,3.0,3.3,0.47,10.5,5,1.0
12.9,0.5,3.3,2.8,0.072,127.0,24.0,4.0,3.2353386767248153,0.68,10.9,6,1.0
10.8,0.45,1.65,2.5,0.099,118.0,38.0,4.0,3.24,0.71,10.8,5,1.0
12.6,0.41,3.24,2.8,0.103,141.0,41.0,4.0,3.21,0.76,11.3,6,1.0
10.8,0.45,1.65,2.5,0.099,120.0,38.0,4.0,3.24,0.71,10.8,5,1.0
9.8,0.51,1.14,3.2,0.081,126.0,30.0,4.0,3.23,0.58,10.5,6,1.0
10.8,0.29,2.52,1.6,0.084,139.0,27.0,3.0,3.28,0.73,11.9,6,1.0
7.1,0.715,0.0,2.35,0.071,123.0,47.0,3.0,3.29,0.45,9.4,5,1.0
9.1,0.66,0.75,3.2,0.097,109.0,59.0,4.0,3.28,0.54,9.6,5,1.0
7.0,0.685,0.0,1.9,0.099,111.0,22.0,3.0,3.34,0.6,9.7,5,1.0
4.9,0.42,0.0,2.1,0.048,156.0,42.0,1.0,3.71,0.74,14.0,7,1.0
6.7,0.54,0.65,2.0,0.076,117.0,36.0,4.0,3.61,0.64,9.8,5,1.0
6.7,0.54,0.65,2.0,0.076,119.0,36.0,4.0,3.61,0.64,9.8,5,1.0
7.1,0.48,1.4,2.8,0.068,110.0,16.0,3.0,3.24,0.53,10.3,5,0.0
7.1,0.46,0.7,2.8,0.076,115.0,37.0,3.0,3.36,0.49,10.7,5,1.0
7.5,0.27,2.38,2.3,0.05,144.0,8.0,3.0,3.4,0.64,11.0,7,1.0
7.1,0.46,0.7,2.8,0.076,119.0,37.0,3.0,3.36,0.49,10.7,5,1.0
5.9,0.61,0.48,2.1,0.071,136.0,24.0,2.0,3.56,0.77,11.1,6,1.0
7.5,0.685,0.28,2.5,0.058,87.0,9.0,3.0,3.38,0.55,10.9,4,1.0
5.9,0.61,0.48,2.1,0.071,134.0,24.0,2.0,3.56,0.77,11.1,6,1.0
11.6,0.47,1.76,1.6,0.147,116.0,51.0,4.0,3.38,0.86,9.9,4,1.0
8.8,0.685,1.3,1.6,0.088,118.0,23.0,3.0,3.32,0.47,9.4,5,1.0
7.6,0.665,0.5,1.5,0.066,129.0,55.0,3.0,3.39,0.51,9.3,5,1.0
6.7,0.28,1.96,2.4,0.012,176.0,100.0,1.0,3.26,0.39,11.7,7,1.0
6.7,0.28,1.96,2.4,0.012,180.0,100.0,1.0,3.26,0.39,11.7,7,1.0
10.1,0.31,2.45,1.6,0.075,149.0,28.0,3.0,3.24,0.83,11.2,7,1.0
6.0,0.5,0.2,2.2,0.092,113.0,26.0,3.0,3.46,0.47,10.0,5,1.0
11.1,0.42,3.29,2.65,0.085,153.0,34.0,4.0,3.24,0.77,12.1,7,1.0
6.6,0.66,0.0,3.0,0.115,125.0,31.0,3.0,3.45,0.63,10.3,5,1.0
10.6,0.5,2.7,2.6,0.119,150.0,68.0,4.0,3.23,0.72,10.9,6,1.0
7.1,0.685,1.75,2.0,0.088,107.0,92.0,3.0,3.28,0.62,9.4,5,0.0
9.9,0.25,2.76,1.7,0.062,150.0,42.0,3.0,3.18,0.83,10.6,6,1.0
6.4,0.64,1.05,1.8,0.081,114.0,31.0,3.0,3.59,0.66,9.8,5,1.0
6.4,0.64,1.05,1.8,0.081,108.0,31.0,3.0,3.59,0.66,9.8,5,1.0
7.4,0.68,0.96,1.8,0.078,132.0,39.0,4.0,3.5,0.7,9.9,6,1.0
6.4,0.64,1.05,1.8,0.081,120.0,31.0,3.0,3.59,0.66,9.8,5,1.0
6.4,0.63,1.05,1.6,0.08,112.0,32.0,3.0,3.58,0.66,9.8,5,1.0
9.3,0.43,2.2,1.9,0.085,111.0,22.0,4.0,3.28,0.55,9.5,5,1.0
9.3,0.43,2.2,1.9,0.085,107.0,22.0,4.0,3.28,0.55,9.5,5,1.0
8.0,0.42,1.6,2.5,0.08,130.0,122.0,4.0,3.22,1.07,9.7,5,1.0
9.3,0.36,2.34,1.5,0.08,161.0,55.0,3.0,3.47,0.73,10.9,6,1.0
9.3,0.36,2.34,1.5,0.08,163.0,55.0,3.0,3.47,0.73,10.9,6,1.0
7.6,0.735,0.14,2.5,0.071,148.0,14.0,3.0,3.51,0.71,11.7,7,1.0
9.3,0.36,2.34,1.5,0.08,153.0,55.0,3.0,3.47,0.73,10.9,6,1.0
8.2,0.26,2.38,2.5,0.073,156.0,47.0,3.0,3.4,0.78,11.3,7,1.0
11.7,0.28,3.29,1.7,0.054,157.0,32.0,3.0,3.15,0.67,10.6,7,1.0
6.8,0.56,1.32,1.8,0.074,137.0,24.0,2.0,3.4,0.82,11.2,6,1.0
7.2,0.62,0.3,2.7,0.077,115.0,85.0,4.0,3.51,0.54,9.5,5,1.0
7.5,0.42,1.6,2.7,0.067,103.0,115.61731664259348,3.0,3.24,0.44,10.4,5,1.0
7.2,0.62,0.3,2.5,0.078,121.0,84.0,4.0,3.51,0.53,9.7,5,1.0
7.2,0.62,0.3,2.7,0.077,119.0,115.61731664259348,4.0,3.51,0.54,9.5,5,1.0
7.2,0.635,0.35,2.6,0.077,118.0,86.0,4.0,3.51,0.54,9.7,5,1.0
6.8,0.49,1.32,2.3,0.071,135.0,24.0,2.0,3.41,0.83,11.3,6,1.0
6.9,0.51,1.38,2.0,0.072,129.0,22.0,2.0,3.4,0.84,11.2,6,1.0
6.8,0.56,1.32,1.8,0.074,131.0,24.0,2.0,3.2353386767248153,0.82,11.2,6,1.0
7.6,0.63,0.18,2.0,0.08,147.0,43.0,3.0,3.44,0.64,10.9,6,1.0
7.7,0.715,0.06,2.1,0.064,155.0,43.0,2.0,3.41,0.57,11.8,6,1.0
6.9,0.56,0.15,1.5,0.086,140.0,46.0,3.0,3.53,0.57,10.6,5,1.0
7.3,0.35,0.96,2.0,0.067,108.0,48.0,3.0,3.43,0.54,10.0,4,1.0
9.1,0.21,2.59,1.6,0.067,146.0,10.0,3.0,3.23,0.58,11.1,7,1.0
10.4,0.38,3.22,2.1,0.104,144.0,10.0,3.0,3.12,0.65,11.8,7,1.0
8.8,0.31,2.8,2.8,0.109,149.0,16.0,3.0,3.31,0.79,11.8,7,1.0
7.1,0.47,0.0,2.2,0.067,85.0,14.0,3.0,3.4,0.58,10.9,4,1.0
7.7,0.715,0.06,2.1,0.064,151.0,43.0,2.0,3.41,0.57,11.8,6,1.0
8.8,0.61,1.14,4.0,0.094,154.0,69.0,4.0,3.22,0.5,10.0,6,1.0
7.2,0.6,0.2,2.5,0.076,114.0,88.0,4.0,3.53,0.55,9.5,5,1.0
9.2,0.56,0.9,1.6,0.078,114.0,21.0,3.0,3.15,0.49,9.9,5,1.0
7.6,0.715,0.0,2.1,0.068,148.0,35.0,3.0,3.48,0.65,11.4,6,1.0
8.4,0.31,1.74,3.1,0.194,132.0,26.0,3.0,3.22,0.78,12.0,6,1.0
7.2,0.6,0.2,2.5,0.076,122.0,88.0,4.0,3.53,0.55,9.5,5,1.0
8.8,0.61,1.14,4.0,0.094,152.0,69.0,4.0,3.22,0.5,10.0,6,1.0
8.9,0.75,0.7,2.5,0.086,109.0,30.0,4.0,3.34,0.64,10.5,5,1.0
9.0,0.8,0.72,2.4,0.083,128.0,28.0,4.0,3.33,0.65,10.4,6,1.0
10.7,0.52,2.66,2.6,0.066,173.0,56.0,3.0,3.15,0.79,12.1,7,1.0
6.8,0.57,0.0,2.5,0.072,152.0,64.0,3.0,3.43,0.56,11.2,6,1.0
10.7,0.9,1.7,6.6,0.112,121.0,99.0,4.0,3.22,0.68,9.3,5,1.0
7.2,0.34,1.2,2.0,0.071,128.0,52.0,3.0,3.44,0.58,10.1,5,1.0
7.2,0.66,0.15,2.3,0.078,114.0,86.0,4.0,3.53,0.57,9.7,5,1.0
