sample,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,kind
5975,8.6,0.37,3.25,6.4,0.08,101,8,very high,3.27,0.58,11,5,red
5976,8.6,0.37,3.25,6.4,0.08,101,8,very high,3.27,0.58,11,5,red
5977,7.9,0.3,4.76,8.3,0.05,177.5,278,medium,3.01,0.51,12.3,7,red
5978,10.3,0.27,3.36,1.4,0.047,121,8,medium,3.16,0.51,11.8,6,red
5979,7.9,0.3,4.76,8.3,0.05,179.5,289,medium,3.01,0.51,12.3,7,red
5980,7.2,0.38,1.8,1.8,0.073,149,70,high,3.42,0.59,9.5,6,red
5981,8.7,0.42,2.7,2.4,0.072,154,59,high,3.33,0.77,12,6,red
5982,7.2,0.38,1.8,1.8,0.073,153,70,high,3.42,0.59,9.5,6,red
5983,6.8,0.48,0.4,1.8,0.074,140,,high,3.12,0.49,9.6,5,red
5984,8.5,0.34,2.8,4.7,0.055,145,9,very high,3.38,0.66,11.6,7,red
5985,7.9,0.19,2.52,1.6,0.057,142,30,medium,3.29,0.69,11.2,6,red
5986,11.6,0.41,3.78,1.5,0.095,162,41,very high,3.02,0.76,9.9,7,
5987,11.6,0.41,3.78,1.5,0.095,154,41,very high,3.02,0.76,9.9,7,red
5988,10,0.26,4.32,1.9,0.083,206,74,medium,2.98,0.63,11.8,8,red
5989,7.9,0.34,2.52,2,0.086,130,19,high,3.35,0.6,11.4,6,red
5990,7,0.54,0.54,2,0.081,130,16,medium,3.43,0.59,11.5,6,red
5991,9.2,0.31,2.52,2.2,0.079,149,31,high,3.33,0.86,12,7,red
5992,6.6,0.725,0.54,5.5,0.117,125,17,high,3.35,0.49,10.8,6,red
5993,9.4,0.4,2.35,2.5,0.087,104,20,very high,3.15,0.5,10.5,5,red
5994,6.6,0.725,0.54,5.5,0.117,129,,high,3.35,0.49,10.8,6,red
5995,8.6,0.52,1.9,1.5,0.096,103,,high,3.2,0.52,9.4,5,red
5996,8,0.31,3.15,2.1,0.216,143,16,medium,3.15,0.81,12.5,7,red
5997,8.6,0.52,1.9,1.5,0.096,103,18,high,3.2,0.52,9.4,5,red
5998,8.4,0.34,2.52,2.1,0.072,145,36,medium,3.11,0.78,12.4,6,
5999,7.4,0.49,1.62,2.1,0.071,134,25,medium,3.35,0.63,12,6,red
6000,6.1,0.48,0.54,1.7,0.078,138,30,medium,3.45,0.54,11.2,6,red
6001,7.4,0.49,1.62,2.1,0.071,132,25,medium,3.35,0.63,12,6,red
6002,8,0.48,2.04,2.2,0.073,136,25,medium,3.28,0.66,12.4,6,red
6003,6.3,0.57,1.4,2.1,0.048,119,49,medium,3.41,0.6,12.8,5,
6004,8.2,0.23,2.52,1.9,0.069,127,17,medium,3.21,0.54,12.3,6,red
6005,9.1,0.3,2.87,2,0.068,152,24,high,3.27,0.85,11.7,7,red
6006,8.1,0.78,0.5,3.3,0.09,102,13,very high,3.36,0.49,9.5,5,red
6007,10.8,0.47,2.58,2.1,0.171,147,66,very high,3.17,0.76,10.8,6,red
6008,8.3,0.53,0,1.4,0.07,132,14,high,3.25,0.64,10,6,red
6009,5.4,0.42,1.89,2,0.092,165,55,medium,3.78,0.64,12.3,7,red
6010,7.9,0.33,2.46,1.5,0.056,130,35,medium,3.29,0.71,11,6,red
6011,8.9,0.24,2.34,1.6,0.074,119,10,high,3.12,0.59,9.5,6,red
6012,5,0.4,3,4.3,0.046,147,80,low,3.49,0.66,13.6,6,red
6013,7,0.69,0.42,2.5,0.091,137,21,high,3.38,0.6,11.3,6,red
6014,7,0.69,0.42,2.5,0.091,133,21,high,3.38,0.6,11.3,6,red
6015,7,0.69,0.42,2.5,0.091,127,21,high,3.38,0.6,11.3,6,red
6016,7.1,0.39,0.72,2.1,0.065,138,24,medium,3.3,0.53,13.3,6,red
6017,5.6,0.66,0,2.5,0.066,109,15,medium,3.52,0.58,12.9,5,red
6018,7.9,0.54,2.72,2.5,0.076,164,17,medium,3.2,0.72,13.1,8,red
6019,6.6,0.5,0,1.8,0.062,143,28,medium,3.44,0.55,12.3,6,red
6020,6.3,0.47,0,1.4,0.055,145,33,low,3.45,0.48,12.3,6,red
6021,10.7,0.4,2.22,1.9,0.081,135,29,high,3.12,0.65,11.2,6,red
6022,6.5,0.58,0,2.2,0.096,81,13,high,3.62,0.62,11.5,4,red
6023,8.8,0.24,2.45,1.7,0.055,149,27,medium,3.14,0.59,11.3,7,red
6024,5.8,0.29,1.56,1.7,0.063,125,11,low,3.39,0.54,13.5,6,red
6025,6.3,0.76,0,2.9,0.072,148,52,medium,3.51,0.6,11.5,6,red
6026,10,0.43,1.65,2.7,0.095,134,89,very high,3.22,0.68,10,5,red
6027,10.5,0.43,2.1,3.3,0.092,144,70,very high,3.21,0.69,10.5,6,red
6028,9.1,0.6,0,1.9,0.058,125,10,very high,3.18,0.63,10.4,6,
6029,5.9,0.19,1.05,1.7,0.045,155,135,medium,3.32,0.44,9.5,5,red
6030,7.4,0.36,2.38,1.8,0.075,160,38,medium,3.38,0.88,13.6,7,red
6031,7.2,0.48,0.49,5.5,0.089,150,18,high,3.37,0.68,11.2,7,red
6032,8.5,0.28,2.45,1.7,0.061,148,15,high,3.3,0.74,11.8,7,red
6033,8,0.25,2.58,1.7,0.067,142,50,medium,3.38,0.6,11.9,6,red
6034,10.4,0.52,2.7,2,0.08,124,13,very high,3.22,0.76,11.4,6,red
6035,10.4,0.52,2.7,2,0.08,120,13,very high,3.22,0.76,11.4,6,red
6036,7.5,0.41,0.75,3.7,0.104,129,94,very high,3.14,0.58,9.1,5,red
6037,8.2,0.51,1.44,2,0.079,138,86,very high,3.34,0.64,9.5,6,red
6038,7.3,0.4,1.8,1.7,0.08,157,79,high,3.41,0.65,9.5,6,red
6039,8.2,0.38,1.92,2.5,0.08,148,71,high,3.27,0.85,11,6,red
6040,6.9,0.45,0.66,2.4,0.043,124,12,medium,3.3,0.65,11.4,6,red
6041,7,0.22,1.8,1.8,0.065,138,20,high,3.61,0.82,10,6,red
6042,7.3,0.32,1.15,2.3,0.066,135,70,high,3.43,0.62,10.1,5,red
6043,8.2,0.2,2.58,2.5,0.076,153,51,high,3.53,0.81,10.4,6,
6044,7.8,0.5,0.72,1.8,0.178,124,21,high,3.28,0.87,9.8,6,
6045,10,0.41,3.15,6.2,0.071,144,,very high,3.21,0.49,11.8,7,red
6046,7.8,0.39,2.52,2,0.086,125,21,high,3.39,0.66,11.6,6,red
6047,10,0.35,2.82,2,0.061,122,11,high,3.23,0.52,12,6,red
6048,8.2,0.33,2.24,2.8,0.067,142,12,medium,3.3,0.76,12.8,7,red
6049,6.1,0.58,1.38,2.5,0.044,134,70,medium,3.46,0.65,12.5,6,red
6050,8.3,0.6,1.25,2.2,0.118,115,38,high,3.15,0.53,9.8,5,red
6051,9.6,0.42,2.1,2.1,0.083,143,38,high,3.23,0.66,11.1,6,red
6052,6.6,0.58,0,2.2,0.1,170,63,high,3.59,0.68,11.4,6,red
6053,8.3,0.6,1.25,2.2,0.118,107,38,high,3.15,0.53,9.8,5,red
6054,8.5,0.18,3.57,1.75,0.071,189,88,high,3.33,0.76,11.8,7,red
6055,5.1,0.51,1.26,2.1,0.042,158,101,medium,3.46,0.87,12.9,7,red
6056,6.7,0.41,2.58,2.8,0.076,142,54,high,3.42,1.16,10.6,6,red
6057,10.2,0.41,2.15,2.2,0.11,115,37,very high,3.16,0.67,10.8,5,red
6058,10.6,0.36,3.99,2.3,0.087,138,20,high,3.14,0.72,11.1,7,red
6059,8.8,0.45,2.58,1.4,0.076,136,21,high,3.21,0.75,10.2,6,red
6060,8.5,0.32,2.94,2.3,0.075,158,19,medium,3.14,0.71,11.8,7,red
6061,9,0.785,1.2,1.7,0.078,108,21,high,3.29,0.67,10,5,red
6062,9,0.785,1.2,1.7,0.078,114,21,high,3.29,0.67,10,5,red
6063,8.5,0.44,2.5,1.9,0.369,107,38,high,3.01,1.1,9.4,5,
6064,9.9,0.54,1.3,2,0.111,105,60,very high,2.94,0.98,10.2,5,red
6065,8.2,0.33,2.73,2.5,0.074,165,,high,3.32,0.88,12.4,7,red
6066,6.5,0.34,1.62,2.8,0.067,126,44,medium,3.21,0.56,12,6,red
6067,7.6,0.5,1.74,2.3,0.086,129,14,high,3.32,0.62,11.5,6,red
6068,9.2,0.36,2.04,1.6,0.062,123,12,high,3.2,0.67,10.5,6,red
6069,7.1,0.59,0,2.2,0.078,146,44,high,3.42,0.68,10.8,6,red
6070,9.7,0.42,2.76,2.1,0.074,125,16,high,3.27,0.74,12.3,6,red
6071,7.6,0.36,1.86,1.7,0.079,148,65,very high,3.46,0.62,9.5,6,red
6072,7.6,0.36,1.86,1.7,0.079,144,65,very high,3.46,0.62,9.5,6,red
6073,6.5,0.61,0,2.2,0.095,166,59,high,3.61,0.7,11.5,6,red
6074,6.5,0.88,0.12,5.6,0.079,101,47,high,3.58,0.5,11.2,4,red
6075,7.1,0.66,0,2.4,0.052,150,11,medium,3.35,0.66,12.7,7,red
6076,5.6,0.915,0,2.1,0.041,115,78,medium,3.68,0.73,11.4,5,red
6077,8.2,0.35,1.98,2.4,0.076,129,47,high,3.27,0.81,11,6,red
6078,8.2,0.35,1.98,2.4,0.076,133,47,high,3.27,0.81,11,6,red
6079,9.8,0.39,2.15,1.65,0.068,107,11,medium,,0.46,11.4,5,red
6080,10.2,0.4,2.4,2.5,0.068,165,54,very high,3.38,0.86,10.5,6,red
6081,6.8,0.66,0.35,1.6,0.07,114,61,high,3.29,0.6,9.3,5,red
6082,6.7,0.64,1.15,2.1,0.08,111,119,high,3.36,0.7,10.9,5,red
6083,7,0.43,1.8,2,0.085,128,39,medium,3.33,0.46,11.9,6,
6084,6.6,0.8,0.15,7.8,0.079,106,12,high,3.52,0.5,12.2,5,red
6085,7,0.43,1.8,2,0.085,122,39,medium,3.33,0.46,11.9,6,red
6086,6.7,0.64,1.15,2.1,0.08,113,119,high,3.36,0.7,10.9,5,red
6087,8.8,0.955,0.2,1.8,0.075,85,19,high,3.3,0.44,9.6,4,red
6088,9.1,0.4,3.42,4.6,0.08,126,20,high,3.28,0.57,12.5,6,red
6089,6.5,0.885,0,2.3,0.166,108,12,high,3.56,0.51,10.8,5,red
6090,7.2,0.25,2.59,2.5,0.063,155,41,medium,3.52,0.8,12.4,7,red
6091,6.4,0.885,0,2.3,0.166,114,12,high,3.56,0.51,10.8,5,red
6092,7,0.745,0.72,1.8,0.114,135,64,high,3.22,0.59,9.5,6,
6093,6.2,0.43,1.32,1.8,0.078,139,56,high,3.52,0.6,9.5,6,red
6094,7.9,0.58,1.38,2.3,0.076,139,94,high,3.21,0.58,9.5,6,red
6095,7.7,0.57,1.26,1.5,0.069,128,9,medium,3.16,0.54,9.8,6,red
6096,7.7,0.26,1.56,2,0.052,135,77,high,3.15,0.79,10.9,6,red
6097,7.9,0.58,1.38,2.3,0.076,143,94,high,3.21,0.58,9.5,6,red
6098,7.7,0.57,1.26,1.5,0.069,124,,medium,3.16,0.54,9.8,6,red
6099,7.9,0.34,2.52,1.9,0.065,149,10,medium,3.27,0.54,11.2,7,red
6100,8.6,0.42,3.12,1.8,0.068,168,12,high,3.35,0.69,11.7,8,red
6101,9.9,0.74,0.95,5.8,0.111,131,76,very high,3.14,0.55,9.4,5,red
6102,7.2,0.36,3.22,2.1,0.074,164,44,high,3.4,0.85,11,7,red
6103,7.2,0.36,3.22,2.1,0.074,160,44,high,3.4,0.85,11,7,red
6104,7.2,0.36,3.22,2.1,0.074,166,44,high,3.4,0.85,11,7,red
6105,9.9,0.72,2.75,1.7,0.136,122,52,very high,3.35,0.94,10,5,red
6106,7.2,0.36,3.22,2.1,0.074,166,44,high,,0.85,11,7,red
6107,6.2,0.39,3.01,2,0.071,154,24,medium,3.45,0.87,11.2,7,red
6108,6.8,0.65,0.12,2.1,0.078,130,15,high,3.35,0.62,10.4,6,red
6109,6.6,0.44,0.75,2.1,0.076,120,53,high,3.32,0.62,9.3,5,red
6110,6.8,0.65,0.12,2.1,0.078,128,15,high,3.35,0.62,10.4,6,red
6111,9.6,0.38,2.52,1.9,0.071,125,13,high,3.15,0.75,10.5,6,red
6112,10.2,0.33,2.76,1.9,0.081,130,9,high,3.1,0.48,10.4,6,red
6113,8.8,0.27,2.76,2.1,0.095,142,29,medium,3.26,0.56,11.3,6,red
6114,7.9,0.57,1.86,2,0.079,136,79,high,3.29,0.69,9.5,6,red
6115,8.2,0.34,2.22,1.9,0.057,159,74,medium,3.23,0.81,12,6,red
6116,8.2,0.4,1.86,1.9,0.082,128,24,high,3.24,0.69,10.6,6,red
6117,9,0.39,2.4,1.3,0.044,147,50,medium,3.2,0.83,10.9,6,
6118,10.9,0.32,3.12,1.8,0.132,133,44,very high,3.28,0.77,11.5,6,red
6119,10.9,0.32,3.12,1.8,0.132,141,44,very high,3.28,0.77,11.5,6,red
6120,8.1,0.53,1.32,2.2,0.078,155,89,high,3.26,0.46,9.6,6,red
6121,10.5,0.36,2.82,2.2,0.074,131,23,high,3.23,0.76,12,6,red
6122,12.6,0.39,2.94,2.5,0.08,132,20,very high,3.07,0.82,10.3,6,red
6123,9.2,0.46,1.15,2.6,0.091,112,77,very high,3.15,0.51,9.4,5,red
6124,7.5,0.58,0.15,4.1,0.08,135,46,high,3.02,0.47,9.2,5,red
6125,9,0.58,1.25,2,0.104,110,21,very high,3.27,0.72,9.6,5,red
6126,5.1,0.42,0,1.8,0.044,162,88,low,3.68,0.73,13.6,7,red
6127,7.6,0.43,1.45,2.1,0.075,119,66,very high,3.4,0.64,9.5,5,red
6128,7.7,0.18,2.04,2.7,0.066,135,58,medium,3.37,0.78,11.8,6,red
6129,7.8,0.815,0.05,2.6,0.074,148,90,high,3.38,0.62,10.8,5,red
6130,7.6,0.43,1.45,2.1,0.075,121,66,very high,3.4,0.64,9.5,5,red
6131,10.2,0.23,1.48,2.2,0.057,90,36,high,3.23,0.49,9.3,4,red
6132,7.1,0.75,0.06,2.2,0.059,125,18,medium,3.39,0.4,12.8,6,red
6133,6,0.33,1.28,12.9,0.054,82,113,high,3.3,0.56,11.5,4,red
6134,7.8,0.55,0,1.7,0.07,125,17,high,3.26,0.64,9.4,6,red
6135,7.1,0.75,0.06,2.2,0.059,135,18,medium,3.39,0.4,12.8,6,red
6136,8.1,0.73,0,2.5,0.081,94,24,very high,3.38,0.46,9.6,4,red
6137,6.5,0.67,0,4.3,0.057,91,20,medium,3.45,0.56,11.8,4,red
6138,7.5,0.61,1,1.7,0.076,134,60,high,3.1,0.4,9.3,5,red
6139,9.8,0.37,1.95,2.5,0.079,132,65,very high,3.16,0.59,9.8,5,red
6140,9,0.4,2.46,2,0.058,135,40,medium,3.22,0.6,12.2,6,red
6141,8.3,0.56,1.1,2.4,0.082,114,86,very high,3.37,0.62,9.5,5,red
6142,5.9,0.29,1.5,13.4,0.067,188,160,very high,3.33,0.54,10.3,6,red
6143,7.4,0.55,0.95,1.8,0.082,121,34,high,3.49,0.68,10.5,5,red
6144,7.4,0.74,0.35,1.7,0.086,121,48,high,3.12,0.48,10,5,red
6145,7.4,0.55,0.95,1.8,0.082,113,34,high,3.49,0.68,10.5,5,red
6146,6.9,0.41,1.98,2.2,0.081,142,36,high,3.41,0.75,11.1,6,red
6147,7.1,0.6,0.06,2.3,0.079,140,37,high,3.4,0.61,10.9,6,red
6148,7.1,0.6,0.06,2.3,0.079,144,37,high,3.4,0.61,10.9,6,red
6149,7.5,0.58,0.7,2.2,0.077,125,60,high,3.28,0.59,9.8,5,red
6150,7.1,0.72,0,1.8,0.123,108,14,high,3.45,0.58,9.8,5,red
6151,7.9,0.66,0,1.4,0.096,108,13,high,3.43,0.58,9.5,5,red
6152,7.8,0.7,0.3,1.9,0.079,120,35,high,3.4,0.69,10.9,5,
6153,6.1,0.64,0.1,2.4,0.069,122,46,medium,3.47,0.45,11,5,red
6154,7.5,0.59,1.1,1.8,0.082,145,60,high,3.1,0.42,9.2,5,red
6155,7,0.58,1.68,4.8,0.085,134,69,high,3.32,0.7,11,6,red
6156,6.8,0.64,0,2.7,0.123,135,33,high,3.44,0.63,11.3,6,red
6157,6.8,0.64,0,2.7,0.123,137,33,high,3.44,0.63,11.3,6,red
6158,8.6,0.635,3.4,1.8,0.403,121,56,high,3.02,1.15,9.3,5,red
6159,6.3,1.02,0,2,0.083,95,24,medium,3.59,0.55,11.2,4,red
6160,9.8,0.45,1.9,2.5,0.081,138,66,very high,3.15,0.58,9.8,5,red
6161,8.2,0.78,0,2.2,0.089,93,26,very high,3.37,0.46,9.6,4,red
6162,8.5,0.37,1.92,1.8,0.066,142,51,medium,3.38,0.72,11.8,6,red
6163,7.2,0.57,0.3,2.3,0.081,138,36,high,3.38,0.6,10.3,6,red
6164,7.2,0.57,0.3,2.3,0.081,140,36,high,3.38,0.6,10.3,6,red
6165,10.4,0.43,3,2.3,0.068,137,19,high,3.1,0.87,11.4,6,red
6166,6.9,0.41,1.86,2,0.079,139,51,high,3.47,0.55,9.5,6,red
6167,5.5,0.49,0.24,1.8,0.044,188,87,low,3.5,0.82,14,8,
6168,5,0.38,0.06,1.6,0.048,148,60,low,3.7,0.75,14,6,red
6169,7.3,0.44,1.2,1.6,0.049,140,64,medium,3.38,0.57,11.7,6,red
6170,5.9,0.46,0,1.9,0.077,117,44,medium,3.5,0.53,11.2,5,red
6171,7.5,,1,2,0.073,136,44,high,3.1,0.43,9.3,5,red
6172,7.8,0.58,0.78,2.1,0.102,143,36,medium,3.24,0.53,11.2,6,red
6173,8,0.715,1.32,2.3,0.075,139,81,high,3.24,0.54,9.5,6,red
6174,8.5,0.4,1.6,6.3,0.05,81,10,high,3.28,0.56,12,4,red
6175,7,0.69,0,1.9,0.114,125,10,high,3.35,0.6,9.7,6,red
6176,8,0.715,1.32,2.3,0.075,135,81,high,3.24,0.54,9.5,6,red
6177,9.8,0.3,2.73,1.7,0.062,139,9,medium,3.14,0.57,11.5,7,red
6178,7.1,0.46,1.2,1.9,0.077,144,54,high,3.37,0.64,10.4,6,red
6179,7.1,0.46,1.2,1.9,0.077,144,54,high,3.37,0.64,10.4,6,red
6180,7.9,0.765,0,2,0.084,131,22,high,3.33,0.68,10.9,6,red
6181,8.7,0.63,1.68,2.7,0.096,139,69,very high,3.26,0.63,10.2,6,red
6182,7,0.42,0.95,2.3,0.071,118,36,medium,3.39,0.56,10.9,5,red
6183,11.3,0.37,2.5,1.8,0.09,112,47,very high,3.15,0.57,10.5,5,red
6184,7.1,0.16,2.64,2.5,0.068,137,31,medium,3.35,0.54,12.4,6,red
6185,8,0.6,0.4,2.6,0.056,103,7,medium,3.22,0.37,13,5,red
6186,7,0.6,1.5,4.5,0.068,118,110,very high,3.3,1.17,10.2,5,red
6187,7,0.6,1.5,4.5,0.068,126,110,very high,3.3,1.17,10.2,5,red
6188,7.6,0.74,0,1.9,0.1,104,12,high,3.36,0.59,11,5,red
6189,8.2,0.635,0.6,2.1,0.073,143,60,high,3.29,0.75,10.9,6,red
6190,5.9,0.395,0.78,2.4,0.056,132,28,medium,3.62,0.67,12.4,6,red
6191,7.5,0.755,0,1.9,0.084,90,12,high,3.34,0.49,9.7,4,red
6192,8.2,0.635,0.6,2.1,0.073,157,60,high,3.29,0.75,10.9,6,red
6193,6.6,0.63,0,4.3,0.093,149,77.5,high,3.2,0.45,9.5,5,red
6194,6.6,0.63,0,4.3,0.093,151,77.5,high,3.2,0.45,9.5,5,red
6195,7.2,0.53,0.84,2.1,0.064,135,29,medium,3.35,0.61,12.1,6,red
6196,5.7,0.6,0,1.4,0.063,131,18,low,3.45,0.56,12.2,6,red
6197,7.6,1.58,0,2.1,0.137,59,9,medium,3.5,0.4,10.9,3,red
6198,5.2,0.645,0,2.15,0.08,135,28,medium,3.78,0.61,12.5,6,red
6199,6.7,0.86,0.42,2,0.1,140,57,high,3.6,0.74,11.7,6,red
6200,9.1,0.37,1.92,2.1,0.064,124,15,high,3.3,0.8,11.2,6,red
6201,8,0.28,2.2,1.8,0.081,130,68,high,3.36,0.66,11.2,5,red
6202,7.6,0.79,1.05,2.3,0.087,121,68,high,3.12,0.44,9.2,5,red
6203,7.5,0.61,1.3,1.9,0.073,122,88,high,3.3,0.53,9.8,5,red
6204,9.7,0.69,1.6,2.5,0.088,118,91,very high,3.29,0.62,10.1,5,red
6205,6.8,0.68,0.36,3.9,0.068,97,29,high,3.41,0.52,11.1,4,red
6206,9.7,0.69,1.6,2.5,0.088,122,91,very high,3.29,0.62,10.1,5,red
6207,7,0.62,0.5,1.4,0.071,125,63,high,3.28,0.61,9.2,5,red
6208,7.5,0.61,1.3,1.9,0.073,126,88,high,3.3,0.53,9.8,5,red
6209,6.5,0.51,0.9,3,0.064,128,27,medium,3.33,0.59,12.8,6,red
6210,8,1.18,1.05,1.9,0.083,112,41,high,3.34,0.47,10.5,5,red
6211,7,0.36,1.26,2.3,0.086,138,65,high,3.4,0.54,10.1,6,red
6212,7,0.36,1.26,2.4,0.086,142,69,high,3.4,0.53,10.1,6,red
6213,7.5,0.63,1.62,2,0.083,133,91,high,3.26,0.58,9.8,6,red
6214,5.4,0.74,0,1.2,0.041,144,46,medium,4.01,0.59,12.5,6,red
6215,9.9,0.44,2.76,2.2,0.091,130,41,high,3.18,0.69,11.9,6,red
6216,7.5,0.63,1.62,2,0.083,133,91,high,3.26,0.58,9.8,6,red
6217,9.1,0.76,4.08,1.7,0.414,138,64,high,2.9,1.33,9.1,6,red
6218,9.7,0.66,1.7,2.6,0.094,114,88,very high,3.26,0.66,10.1,5,red
6219,5,0.74,0,1.2,0.041,136,46,,4.01,0.59,12.5,6,red
6220,9.1,0.34,2.1,1.8,0.058,113,18,medium,3.18,0.55,11.4,5,red
6221,9.1,0.36,2.73,1.8,0.06,163,55,high,3.18,0.82,11,7,red
6222,6.7,0.46,1.44,1.7,0.077,142,34,medium,3.39,0.6,10.6,6,red
6223,6.7,0.46,1.44,1.7,0.077,140,34,medium,3.39,0.6,10.6,6,red
6224,6.7,0.46,1.44,1.7,0.077,140,34,medium,3.39,0.6,10.6,6,red
6225,6.7,0.46,1.44,1.7,0.077,138,34,medium,3.39,0.6,10.6,6,red
6226,6.5,0.52,0.55,1.8,0.073,111,38,high,3.34,0.52,9.3,5,red
6227,7.4,0.6,1.56,2.1,0.083,141,91,high,3.29,0.56,9.8,6,red
6228,7.4,0.6,1.56,2.1,0.083,137,91,high,3.29,0.56,9.8,6,red
6229,7.8,0.87,1.3,3.8,0.107,127,67,high,3.26,0.46,9.2,5,red
6230,8.4,0.39,0.6,1.7,0.075,130,25,high,3.09,0.43,9.7,6,red
6231,9.1,0.775,1.1,2.2,0.079,114,48,very high,,0.51,9.6,5,red
6232,7.2,0.835,0,2,0.166,104,11,high,3.39,0.52,10,5,red
6233,6.6,0.58,0.12,2.4,0.069,141,40,medium,,0.66,12.6,6,red
6234,6,0.5,0,1.4,0.057,113,26,medium,3.36,0.45,9.5,5,red
6235,6,0.5,0,1.4,0.057,115,26,medium,3.36,0.45,9.5,5,red
6236,6,0.5,0,1.4,0.057,115,26,medium,3.36,0.45,9.5,5,red
6237,7.5,0.51,0.12,1.7,0.084,127,31,high,3.36,0.54,10.5,6,red
6238,7.5,0.51,0.12,1.7,0.084,135,31,high,3.36,0.54,10.5,6,red
6239,7.5,0.51,0.12,1.7,0.084,127,31,high,3.36,0.54,10.5,6,red
6240,7.6,0.54,0.12,1.7,0.085,141,31,high,3.37,0.51,10.4,6,red
6241,7.5,0.51,0.12,1.7,0.084,135,31,high,3.36,0.54,10.5,6,red
6242,11.5,0.42,2.4,2.6,0.077,110,20,very high,3.09,0.53,11,5,red
6243,8.2,0.44,1.44,2.3,0.063,130,28,high,3.25,0.53,10.2,6,red
6244,6.1,0.59,0.05,2.1,0.056,105,13,medium,3.52,0.56,11.4,5,red
6245,7.2,0.655,0.15,1.8,0.078,111,12,high,3.34,0.39,9.5,5,red
6246,7.2,0.655,0.15,1.8,0.078,105,12,high,3.34,0.39,9.5,5,red
6247,6.9,0.57,0,2.8,0.081,119,41,high,3.41,0.52,10.8,5,red
6248,9,0.6,1.45,2,0.069,132,73,,3.34,0.57,10,5,red
6249,7.2,0.62,0.06,2.3,0.065,128,46,medium,3.32,0.51,11.8,6,red
6250,7.6,0.645,0.15,1.9,0.086,114,57,high,3.37,0.46,10.3,5,red
6251,7.6,0.645,0.15,1.9,0.086,118,57,high,3.37,0.46,10.3,5,red
6252,7.2,0.58,0.15,2.3,0.077,109,28,high,3.35,0.52,10,5,red
6253,6.1,0.32,1.25,1.8,0.086,105,32,medium,3.36,0.44,10.1,5,red
6254,6.1,0.34,1.25,1.8,0.084,98,28,medium,3.36,0.44,10.1,5,red
6255,7.3,0.43,1.44,2.5,0.078,145,67,high,3.6,0.59,11.1,6,red
6256,7.4,0.64,0.85,5.4,0.168,150,98,very high,3.28,0.5,9.5,5,red
6257,11.6,,2.4,1.4,0.091,126,28,very high,3.07,0.65,10.03333333,6,red
6258,9.2,0.54,1.55,2.3,0.112,115,38,high,3.24,0.56,10.9,5,red
6259,8.3,0.85,0.7,2.5,0.093,107,54,very high,3.36,0.54,10.1,5,red
6260,11.6,0.475,2.4,1.4,0.091,132,28,very high,3.07,0.65,10.03333333,6,red
6261,8,0.83,1.08,2,0.08,91,63,high,3.29,0.48,9.8,4,red
6262,7.2,0.605,0.12,1.9,0.096,132,31,high,3.46,0.53,11.8,6,red
6263,7.8,0.5,0.45,2.2,0.115,112,42,very high,3.18,0.62,9.5,5,red
6264,7.3,0.74,0.4,1.7,0.094,110,45,high,3.24,0.5,9.8,5,red
6265,6.9,0.54,1.8,2.2,0.088,131,105,very high,3.25,1.18,10.5,6,red
6266,8,0.77,1.92,2.1,0.079,138,74,high,3.27,0.5,9.8,6,red
6267,6.6,0.61,0,1.6,0.069,80,8,medium,3.33,0.37,10.4,4,red
6268,8.7,0.78,2.55,1.7,0.415,112,66,high,3,1.17,9.2,5,red
6269,7.5,0.58,3.36,3.1,0.153,125,14,medium,3.21,1.03,11.6,6,red
6270,8.7,0.78,2.55,1.7,0.415,110,66,high,3,1.17,9.2,5,
6271,7.7,0.75,1.35,3.8,0.11,134,89,high,3.24,0.45,9.3,5,red
6272,6.8,0.815,0,1.2,0.267,76,29,medium,3.32,0.51,9.8,3,red
6273,7.2,0.56,1.3,2,0.083,115,100,high,3.26,0.52,9.9,5,red
6274,8.2,0.885,1,1.4,0.086,107,31,medium,3.11,0.46,10,5,red
6275,5.2,0.49,1.56,2.3,0.09,139,74,high,3.71,0.62,12.2,6,red
6276,7.2,0.45,0.9,2,0.078,132,28,high,3.29,0.51,9.9,6,red
6277,7.5,0.57,0.12,2.6,0.077,131,35,high,3.36,0.62,10.8,6,red
6278,7.5,0.57,0.12,2.6,0.077,129,35,high,3.36,0.62,10.8,6,red
6279,6.8,0.83,0.45,1.8,0.074,106,25,high,3.38,0.45,9.6,5,red
6280,8,0.6,1.1,2.1,0.08,121,105,high,3.3,0.49,9.9,5,red
6281,8,0.6,1.1,2.1,0.08,125,105,high,3.3,0.49,9.9,5,red
6282,7.1,0.755,0.75,1.8,0.107,118,84,high,3.19,0.5,9.5,5,red
6283,8,0.81,1.25,3.4,0.076,134,85,high,3.19,0.42,9.2,5,red
6284,7.4,0.64,0.35,1.8,0.1,110,23,high,3.3,0.58,9.6,5,red
6285,7.4,0.64,0.35,1.8,0.1,108,23,high,3.3,0.58,9.6,5,red
6286,6.6,0.64,1.55,6.1,0.083,107,49,very high,3.35,0.68,10.3,5,red
6287,6.7,0.48,0.1,2.2,0.08,138,111,high,3.1,0.53,9.7,5,red
6288,6,0.49,0,2.3,0.068,137,33,medium,3.58,0.59,12.5,6,red
