sample,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,kind
5495,11.9,0.58,3.48,1.9,0.071,123,18,very hig,3.09,0.63,10,6,red
5496,8.5,0.585,1.08,2.1,0.078,125,30,hig,3.2,0.48,9.8,6,red
5497,12.7,0.59,2.7,2.3,0.082,,22,very hig,3,0.7,9.3,6,red
5498,8.2,0.915,1.08,2.1,0.088,85,23,hig,3.26,0.47,10,4,red
5499,13.2,0.46,3.12,2.2,0.071,130,35,very hig,3.1,0.56,9,6,red
5500,7.7,0.835,0,2.6,0.081,110,14,very hig,3.3,0.52,9.3,5,red
5501,13.2,0.46,3.12,2.2,0.071,124,35,very hig,3.1,0.56,9,6,red
5502,8.3,0.58,0.78,2.9,0.096,136,63,very hig,3.17,0.62,9.1,6,red
5503,8.3,0.6,0.78,2.6,0.085,132,24,very hig,3.31,0.59,9.2,6,red
5504,9.4,0.41,3.36,4.6,0.072,154,20,very hig,3.34,0.79,12.2,7,red
5505,8.8,0.48,2.46,3.3,0.092,146,52,very hig,3.31,0.53,10.5,6,red
5506,10.1,0.65,2.22,5.1,0.11,127,65,very hig,3.32,0.64,10.4,6,red
5507,6.3,0.36,1.14,3.2,0.075,,39,hig,3.56,0.52,12.7,6,red
5508,8.8,0.24,2.7,2.5,0.083,133,57,very hig,3.39,0.54,9.2,5,red
5509,13.2,0.38,2.75,2.7,0.081,105,16,very hig,2.98,0.54,9.4,5,red
5510,7.5,0.64,0,2.4,0.077,138,29,hig,3.32,0.6,10,6,red
5511,8.2,0.39,1.9,1.5,0.058,104,29,hig,3.26,0.74,9.8,5,red
5512,9.2,0.755,1.08,2.2,0.148,128,103,hig,2.87,1.36,10.2,6,red
5513,9.6,0.6,2.5,2.3,0.079,126,71,very hig,3.5,0.57,,5,red
5514,9.6,0.6,2.5,2.3,0.079,130,71,very hig,3.5,0.57,9.7,5,red
5515,11.5,0.31,3.06,2.2,0.079,136,28,very hig,3.03,0.93,9.8,6,red
5516,11.4,0.46,2.5,2.7,0.122,106,17,very hig,3.13,0.7,10.2,5,red
5517,11.3,0.37,2.05,2.3,0.088,104,16,very hig,3.09,0.8,,5,red
5518,8.3,0.54,1.2,3.4,0.076,112,112,very hig,3.27,0.61,9.4,5,red
5519,8.2,0.56,1.15,3.4,0.078,112,104,very hig,3.28,0.62,9.4,5,red
5520,10,0.58,1.1,1.9,0.08,107,32,very hig,3.13,0.55,9.5,5,red
5521,7.9,0.51,1.5,2.9,0.077,145,45,very hig,3.49,0.96,12.1,6,red
5522,6.8,0.69,0,5.6,0.124,119,58,very hig,3.46,0.72,10.2,5,red
5523,6.8,0.69,0,5.6,0.124,121,58,very hig,3.46,0.72,,5,red
5524,8.8,0.6,1.45,2.2,0.098,105,15,very hig,3.36,0.49,,5,red
5525,8.8,0.6,1.45,2.2,0.098,103,15,very hig,3.36,0.49,9.1,5,red
5526,8.7,0.54,1.56,2.5,0.097,127,31,very hig,3.27,0.6,9.3,6,red
5527,7.6,0.685,1.15,2.3,0.111,120,84,hig,3.21,0.61,9.3,5,red
5528,8.7,0.54,1.56,2.5,0.097,133,31,very hig,3.27,0.6,9.3,6,red
5529,10.4,0.28,2.7,2.7,0.105,103,19,very hig,3.25,0.63,9.5,5,red
5530,7.6,0.41,0.84,3,0.087,147,43,hig,3.32,0.57,10.5,6,red
5531,10.1,0.935,0.88,3.4,0.105,93,86,very hig,3.43,0.64,11.3,4,red
5532,7.9,0.35,1.05,1.9,0.073,146,102,,3.27,0.58,9.5,5,red
5533,8.7,0.84,0,1.4,0.065,128,33,hig,3.27,0.55,9.7,5,red
5534,9.6,0.88,1.4,2.4,0.086,138,147,very hig,3.24,0.53,9.4,5,red
5535,9.5,0.885,1.35,2.3,0.084,129,145,very hig,3.24,0.53,9.4,5,red
5536,7.7,0.915,0.84,2.2,0.143,,23,hig,3.35,0.65,10.2,7,red
5537,8.9,0.29,2.1,1.9,0.067,149,57,very hig,3.18,1.36,10.3,6,red
5538,9.9,0.54,2.25,2.3,0.071,116,40,very hig,3.39,0.62,9.4,5,red
5539,9.5,0.59,2.2,2.3,0.071,125,68,very hig,3.46,0.63,9.5,5,red
5540,9.9,0.54,2.25,2.3,0.071,114,40,,3.39,0.62,9.4,5,red
5541,9.5,0.59,2.2,2.3,0.071,123,68,,3.46,0.63,9.5,5,red
5542,9.9,0.54,2.25,2.3,0.071,116,40,very hig,,0.62,9.4,5,red
5543,7.8,0.64,0.7,6,0.115,145,11,very hig,3.37,0.69,,7,red
5544,7.3,0.67,0.25,3.6,0.107,106,20,very hig,3.4,0.63,,5,red
5545,8.3,0.845,0.04,2.2,0.07,83,14,hig,,0.58,11,4,red
5546,8.7,0.48,2.1,2.8,0.066,,28,hig,3.33,0.67,,7,red
5547,6.7,0.42,1.62,8.6,0.068,142,148,mediu,3.16,0.57,11.3,6,red
5548,10.7,0.43,1.95,2.2,0.106,110,32,very hig,2.89,0.5,9.6,5,red
5549,9.8,0.88,1.25,2.5,0.104,135,155,,3.41,0.67,11.2,5,red
5550,15.9,0.36,3.25,7.5,0.096,122,71,very hig,2.98,0.84,14.9,5,red
5551,9.4,0.33,3.54,2.8,0.079,125,30,very hig,3.12,0.54,12,6,red
5552,8.6,0.47,2.35,2.4,0.074,105,29,very hig,3.08,0.46,9.5,5,red
5553,9.7,0.55,0.85,2.9,0.087,122,53,very hig,3.14,0.61,9.4,5,red
5554,10.7,0.43,1.95,2.2,0.106,108,32,very hig,2.89,0.5,9.6,5,red
5555,12,0.5,4.13,1.4,0.073,159,42,very hig,2.92,0.68,10.5,7,red
5556,7.2,0.52,0.42,1.4,0.074,121,20,,3.32,0.81,9.6,6,red
5557,7.1,0.84,0.08,4.4,0.096,83,13,very hig,3.41,0.57,11,4,red
5558,7.2,0.52,0.42,1.4,0.074,127,20,very hig,3.32,0.81,9.6,6,red
5559,7.5,0.42,1.55,1.6,0.08,119,42,,3.31,0.64,9,5,red
5560,7.2,0.57,0.36,1.6,0.076,125,27,very hig,3.36,0.7,9.6,6,red
5561,10.1,0.28,2.76,1.8,0.05,125,13,very hig,3.04,0.79,10.2,6,red
5562,12.1,0.4,2.6,2,0.092,123,54,very hig,3.03,0.66,10.2,5,red
5563,9.4,0.59,0.7,2,0.084,127,48,very hig,3.14,0.56,9.7,5,red
5564,8.3,0.49,2.16,1.8,0.222,122,16,very hig,3.18,0.6,9.5,6,red
5565,11.3,0.34,2.7,2,0.082,124,15,very hig,2.94,0.66,9.2,6,red
5566,10,0.73,2.15,2.3,0.059,113,31,hig,3.15,0.57,11,5,red
5567,11.3,0.34,2.7,2,0.082,126,15,,2.94,0.66,9.2,6,red
5568,6.9,0.4,1.2,2.5,0.083,126,45,hig,3.26,0.58,10,5,red
5569,8.2,0.73,1.05,1.7,0.074,105,13,hig,3.2,0.52,9.5,5,red
5570,9.8,1.24,1.7,2,0.079,130,151,very hig,3.15,0.53,9.5,5,red
5571,8.2,0.73,1.05,1.7,0.074,105,13,hig,3.2,0.52,9.5,5,red
5572,10.8,0.4,2.46,2.2,0.084,129,17,very hig,3.08,0.67,,6,red
5573,9.3,0.41,1.95,2.2,0.064,112,31,very hig,3.26,0.65,10.2,5,red
5574,10.8,0.4,2.46,2.2,0.084,127,17,,3.08,0.67,9.3,6,red
5575,8.6,0.8,0.55,2.3,0.084,112,31,very hig,3.4,0.48,9.9,5,red
5576,8.3,0.78,0.5,2.6,0.081,151,87,very hig,3.48,0.53,10,5,red
5577,10.8,0.26,2.25,3.3,0.06,120,49,very hig,3.13,0.54,9.6,5,red
5578,13.3,0.43,2.9,1.9,0.07,,40,very hig,3.06,0.49,9,5,red
5579,8,0.45,1.38,2.2,0.094,138,29,hig,3.21,0.49,10.2,6,red
5580,8.5,0.46,1.55,2.25,0.078,132,58,very hig,3.33,0.54,9.8,5,red
5581,8.1,0.78,1.15,2.6,0.059,109,15,very hig,3.37,0.56,11.3,5,red
5582,9.8,0.98,1.6,2.3,0.078,139,152,very hig,3.25,0.48,9.4,5,red
5583,8.1,0.78,1.15,2.6,0.059,103,15,very hig,3.37,0.56,11.3,5,red
5584,7.1,0.65,0.9,1.8,0.07,115,40,very hig,3.44,0.6,9.1,5,red
5585,9.1,0.64,1.15,3.1,0.095,109,38,very hig,3.28,0.59,9.7,5,red
5586,7.7,0.66,0.2,1.6,0.039,106,9,hig,3.4,0.47,9.4,5,red
5587,8.1,0.38,2.4,1.8,0.157,105,17,very hig,3.3,1.05,9.4,5,red
5588,7.4,1.185,0,4.25,0.097,63,14,hig,3.63,0.54,10.7,3,red
5589,9.2,0.92,1.2,2.6,0.087,114,93,very hig,3.48,0.54,9.8,5,red
5590,8.6,0.49,2.55,2,0.422,118,62,,3.03,1.17,9,5,red
5591,9,0.48,1.6,2.8,0.084,119,122,very hig,3.32,0.62,9.4,5,red
5592,9,0.47,1.55,2.7,0.084,124,125,very hig,3.31,0.61,,5,red
5593,5.1,0.47,0.12,1.3,0.034,138,44,,3.9,0.62,12.8,6,red
5594,7,0.65,0.12,2.1,0.066,130,25,very hig,3.47,0.67,9.5,6,red
5595,7,0.65,0.12,2.1,0.066,130,25,very hig,3.47,0.67,9.5,6,red
5596,9.4,0.615,1.4,3.2,0.087,116,72,very hig,3.31,0.53,9.7,5,red
5597,11.8,0.38,3.3,2.1,0.071,121,19,very hig,3.11,0.62,10.8,6,red
5598,10.6,1.02,2.58,2.9,0.076,154,88,very hig,3.08,0.57,10.1,6,red
5599,7,0.65,0.12,2.1,0.066,128,25,very hig,3.47,0.67,9.5,6,red
5600,7,0.64,0.12,2.1,0.067,133,23,very hig,3.47,0.67,9.4,6,red
5601,7.5,0.38,1.92,2.6,0.073,112,84,,3.32,0.7,9.6,4,red
5602,9.1,0.765,0.16,1.6,0.078,84,14,very hig,3.29,0.54,9.7,4,red
5603,8.4,1.035,0.75,6,0.073,107,54,very hig,3.37,0.49,,5,red
5604,7,0.78,0.4,2,0.093,116,19,hig,3.4,0.47,10,5,red
5605,7.4,0.49,0.95,3,0.077,114,37,hig,3.37,0.51,10.5,5,red
5606,7.8,0.545,0.72,2.5,0.068,135,35,hig,3.34,0.61,11.6,6,red
5607,9.7,0.31,2.82,1.6,0.062,137,33,very hig,3.27,0.66,10,6,red
5608,10.6,1.025,2.15,2.8,0.08,125,84,,3.06,0.57,10.1,5,red
5609,8.9,0.565,1.7,3,0.093,120,112,,3.38,0.61,9.5,5,red
5610,8.7,0.69,0,3.2,0.084,119,33,very hig,3.36,0.45,9.4,5,red
5611,8,0.43,1.8,2.3,0.075,110,48,very hig,3.34,0.46,9.4,5,red
5612,9.9,0.74,1.4,2.6,0.078,119,77,very hig,3.28,0.51,9.8,5,red
5613,7.2,0.49,1.08,2.7,0.069,,34,hig,3.29,0.48,,6,red
5614,8,0.43,1.8,2.3,0.075,112,48,very hig,3.34,0.46,9.4,5,red
5615,7.6,0.46,0.55,2.6,0.079,114,49,hig,3.21,0.57,10,5,red
5616,8.4,0.56,0.2,2,0.082,110,22,very hig,3.22,0.44,9.6,5,red
5617,7.1,0.66,0,3.9,0.086,117,45,very hig,3.46,0.54,9.5,5,red
5618,8.4,0.56,0.2,2,0.082,114,22,very hig,3.22,0.44,9.6,5,red
5619,8.9,0.48,1.2,2.85,0.094,133,106,very hig,3.1,0.53,9.2,5,red
5620,7.6,0.42,0.4,2.7,0.084,113,48,hig,3.21,0.59,10,5,red
5621,7.1,0.31,1.5,2.2,0.053,136,127,,2.94,1.62,9.5,5,red
5622,7.5,1.115,0.4,3.1,0.086,85,12,hig,3.54,0.6,,4,red
5623,9,0.66,0.85,3,0.077,103,13,very hig,3.29,0.55,10.4,5,red
5624,8.1,0.72,0.54,2.8,0.084,134,49,very hig,3.43,0.72,11.1,6,red
5625,6.4,0.57,0.1,1.8,0.067,100,11,very hig,3.46,0.68,,5,red
5626,6.4,0.57,0.1,1.8,0.067,104,11,very hig,3.46,0.68,9.5,5,red
5627,6.4,0.865,0.18,3.2,0.071,149,58,hig,3.61,0.49,12.7,6,red
5628,9.5,0.55,3.3,2.3,0.387,106,37,very hig,3.17,0.67,9.6,5,red
5629,8.9,0.875,0.65,3.45,0.088,104,14,very hig,3.44,0.52,11.5,5,red
5630,7.3,0.835,0.15,2.1,0.092,112,19,hig,,0.47,,5,red
5631,7,0.45,1.7,2.7,0.082,,72,very hig,3.55,0.6,,5,red
5632,7.7,0.56,1,2,0.075,109,39,very hig,3.48,0.62,9.3,5,red
5633,7.7,0.965,0.5,2.1,0.112,109,22,hig,3.26,0.5,9.5,5,red
5634,7.7,0.965,0.5,2.1,0.112,,22,hig,3.26,0.5,9.5,5,red
5635,8.2,0.59,0,2.5,0.093,135,58,very hig,3.5,0.65,9.3,6,red
5636,9,0.46,1.15,2.8,0.092,,104,,3.1,0.56,9.2,5,red
5637,9,0.69,0,2.4,0.088,117,38,very hig,3.35,0.6,9.3,5,red
5638,8.3,0.76,1.74,4.2,0.075,136,16,,3.45,0.68,11.5,6,red
5639,9.2,0.53,1.2,2.6,0.078,130,139,very hig,3.21,0.57,9.5,5,red
5640,6.5,0.615,0,1.9,0.065,111,18,very hig,3.46,0.65,9.2,5,red
5641,11.6,0.41,2.9,2.8,0.096,125,101,very hig,3.13,0.53,10,5,red
5642,11.1,0.39,2.7,2.7,0.095,117,101,very hig,3.13,0.51,9.5,5,red
5643,7.3,0.51,1.08,2.1,0.07,134,28,very hig,3.52,0.73,9.5,6,red
5644,8.2,0.34,2.28,2.5,0.08,128,57,very hig,3.3,0.47,9,6,red
5645,8.6,0.33,2,2.6,0.083,118,68,very hig,3.3,0.48,9.4,5,red
5646,7.2,0.5,1.08,2.1,0.071,132,31,very hig,3.52,0.72,9.6,6,red
5647,7.3,0.51,1.08,2.1,0.07,132,28,very hig,3.52,0.73,9.5,6,red
5648,8.3,0.65,0.5,2.9,0.089,119,40,,3.29,0.55,9.5,5,red
5649,8.3,0.65,0.5,2.9,0.089,109,40,very hig,3.29,0.55,9.5,5,red
5650,7.6,0.54,0.65,2.5,0.097,128,66,very hig,3.39,0.61,9.4,5,red
5651,8.3,0.65,0.5,2.9,0.089,117,40,very hig,3.29,0.55,9.5,5,red
5652,7.8,0.48,4.08,1.7,0.415,140,32,,3.09,1.06,9.1,6,red
5653,7.8,0.91,0.42,1.9,0.058,144,47,hig,3.51,0.43,10.7,6,red
5654,6.3,0.98,0.06,2,0.057,131,33,,3.6,0.46,11.2,6,red
5655,8.1,0.87,0,2.2,0.084,108,31,hig,3.25,0.5,9.8,5,red
5656,8.1,0.87,0,2.2,0.084,108,31,hig,3.25,0.5,9.8,5,red
5657,8.8,0.42,1.05,2.5,0.092,131,88,very hig,3.19,0.52,9.2,5,red
5658,9,0.58,1.25,2.8,0.075,107,104,very hig,3.23,0.57,,5,
5659,9.3,0.655,1.3,2,0.096,,35,,3.25,0.42,9.6,5,red
5660,8.8,0.7,0,1.7,0.069,130,19,very hig,3.31,0.53,10,6,red
5661,9.3,0.655,1.3,2,0.096,107,35,very hig,3.25,0.42,9.6,5,red
5662,9.1,0.68,0.66,2.8,0.093,129,44,very hig,3.31,0.55,9.5,6,red
5663,9.2,0.67,0.6,3,0.091,132,48,very hig,3.31,0.54,,6,
5664,8.8,0.59,0.9,2.9,0.089,110,74,,3.14,0.54,,5,red
5665,7.5,0.6,1.6,2.7,0.103,109,98,very hig,3.45,0.62,9.5,5,red
5666,7.1,0.59,0.12,2.3,0.082,142,94,very hig,3.55,0.53,9.7,6,red
5667,7.9,0.72,0.05,1.9,0.076,105,32,hig,3.39,0.54,9.6,5,red
5668,7.1,0.59,0.12,2.3,0.082,142,94,very hig,3.55,0.53,9.7,6,red
5669,9.4,0.685,1.3,2.4,0.082,125,143,,3.28,0.55,9.4,5,red
5670,9.5,0.57,1.35,2.3,0.082,117,144,very hig,3.27,0.55,9.4,5,red
5671,7.9,0.4,1.74,1.8,0.157,123,44,very hig,3.3,0.92,,6,red
5672,7.9,0.4,1.8,1.8,0.157,124,45,very hig,3.31,0.91,9.5,6,red
5673,7.2,1,0,3,0.102,109,16,hig,3.43,0.46,10,5,red
5674,6.9,0.765,1.08,2.4,0.243,,48,hig,3.4,0.6,10.3,6,red
5675,6.9,0.635,1.02,2.4,0.241,126,18,,3.4,0.59,10.3,6,red
5676,8.3,0.43,1.5,3.4,0.079,109,34,very hig,3.36,0.61,10.5,5,red
5677,7.1,0.52,0.15,2.6,0.076,123,92,very hig,3.5,0.6,9.8,5,red
5678,7,0.57,0,2,0.19,136,45,hig,3.31,0.6,9.4,6,red
5679,6.5,0.46,0.7,2.4,0.114,107,37,,3.66,0.65,9.8,5,red
5680,9,0.82,0.25,2.4,0.081,124,96,very hig,3.36,0.53,10,5,red
5681,6.5,0.46,0.7,2.4,0.114,103,37,very hig,,0.65,9.8,5,red
5682,7.1,0.59,0.05,2.5,0.077,118,85,very hig,,0.59,9.8,5,red
5683,9.9,0.35,2.05,2.3,0.083,109,61,very hig,3.21,0.5,9.5,5,red
5684,9.9,0.35,2.05,2.3,0.083,111,61,,3.21,0.5,9.5,5,red
5685,10,0.56,1.44,2.2,0.079,139,58,very hig,3.18,0.56,10.1,6,red
5686,10,0.56,1.44,2.2,0.079,137,58,very hig,3.18,0.56,10.1,6,red
5687,8.6,0.63,0.85,2.9,0.099,119,119,very hig,3.09,0.52,9.3,5,red
5688,7.4,0.37,2.58,2.6,0.082,,82,very hig,3.33,0.68,9.7,6,
5689,8.8,0.64,0.85,2.9,0.084,,130,very hig,3.23,0.54,9.6,5,red
5690,7.1,0.61,0.12,2.5,0.081,139,87,very hig,3.48,0.6,9.7,6,red
5691,7.7,0.6,0,2.6,0.055,103,13,hig,3.38,0.56,10.8,5,red
5692,10.1,0.27,3.24,2.3,0.065,123,26,hig,3.17,0.53,12.5,6,red
5693,10.8,0.89,1.5,2.6,0.132,111,60,very hig,2.99,1.18,10.2,5,red
5694,8.7,0.46,1.55,2.5,0.126,126,64,very hig,3.1,0.74,9.6,5,red
5695,9.3,0.37,3.08,1.6,0.038,165,42,hig,3.24,0.81,10.8,7,red
5696,9.4,0.5,2.04,3.6,0.082,123,14,,3.29,0.52,10.7,6,red
5697,9.4,0.5,2.04,3.6,0.082,123,14,very hig,3.29,0.52,,6,red
5698,7.2,0.61,0.4,4,0.082,128,108,hig,3.25,0.51,9.4,5,red
5699,8.6,0.55,0.45,3.3,0.068,110,17,very hig,3.23,0.44,10,5,red
5700,5.1,0.585,0,1.7,0.044,152,86,mediu,3.56,0.94,12.9,7,red
5701,7.7,0.56,0.48,2.5,0.114,134,46,very hig,3.24,0.66,9.6,6,red
5702,8.4,0.52,1.32,2.7,0.084,124,18,hig,3.26,0.57,9.9,6,red
5703,8.2,0.28,2.8,2.4,0.052,142,10,mediu,3.33,0.7,12.8,7,red
5704,8.4,0.25,2.73,2,0.041,142,10,,3.27,0.71,12.5,7,red
5705,8.2,0.28,2.8,2.4,0.052,144,10,,3.33,0.7,12.8,7,red
5706,7.4,0.53,0.6,1.9,0.165,98,12,very hig,3.26,0.86,9.2,5,red
5707,7.6,0.48,1.86,2.8,0.07,126,15,hig,3.22,0.55,10.3,6,red
5708,7.3,0.49,0.5,2.6,0.068,106,14,hig,3.3,0.47,10.5,5,red
5709,12.9,0.5,3.3,2.8,0.072,127,24,,3.09,0.68,10.9,6,red
5710,10.8,0.45,1.65,2.5,0.099,122,38,very hig,3.24,0.71,10.8,5,red
5711,6.9,0.39,0.96,2.1,0.102,84,7,mediu,3.44,0.58,11.4,4,red
5712,12.6,0.41,3.24,2.8,0.103,145,41,very hig,3.21,0.76,11.3,6,red
5713,10.8,0.45,1.65,2.5,0.099,124,38,very hig,3.24,0.71,10.8,5,red
5714,9.8,0.51,1.14,3.2,0.081,130,30,very hig,3.23,0.58,10.5,6,
5715,10.8,0.29,2.52,1.6,0.084,139,27,hig,3.28,0.73,11.9,6,red
5716,7.1,0.715,0,2.35,0.071,121,47,hig,3.29,0.45,9.4,5,red
5717,9.1,0.66,0.75,3.2,0.097,109,59,very hig,3.28,0.54,9.6,5,red
5718,7,0.685,0,1.9,0.099,109,22,hig,3.34,0.6,9.7,5,red
5719,4.9,0.42,0,2.1,0.048,156,42,lo,3.71,0.74,14,7,red
5720,6.7,0.54,0.65,2,0.076,115,36,very hig,3.61,0.64,9.8,5,red
5721,6.7,0.54,0.65,2,0.076,113,36,very hig,3.61,0.64,9.8,5,red
5722,7.1,0.48,1.4,2.8,0.068,106,16,hig,3.24,0.53,10.3,5,red
5723,7.1,0.46,0.7,2.8,0.076,113,37,,3.36,0.49,10.7,5,red
5724,7.5,0.27,2.38,2.3,0.05,140,8,hig,3.4,0.64,,7,red
5725,7.1,0.46,0.7,2.8,0.076,,37,,3.36,0.49,10.7,5,red
5726,7.8,0.57,0.72,2.3,0.065,,45,mediu,3.46,0.74,12.7,8,red
5727,5.9,0.61,0.48,2.1,0.071,136,24,mediu,3.56,0.77,11.1,6,red
5728,7.5,0.685,0.28,2.5,0.058,83,9,hig,3.38,0.55,10.9,4,red
5729,5.9,0.61,0.48,2.1,0.071,140,24,mediu,3.56,0.77,11.1,6,red
5730,10.4,0.44,1.26,1.5,0.145,,48,very hig,3.38,0.86,9.9,3,red
5731,11.6,0.47,1.76,1.6,0.147,118,51,very hig,3.38,0.86,9.9,4,red
5732,8.8,0.685,1.3,1.6,0.088,,23,hig,3.32,0.47,9.4,5,red
5733,7.6,0.665,0.5,1.5,0.066,129,55,hig,3.39,0.51,9.3,5,red
5734,6.7,0.28,1.96,2.4,0.012,188,100,lo,3.26,0.39,11.7,7,red
5735,6.7,0.28,1.96,2.4,0.012,176,100,lo,3.26,0.39,11.7,7,red
5736,10.1,0.31,2.45,1.6,0.075,149,28,hig,3.24,0.83,11.2,7,red
5737,6,0.5,0.2,2.2,0.092,111,26,hig,3.46,0.47,10,5,red
5738,11.1,0.42,3.29,2.65,0.085,151,34,very hig,3.24,0.77,12.1,7,red
5739,6.6,0.66,0,3,0.115,125,31,hig,3.45,0.63,10.3,5,red
5740,10.6,0.5,2.7,2.6,0.119,154,68,very hig,3.23,0.72,10.9,6,red
5741,7.1,0.685,1.75,2,0.088,105,92,hig,3.28,0.62,9.4,5,red
5742,9.9,0.25,2.76,1.7,0.062,148,42,hig,3.18,0.83,10.6,6,red
5743,6.4,0.64,1.05,1.8,0.081,114,31,hig,3.59,0.66,9.8,5,red
5744,6.4,0.64,1.05,1.8,0.081,114,31,hig,3.59,0.66,9.8,5,red
5745,7.4,0.68,0.96,1.8,0.078,128,39,very hig,3.5,0.7,9.9,6,red
5746,6.4,0.64,1.05,1.8,0.081,110,31,hig,3.59,0.66,9.8,5,red
5747,6.4,0.63,1.05,1.6,0.08,112,32,hig,3.58,0.66,9.8,5,red
5748,9.3,0.43,2.2,1.9,0.085,109,22,very hig,3.28,0.55,9.5,5,red
5749,9.3,0.43,2.2,1.9,0.085,107,22,very hig,3.28,0.55,9.5,5,red
5750,8,0.42,1.6,2.5,0.08,126,122,very hig,3.22,1.07,9.7,5,red
5751,9.3,0.36,2.34,1.5,0.08,165,55,hig,3.47,0.73,10.9,6,red
5752,9.3,0.36,2.34,1.5,0.08,157,55,hig,3.47,0.73,,6,red
5753,7.6,0.735,0.14,2.5,0.071,150,14,hig,3.51,0.71,11.7,7,red
5754,9.3,0.36,2.34,1.5,0.08,161,55,hig,3.47,0.73,,6,red
5755,8.2,0.26,2.38,2.5,0.073,156,47,hig,3.4,0.78,11.3,7,red
5756,11.7,0.28,3.29,1.7,0.054,161,32,hig,3.15,0.67,10.6,7,red
5757,6.8,0.56,1.32,1.8,0.074,137,24,mediu,3.4,0.82,11.2,6,red
5758,7.2,0.62,0.3,2.7,0.077,,85,very hig,3.51,0.54,9.5,5,red
5759,5.8,1.01,3.96,2,0.039,133,88,mediu,3.66,0.6,,6,red
5760,7.5,0.42,1.6,2.7,0.067,101,25,hig,3.24,0.44,10.4,5,red
5761,7.2,0.62,0.3,2.5,0.078,119,84,very hig,3.51,0.53,9.7,5,red
5762,7.2,0.62,0.3,2.7,0.077,117,85,very hig,3.51,0.54,9.5,5,red
5763,7.2,0.635,0.35,2.6,0.077,114,86,very hig,3.51,0.54,9.7,5,red
5764,6.8,0.49,1.32,2.3,0.071,137,24,mediu,3.41,0.83,11.3,6,red
5765,6.9,0.51,1.38,2,0.072,133,22,mediu,3.4,0.84,11.2,6,red
5766,6.8,0.56,1.32,1.8,0.074,127,24,,3.4,0.82,11.2,6,red
5767,7.6,0.63,0.18,2,0.08,147,43,hig,3.44,0.64,,6,red
5768,7.7,0.715,0.06,2.1,0.064,151,43,mediu,3.41,0.57,11.8,6,red
5769,6.9,0.56,0.15,1.5,0.086,138,46,hig,3.53,0.57,10.6,5,red
5770,7.3,0.35,0.96,2,0.067,110,48,,3.43,0.54,10,4,red
5771,9.1,0.21,2.59,1.6,0.067,146,10,hig,3.23,0.58,11.1,7,red
5772,10.4,0.38,3.22,2.1,0.104,146,10,,3.12,0.65,11.8,7,red
5773,8.8,0.31,2.8,2.8,0.109,149,16,hig,3.31,0.79,11.8,7,red
5774,7.1,0.47,0,2.2,0.067,89,14,hig,3.4,0.58,10.9,4,red
5775,7.7,0.715,0.06,2.1,0.064,147,43,,3.41,0.57,11.8,6,red
5776,8.8,0.61,1.14,4,0.094,152,69,very hig,3.22,0.5,,6,red
5777,7.2,0.6,0.2,2.5,0.076,116,88,very hig,3.53,0.55,9.5,5,red
5778,9.2,0.56,0.9,1.6,0.078,112,21,,3.15,0.49,,5,red
5779,7.6,0.715,0,2.1,0.068,150,35,hig,3.48,0.65,11.4,6,red
5780,8.4,0.31,1.74,3.1,0.194,126,26,hig,3.22,0.78,12,6,red
5781,7.2,0.6,0.2,2.5,0.076,114,88,very hig,3.53,0.55,9.5,5,red
5782,8.8,0.61,1.14,4,0.094,150,69,very hig,3.22,0.5,10,6,red
5783,8.9,0.75,0.7,2.5,0.086,111,30,,3.34,0.64,10.5,5,red
5784,9,0.8,0.72,2.4,0.083,126,28,very hig,3.33,0.65,10.4,6,red
5785,10.7,0.52,2.66,2.6,0.066,171,56,hig,3.15,0.79,12.1,7,red
5786,6.8,0.57,0,2.5,0.072,152,64,hig,3.43,0.56,11.2,6,red
5787,10.7,0.9,1.7,6.6,0.112,125,99,very hig,3.22,0.68,9.3,5,red
5788,7.2,0.34,1.2,2,0.071,130,52,hig,3.44,0.58,10.1,5,red
5789,7.2,0.66,0.15,2.3,0.078,116,86,,3.53,0.57,9.7,5,red
5790,10.1,0.45,1.38,1.9,0.082,130,18,very hig,3.22,0.65,,6,red
5791,7.2,0.66,0.15,2.3,0.078,120,86,very hig,3.53,0.57,,5,red
5792,7.2,0.63,0.18,2.2,0.08,139,88,very hig,3.53,0.58,9.8,6,red
5793,7.1,0.59,0.06,2.3,0.08,147,43,hig,3.42,0.58,10.7,6,red
5794,8.3,0.31,2.73,2.4,0.078,157,43,,3.31,0.77,12.5,7,red
5795,7.1,0.59,0.06,2.3,0.08,147,43,hig,3.42,0.58,,6,red
5796,8.3,0.31,2.73,2.4,0.078,159,43,mediu,3.31,0.77,12.5,7,red
5797,8.3,1.02,0.06,3.4,0.084,68,11,,3.48,0.49,11,3,red
5798,8.9,0.31,1.8,2.6,0.056,106,39,hig,3.4,0.69,11.8,5,red
5799,7.4,0.635,0.7,2.4,0.08,152,33,very hig,3.58,0.69,10.8,7,red
5800,7.4,0.635,0.7,2.4,0.08,158,33,,3.58,0.69,10.8,7,red
5801,6.8,0.59,0.42,6,0.06,159,18,hig,3.41,0.59,10.8,7,red
5802,6.8,0.59,0.42,6,0.06,151,18,hig,3.41,0.59,10.8,7,red
